FRAME,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,MODEL_COORDINATES_X,MODEL_COORDINATES_Y,MODEL_COORDINATES_Z,MODEL_DISPLACEMENT_X,MODEL_DISPLACEMENT_Y,MODEL_DISPLACEMENT_Z,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,3.5000E+02,6.8000E+02,-1.3832E-02,3.4392E-02,3.4586E+01,-3.5174E+00,-1.8748E-01,6.2237E-04,1.3204E-03,9.7975E-03,2.1386E-02,3.4227E-02,0.0000E+00,4.0000E+00,7.1040E-02,0.0000E+00,0.0000E+00,0.0000E+00
1,3.5000E+02,6.8000E+02,-8.0072E-03,2.4148E-01,3.4586E+01,-3.5174E+00,-1.8748E-01,5.1533E-04,1.2396E-02,3.2499E-03,2.0768E-02,3.2682E-02,0.0000E+00,4.0000E+00,6.8989E-02,0.0000E+00,0.0000E+00,0.0000E+00
2,3.5000E+02,6.8000E+02,-1.6948E-02,2.4823E-01,3.4586E+01,-3.5174E+00,-1.8748E-01,6.3911E-04,1.4229E-02,1.1713E-02,1.9861E-02,3.2341E-02,0.0000E+00,4.0000E+00,6.5976E-02,0.0000E+00,0.0000E+00,0.0000E+00
3,3.5000E+02,6.8000E+02,-9.7219E-03,2.0059E-01,3.4586E+01,-3.5174E+00,-1.8748E-01,1.6829E-04,1.1966E-02,8.1954E-03,2.2166E-02,3.5309E-02,0.0000E+00,4.0000E+00,7.3631E-02,0.0000E+00,0.0000E+00,0.0000E+00
4,3.5000E+02,6.8000E+02,-4.4136E-03,2.3882E-01,3.4586E+01,-3.5174E+00,-1.8748E-01,-5.2889E-04,1.3727E-02,9.0818E-03,1.9754E-02,3.2056E-02,0.0000E+00,4.0000E+00,6.5620E-02,0.0000E+00,0.0000E+00,0.0000E+00
5,3.5000E+02,6.8000E+02,-2.4484E-02,2.3620E-01,3.4586E+01,-3.5174E+00,-1.8748E-01,-5.0803E-04,1.9213E-02,2.9789E-02,2.3462E-02,3.5072E-02,0.0000E+00,4.0000E+00,7.7936E-02,0.0000E+00,0.0000E+00,0.0000E+00
6,3.5000E+02,6.8000E+02,-2.5693E-02,2.6937E-01,3.4586E+01,-3.5174E+00,-1.8748E-01,6.4245E-04,1.8972E-02,2.0207E-02,2.2365E-02,3.5047E-02,0.0000E+00,4.0000E+00,7.4291E-02,0.0000E+00,0.0000E+00,0.0000E+00
7,3.5000E+02,6.8000E+02,-9.5169E-01,-1.2335E+00,3.4586E+01,-3.5174E+00,-1.8748E-01,1.3354E-02,5.8259E-02,9.1934E-01,2.0747E-02,3.8783E-02,0.0000E+00,4.0000E+00,6.8919E-02,0.0000E+00,0.0000E+00,0.0000E+00
8,3.5000E+02,6.8000E+02,-9.4797E-01,-1.2086E+00,3.4586E+01,-3.5174E+00,-1.8748E-01,1.3112E-02,5.7567E-02,9.1824E-01,1.9753E-02,3.6200E-02,0.0000E+00,4.0000E+00,6.5616E-02,0.0000E+00,0.0000E+00,0.0000E+00
9,3.5000E+02,6.8000E+02,-9.7919E-01,-1.2140E+00,3.4586E+01,-3.5174E+00,-1.8748E-01,1.4693E-02,6.0871E-02,9.3680E-01,2.2069E-02,4.0011E-02,0.0000E+00,4.0000E+00,7.3308E-02,0.0000E+00,0.0000E+00,0.0000E+00
