FRAME,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,MODEL_COORDINATES_X,MODEL_COORDINATES_Y,MODEL_COORDINATES_Z,MODEL_DISPLACEMENT_X,MODEL_DISPLACEMENT_Y,MODEL_DISPLACEMENT_Z,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,3.0000E+02,7.6000E+02,6.7207E-03,1.8568E-02,4.0230E+01,1.1172E+00,-6.2748E-02,-2.6767E-04,1.1006E-04,-4.3055E-03,2.1308E-02,4.3516E-02,0.0000E+00,4.0000E+00,7.8886E-02,0.0000E+00,0.0000E+00,0.0000E+00
1,3.0000E+02,7.6000E+02,-6.8119E-03,1.4376E-01,4.0230E+01,1.1172E+00,-6.2748E-02,1.8374E-03,1.1313E-02,-1.1928E-02,2.3788E-02,4.6981E-02,0.0000E+00,4.0000E+00,8.8064E-02,0.0000E+00,0.0000E+00,0.0000E+00
2,3.0000E+02,7.6000E+02,-8.6246E-03,1.9580E-01,4.0230E+01,1.1172E+00,-6.2748E-02,8.8294E-04,1.2594E-02,-9.0777E-04,2.2658E-02,4.6686E-02,0.0000E+00,4.0000E+00,8.3884E-02,0.0000E+00,0.0000E+00,0.0000E+00
3,3.0000E+02,7.6000E+02,1.5815E-02,1.3367E-01,4.0230E+01,1.1172E+00,-6.2748E-02,-9.5126E-04,9.1071E-03,-9.3216E-03,2.2753E-02,4.2960E-02,0.0000E+00,4.0000E+00,8.4233E-02,0.0000E+00,0.0000E+00,0.0000E+00
4,3.0000E+02,7.6000E+02,1.2732E-02,1.9169E-01,4.0230E+01,1.1172E+00,-6.2748E-02,-9.7297E-04,1.3659E-02,-6.7831E-03,2.0782E-02,3.9108E-02,0.0000E+00,4.0000E+00,7.6937E-02,0.0000E+00,0.0000E+00,0.0000E+00
5,3.0000E+02,7.6000E+02,-9.9262E-03,2.2186E-01,4.0230E+01,1.1172E+00,-6.2748E-02,8.4866E-04,1.4956E-02,2.3649E-04,2.2649E-02,4.3239E-02,0.0000E+00,4.0000E+00,8.3848E-02,0.0000E+00,0.0000E+00,0.0000E+00
6,3.0000E+02,7.6000E+02,-2.6683E-02,2.5695E-01,4.0230E+01,1.1172E+00,-6.2748E-02,2.5983E-03,1.7262E-02,1.3986E-03,2.1292E-02,4.2280E-02,0.0000E+00,4.0000E+00,7.8827E-02,0.0000E+00,0.0000E+00,0.0000E+00
7,3.0000E+02,7.6000E+02,-1.0471E+00,-1.1068E+00,4.0230E+01,1.1172E+00,-6.2748E-02,1.5382E-02,5.6327E-02,9.1099E-01,2.3297E-02,4.9782E-02,0.0000E+00,4.0000E+00,8.6248E-02,0.0000E+00,0.0000E+00,0.0000E+00
8,3.0000E+02,7.6000E+02,-1.0566E+00,-1.0860E+00,4.0230E+01,1.1172E+00,-6.2748E-02,1.7676E-02,5.6636E-02,9.0014E-01,2.1432E-02,5.1445E-02,0.0000E+00,4.0000E+00,7.9345E-02,0.0000E+00,0.0000E+00,0.0000E+00
9,3.0000E+02,7.6000E+02,-1.0677E+00,-1.0525E+00,4.0230E+01,1.1172E+00,-6.2748E-02,1.7758E-02,6.0038E-02,9.1013E-01,2.3974E-02,5.1813E-02,0.0000E+00,4.0000E+00,8.8754E-02,0.0000E+00,0.0000E+00,0.0000E+00
10,3.0000E+02,7.6000E+02,-1.0661E+00,-1.0828E+00,4.0230E+01,1.1172E+00,-6.2748E-02,1.7132E-02,5.8869E-02,9.1415E-01,2.4097E-02,4.9318E-02,0.0000E+00,4.0000E+00,8.9209E-02,0.0000E+00,0.0000E+00,0.0000E+00
11,3.0000E+02,7.6000E+02,-1.0476E+00,-1.0409E+00,4.0230E+01,1.1172E+00,-6.2748E-02,1.6665E-02,5.9596E-02,8.9954E-01,2.3769E-02,5.5392E-02,0.0000E+00,4.0000E+00,8.7995E-02,0.0000E+00,0.0000E+00,0.0000E+00
12,3.0000E+02,7.6000E+02,-1.9901E+00,-2.4096E+00,4.0230E+01,1.1172E+00,-6.2748E-02,1.6234E-02,1.0328E-01,1.8432E+00,2.4015E-02,4.8977E-02,0.0000E+00,4.0000E+00,8.8905E-02,0.0000E+00,0.0000E+00,0.0000E+00
13,3.0000E+02,7.6000E+02,-1.9813E+00,-2.3936E+00,4.0230E+01,1.1172E+00,-6.2748E-02,1.5909E-02,1.0406E-01,1.8370E+00,2.2708E-02,4.6842E-02,0.0000E+00,4.0000E+00,8.4068E-02,0.0000E+00,0.0000E+00,0.0000E+00
14,3.0000E+02,7.6000E+02,-1.9790E+00,-2.4173E+00,4.0230E+01,1.1172E+00,-6.2748E-02,1.5653E-02,1.0436E-01,1.8364E+00,2.4131E-02,4.7303E-02,0.0000E+00,4.0000E+00,8.9334E-02,0.0000E+00,0.0000E+00,0.0000E+00
15,3.0000E+02,7.6000E+02,-1.9875E+00,-2.3611E+00,4.0230E+01,1.1172E+00,-6.2748E-02,1.5613E-02,1.0707E-01,1.8454E+00,2.2393E-02,4.9353E-02,0.0000E+00,4.0000E+00,8.2901E-02,0.0000E+00,0.0000E+00,0.0000E+00
16,3.0000E+02,7.6000E+02,-1.9854E+00,-2.4371E+00,4.0230E+01,1.1172E+00,-6.2748E-02,1.6490E-02,1.0356E-01,1.8354E+00,2.2214E-02,4.7599E-02,0.0000E+00,4.0000E+00,8.2240E-02,0.0000E+00,0.0000E+00,0.0000E+00
17,3.0000E+02,7.6000E+02,-1.0939E+00,-1.1146E+00,4.0230E+01,1.1172E+00,-6.2748E-02,1.7121E-02,6.3214E-02,9.4084E-01,2.5333E-02,5.6505E-02,0.0000E+00,4.0000E+00,9.3785E-02,0.0000E+00,0.0000E+00,0.0000E+00
18,3.0000E+02,7.6000E+02,-1.0906E+00,-1.0440E+00,4.0230E+01,1.1172E+00,-6.2748E-02,1.7957E-02,6.4425E-02,9.3045E-01,2.2499E-02,5.0245E-02,0.0000E+00,4.0000E+00,8.3294E-02,0.0000E+00,0.0000E+00,0.0000E+00
19,3.0000E+02,7.6000E+02,-1.1080E+00,-1.0891E+00,4.0230E+01,1.1172E+00,-6.2748E-02,1.8949E-02,6.3354E-02,9.3925E-01,2.2469E-02,5.2616E-02,0.0000E+00,4.0000E+00,8.3183E-02,0.0000E+00,0.0000E+00,0.0000E+00
