FRAME,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,MODEL_COORDINATES_X,MODEL_COORDINATES_Y,MODEL_COORDINATES_Z,MODEL_DISPLACEMENT_X,MODEL_DISPLACEMENT_Y,MODEL_DISPLACEMENT_Z,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,6.2500E+02,6.3400E+02,-3.6309E-03,1.1034E-04,2.5998E+01,4.8399E+00,-1.0215E-02,-4.9867E-04,7.1457E-06,-3.6826E-03,1.8370E-02,8.1521E-03,0.0000E+00,4.0000E+00,1.3043E-01,0.0000E+00,0.0000E+00,0.0000E+00
1,6.2500E+02,6.3400E+02,-3.6272E-02,4.2931E-01,2.5998E+01,4.8399E+00,-1.0215E-02,-3.4570E-03,-2.0268E-02,8.8088E-03,1.9080E-02,1.2031E-02,0.0000E+00,4.0000E+00,1.3547E-01,0.0000E+00,0.0000E+00,0.0000E+00
2,6.2500E+02,6.3400E+02,-3.2821E-02,4.7238E-01,2.5998E+01,4.8399E+00,-1.0215E-02,-3.0784E-03,-2.3064E-02,9.2012E-03,1.8555E-02,1.1939E-02,0.0000E+00,4.0000E+00,1.3174E-01,0.0000E+00,0.0000E+00,0.0000E+00
3,6.2500E+02,6.3400E+02,-4.6980E-02,5.2715E-01,2.5998E+01,4.8399E+00,-1.0215E-02,-4.5024E-03,-2.5598E-02,1.0771E-02,1.8048E-02,1.2482E-02,0.0000E+00,4.0000E+00,1.2814E-01,0.0000E+00,0.0000E+00,0.0000E+00
4,6.2500E+02,6.3400E+02,-4.5512E-02,5.6264E-01,2.5998E+01,4.8399E+00,-1.0215E-02,-4.3483E-03,-2.7916E-02,1.0662E-02,1.8611E-02,1.2346E-02,0.0000E+00,4.0000E+00,1.3214E-01,0.0000E+00,0.0000E+00,0.0000E+00
5,6.2500E+02,6.3400E+02,-4.8668E-02,5.9819E-01,2.5998E+01,4.8399E+00,-1.0215E-02,-4.8727E-03,-2.8675E-02,4.4798E-03,1.8540E-02,1.1605E-02,0.0000E+00,4.0000E+00,1.3164E-01,0.0000E+00,0.0000E+00,0.0000E+00
6,6.2500E+02,6.3400E+02,-5.8635E-02,6.4364E-01,2.5998E+01,4.8399E+00,-1.0215E-02,-5.7507E-03,-3.0975E-02,9.4210E-03,1.9206E-02,1.3146E-02,0.0000E+00,4.0000E+00,1.3636E-01,0.0000E+00,0.0000E+00,0.0000E+00
7,6.2500E+02,6.3400E+02,-6.0030E-02,6.7290E-01,2.5998E+01,4.8399E+00,-1.0215E-02,-5.8954E-03,-3.1993E-02,9.3408E-03,1.8595E-02,1.3234E-02,0.0000E+00,4.0000E+00,1.3203E-01,0.0000E+00,0.0000E+00,0.0000E+00
8,6.2500E+02,6.3400E+02,-5.8025E-02,7.1315E-01,2.5998E+01,4.8399E+00,-1.0215E-02,-5.7425E-03,-3.4075E-02,7.4237E-03,1.8242E-02,1.1853E-02,0.0000E+00,4.0000E+00,1.2952E-01,0.0000E+00,0.0000E+00,0.0000E+00
9,6.2500E+02,6.3400E+02,-7.1121E-02,7.7304E-01,2.5998E+01,4.8399E+00,-1.0215E-02,-7.1716E-03,-3.6025E-02,5.3525E-03,1.8711E-02,1.3332E-02,0.0000E+00,4.0000E+00,1.3285E-01,0.0000E+00,0.0000E+00,0.0000E+00
10,6.2500E+02,6.3400E+02,-7.5422E-02,8.2420E-01,2.5998E+01,4.8399E+00,-1.0215E-02,-7.4748E-03,-3.8514E-02,9.7176E-03,1.8861E-02,1.2424E-02,0.0000E+00,4.0000E+00,1.3392E-01,0.0000E+00,0.0000E+00,0.0000E+00
11,6.2500E+02,6.3400E+02,-7.1117E-02,8.6066E-01,2.5998E+01,4.8399E+00,-1.0215E-02,-7.3339E-03,-3.9527E-02,-4.1457E-05,1.8347E-02,1.1989E-02,0.0000E+00,4.0000E+00,1.3027E-01,0.0000E+00,0.0000E+00,0.0000E+00
12,6.2500E+02,6.3400E+02,-7.3000E-02,8.8855E-01,2.5998E+01,4.8399E+00,-1.0215E-02,-7.5438E-03,-4.0265E-02,-5.5194E-04,1.8596E-02,1.1512E-02,0.0000E+00,4.0000E+00,1.3203E-01,0.0000E+00,0.0000E+00,0.0000E+00
13,6.2500E+02,6.3400E+02,-8.3793E-02,9.3224E-01,2.5998E+01,4.8399E+00,-1.0215E-02,-8.5425E-03,-4.2073E-02,3.3374E-03,1.8598E-02,1.2040E-02,0.0000E+00,4.0000E+00,1.3205E-01,0.0000E+00,0.0000E+00,0.0000E+00
14,6.2500E+02,6.3400E+02,-8.3286E-02,1.2393E+00,2.5998E+01,4.8399E+00,-1.0215E-02,-8.4119E-03,-5.5390E-02,4.6067E-03,1.3036E-02,2.3333E-02,0.0000E+00,4.0000E+00,9.2556E-02,0.0000E+00,0.0000E+00,0.0000E+00
15,6.2500E+02,6.3400E+02,-4.3515E-02,7.9174E-01,2.5998E+01,4.8399E+00,-1.0215E-02,-4.8509E-03,-3.7330E-02,-1.2333E-02,1.1817E-02,4.5728E-02,0.0000E+00,4.0000E+00,8.3902E-02,0.0000E+00,0.0000E+00,0.0000E+00
16,6.2500E+02,6.3400E+02,-1.0235E-01,1.1247E+00,2.5998E+01,4.8399E+00,-1.0215E-02,-1.0361E-02,-5.0239E-02,6.4356E-03,1.8196E-02,1.4768E-02,0.0000E+00,4.0000E+00,1.2919E-01,0.0000E+00,0.0000E+00,0.0000E+00
17,6.2500E+02,6.3400E+02,-1.0836E-01,1.0945E+00,2.5998E+01,4.8399E+00,-1.0215E-02,-1.0778E-02,-4.9887E-02,1.3131E-02,1.8560E-02,1.4063E-02,0.0000E+00,4.0000E+00,1.3178E-01,0.0000E+00,0.0000E+00,0.0000E+00
18,6.2500E+02,6.3400E+02,-1.1589E-01,1.1361E+00,2.5998E+01,4.8399E+00,-1.0215E-02,-1.1706E-02,-5.1273E-02,8.6465E-03,1.8918E-02,1.7172E-02,0.0000E+00,4.0000E+00,1.3432E-01,0.0000E+00,0.0000E+00,0.0000E+00
19,6.2500E+02,6.3400E+02,-1.2220E-01,1.1508E+00,2.5998E+01,4.8399E+00,-1.0215E-02,-1.2384E-02,-5.1862E-02,7.9980E-03,1.9389E-02,1.5718E-02,0.0000E+00,4.0000E+00,1.3766E-01,0.0000E+00,0.0000E+00,0.0000E+00
20,6.2500E+02,6.3400E+02,-1.3046E-01,1.1907E+00,2.5998E+01,4.8399E+00,-1.0215E-02,-1.3042E-02,-5.3901E-02,1.4300E-02,1.8714E-02,1.8675E-02,0.0000E+00,4.0000E+00,1.3287E-01,0.0000E+00,0.0000E+00,0.0000E+00
21,6.2500E+02,6.3400E+02,-1.2145E+00,1.6221E-01,2.5998E+01,4.8399E+00,-1.0215E-02,-9.5278E-02,-9.4183E-02,9.7991E-01,1.8344E-02,2.9395E-02,0.0000E+00,4.0000E+00,1.3024E-01,0.0000E+00,0.0000E+00,0.0000E+00
22,6.2500E+02,6.3400E+02,-1.2174E+00,1.8927E-01,2.5998E+01,4.8399E+00,-1.0215E-02,-9.5519E-02,-9.5699E-02,9.8178E-01,1.8495E-02,2.9779E-02,0.0000E+00,4.0000E+00,1.3132E-01,0.0000E+00,0.0000E+00,0.0000E+00
23,6.2500E+02,6.3400E+02,-1.2183E+00,1.9657E-01,2.5998E+01,4.8399E+00,-1.0215E-02,-9.5541E-02,-9.6164E-02,9.8382E-01,1.9084E-02,2.9637E-02,0.0000E+00,4.0000E+00,1.3550E-01,0.0000E+00,0.0000E+00,0.0000E+00
24,6.2500E+02,6.3400E+02,-2.3076E+00,-9.1434E-01,2.5998E+01,4.8399E+00,-1.0215E-02,-1.7587E-01,-1.3715E-01,2.0110E+00,1.8041E-02,4.4509E-02,0.0000E+00,4.0000E+00,1.2809E-01,0.0000E+00,0.0000E+00,0.0000E+00
25,6.2500E+02,6.3400E+02,-2.3122E+00,-9.0752E-01,2.5998E+01,4.8399E+00,-1.0215E-02,-1.7638E-01,-1.3774E-01,2.0099E+00,1.8419E-02,4.3833E-02,0.0000E+00,4.0000E+00,1.3078E-01,0.0000E+00,0.0000E+00,0.0000E+00
26,6.2500E+02,6.3400E+02,-2.3165E+00,-8.9945E-01,2.5998E+01,4.8399E+00,-1.0215E-02,-1.7691E-01,-1.3859E-01,2.0072E+00,1.7720E-02,4.5303E-02,0.0000E+00,4.0000E+00,1.2582E-01,0.0000E+00,0.0000E+00,0.0000E+00
27,6.2500E+02,6.3400E+02,-3.2272E+00,-1.9485E+00,2.5998E+01,4.8399E+00,-1.0215E-02,-2.4072E-01,-1.7373E-01,2.9565E+00,1.8588E-02,4.2115E-02,0.0000E+00,4.0000E+00,1.3198E-01,0.0000E+00,0.0000E+00,0.0000E+00
28,6.2500E+02,6.3400E+02,-3.2319E+00,-1.9284E+00,2.5998E+01,4.8399E+00,-1.0215E-02,-2.4125E-01,-1.7542E-01,2.9550E+00,1.8296E-02,4.2850E-02,0.0000E+00,4.0000E+00,1.2990E-01,0.0000E+00,0.0000E+00,0.0000E+00
29,6.2500E+02,6.3400E+02,-3.2345E+00,-1.8946E+00,2.5998E+01,4.8399E+00,-1.0215E-02,-2.4148E-01,-1.7675E-01,2.9561E+00,1.7631E-02,4.0853E-02,0.0000E+00,4.0000E+00,1.2518E-01,0.0000E+00,0.0000E+00,0.0000E+00
30,6.2500E+02,6.3400E+02,-4.1691E+00,-2.8662E+00,2.5998E+01,4.8399E+00,-1.0215E-02,-3.0536E-01,-2.2344E-01,3.9666E+00,1.7618E-02,4.6441E-02,0.0000E+00,4.0000E+00,1.2509E-01,0.0000E+00,0.0000E+00,0.0000E+00
31,6.2500E+02,6.3400E+02,-4.1748E+00,-2.8723E+00,2.5998E+01,4.8399E+00,-1.0215E-02,-3.0608E-01,-2.2319E-01,3.9624E+00,1.7148E-02,4.8458E-02,0.0000E+00,4.0000E+00,1.2175E-01,0.0000E+00,0.0000E+00,0.0000E+00
32,6.2500E+02,6.3400E+02,-4.1698E+00,-2.8447E+00,2.5998E+01,4.8399E+00,-1.0215E-02,-3.0566E-01,-2.2358E-01,3.9597E+00,1.7865E-02,4.7235E-02,0.0000E+00,4.0000E+00,1.2684E-01,0.0000E+00,0.0000E+00,0.0000E+00
33,6.2500E+02,6.3400E+02,-3.2241E+00,-1.8587E+00,2.5998E+01,4.8399E+00,-1.0215E-02,-2.3989E-01,-1.7996E-01,2.9719E+00,1.8013E-02,4.2557E-02,0.0000E+00,4.0000E+00,1.2790E-01,0.0000E+00,0.0000E+00,0.0000E+00
34,6.2500E+02,6.3400E+02,-3.2349E+00,-1.8221E+00,2.5998E+01,4.8399E+00,-1.0215E-02,-2.4109E-01,-1.8153E-01,2.9691E+00,1.8001E-02,4.4590E-02,0.0000E+00,4.0000E+00,1.2781E-01,0.0000E+00,0.0000E+00,0.0000E+00
35,6.2500E+02,6.3400E+02,-3.2334E+00,-1.8153E+00,2.5998E+01,4.8399E+00,-1.0215E-02,-2.4090E-01,-1.8194E-01,2.9701E+00,1.7184E-02,4.3545E-02,0.0000E+00,4.0000E+00,1.2201E-01,0.0000E+00,0.0000E+00,0.0000E+00
36,6.2500E+02,6.3400E+02,-2.3293E+00,-7.4954E-01,2.5998E+01,4.8399E+00,-1.0215E-02,-1.7756E-01,-1.4687E-01,2.0276E+00,1.6855E-02,4.5862E-02,0.0000E+00,4.0000E+00,1.1967E-01,0.0000E+00,0.0000E+00,0.0000E+00
37,6.2500E+02,6.3400E+02,-2.3280E+00,-7.4404E-01,2.5998E+01,4.8399E+00,-1.0215E-02,-1.7756E-01,-1.4651E-01,2.0234E+00,1.7480E-02,4.5286E-02,0.0000E+00,4.0000E+00,1.2411E-01,0.0000E+00,0.0000E+00,0.0000E+00
38,6.2500E+02,6.3400E+02,-2.3327E+00,-7.3408E-01,2.5998E+01,4.8399E+00,-1.0215E-02,-1.7794E-01,-1.4723E-01,2.0268E+00,1.8013E-02,4.6834E-02,0.0000E+00,4.0000E+00,1.2790E-01,0.0000E+00,0.0000E+00,0.0000E+00
39,6.2500E+02,6.3400E+02,-1.4008E+00,2.7752E-01,2.5998E+01,4.8399E+00,-1.0215E-02,-1.1244E-01,-1.0617E-01,1.0502E+00,1.7470E-02,5.4056E-02,0.0000E+00,4.0000E+00,1.2404E-01,0.0000E+00,0.0000E+00,0.0000E+00
40,6.2500E+02,6.3400E+02,-1.3932E+00,2.9665E-01,2.5998E+01,4.8399E+00,-1.0215E-02,-1.1171E-01,-1.0672E-01,1.0480E+00,1.8299E-02,5.3251E-02,0.0000E+00,4.0000E+00,1.2993E-01,0.0000E+00,0.0000E+00,0.0000E+00
41,6.2500E+02,6.3400E+02,-1.3997E+00,2.9839E-01,2.5998E+01,4.8399E+00,-1.0215E-02,-1.1223E-01,-1.0671E-01,1.0529E+00,1.7924E-02,5.3194E-02,0.0000E+00,4.0000E+00,1.2726E-01,0.0000E+00,0.0000E+00,0.0000E+00
