FRAME,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,MODEL_COORDINATES_X,MODEL_COORDINATES_Y,MODEL_COORDINATES_Z,MODEL_DISPLACEMENT_X,MODEL_DISPLACEMENT_Y,MODEL_DISPLACEMENT_Z,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,3.3500E+02,4.1600E+02,-3.9265E-03,9.3450E-03,3.1318E+01,-1.6252E+01,2.5739E-01,2.6201E-03,-3.3679E-03,-1.7790E-02,2.2291E-02,4.0995E-02,0.0000E+00,4.0000E+00,6.9268E-02,0.0000E+00,0.0000E+00,0.0000E+00
1,3.3500E+02,4.1600E+02,4.6453E-02,-7.8827E-02,3.1318E+01,-1.6252E+01,2.5739E-01,-4.5405E-03,-3.9148E-03,8.7209E-05,2.1966E-02,3.6762E-02,0.0000E+00,4.0000E+00,6.8258E-02,0.0000E+00,0.0000E+00,0.0000E+00
2,3.3500E+02,4.1600E+02,4.4025E-02,-5.9604E-02,3.1318E+01,-1.6252E+01,2.5739E-01,-4.0787E-03,-2.8957E-03,-1.9327E-03,2.2924E-02,3.8713E-02,0.0000E+00,4.0000E+00,7.1235E-02,0.0000E+00,0.0000E+00,0.0000E+00
3,3.3500E+02,4.1600E+02,-8.5539E-03,-4.5137E-02,3.1318E+01,-1.6252E+01,2.5739E-01,-3.4398E-04,3.1602E-04,9.5541E-03,2.2495E-02,3.7392E-02,0.0000E+00,4.0000E+00,6.9902E-02,0.0000E+00,0.0000E+00,0.0000E+00
4,3.3500E+02,4.1600E+02,3.4865E-02,-2.4050E-02,3.1318E+01,-1.6252E+01,2.5739E-01,-2.1536E-03,-2.8420E-03,-1.0270E-02,2.0926E-02,3.5229E-02,0.0000E+00,4.0000E+00,6.5025E-02,0.0000E+00,0.0000E+00,0.0000E+00
5,3.3500E+02,4.1600E+02,1.8592E-02,-9.7062E-02,3.1318E+01,-1.6252E+01,2.5739E-01,-3.9377E-04,-5.4769E-03,-1.1433E-02,2.4003E-02,3.7854E-02,0.0000E+00,4.0000E+00,7.4589E-02,0.0000E+00,0.0000E+00,0.0000E+00
6,3.3500E+02,4.1600E+02,1.2661E-02,-1.0036E-01,3.1318E+01,-1.6252E+01,2.5739E-01,-8.9238E-04,-3.0440E-03,-3.0272E-03,2.3061E-02,3.4574E-02,0.0000E+00,4.0000E+00,7.1660E-02,0.0000E+00,0.0000E+00,0.0000E+00
7,3.3500E+02,4.1600E+02,1.6734E-02,-4.0841E-02,3.1318E+01,-1.6252E+01,2.5739E-01,-1.3234E-03,-1.6317E-03,-2.6649E-03,2.0410E-02,3.5893E-02,0.0000E+00,4.0000E+00,6.3422E-02,0.0000E+00,0.0000E+00,0.0000E+00
8,3.3500E+02,4.1600E+02,1.6265E-02,-3.7543E-02,3.1318E+01,-1.6252E+01,2.5739E-01,-8.9970E-04,-1.6392E-03,-5.8308E-03,2.1405E-02,3.7706E-02,0.0000E+00,4.0000E+00,6.6515E-02,0.0000E+00,0.0000E+00,0.0000E+00
9,3.3500E+02,4.1600E+02,1.5445E-02,-2.0834E-02,3.1318E+01,-1.6252E+01,2.5739E-01,-1.2323E-03,-7.8138E-04,-2.4351E-03,2.2514E-02,3.9042E-02,0.0000E+00,4.0000E+00,6.9961E-02,0.0000E+00,0.0000E+00,0.0000E+00
