FRAME,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,MODEL_COORDINATES_X,MODEL_COORDINATES_Y,MODEL_COORDINATES_Z,MODEL_DISPLACEMENT_X,MODEL_DISPLACEMENT_Y,MODEL_DISPLACEMENT_Z,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,3.5200E+02,5.7800E+02,-6.4718E-03,1.2666E-01,2.3891E+01,-6.0755E+00,8.4731E-03,2.6717E-03,2.0765E-03,-6.4845E-03,1.4427E-02,1.1034E-02,0.0000E+00,4.0000E+00,5.8570E-02,0.0000E+00,0.0000E+00,0.0000E+00
1,3.5200E+02,5.7800E+02,-1.2060E-01,6.2494E-01,2.3891E+01,-6.0755E+00,8.4731E-03,7.5966E-03,1.9921E-02,5.5605E-03,1.7094E-02,9.8216E-03,0.0000E+00,4.0000E+00,6.9396E-02,0.0000E+00,0.0000E+00,0.0000E+00
2,3.5200E+02,5.7800E+02,-1.3088E-01,6.4276E-01,2.3891E+01,-6.0755E+00,8.4731E-03,7.5115E-03,2.0939E-02,8.2620E-03,1.7547E-02,1.0500E-02,0.0000E+00,4.0000E+00,7.1237E-02,0.0000E+00,0.0000E+00,0.0000E+00
3,3.5200E+02,5.7800E+02,-1.1621E-01,6.6664E-01,2.3891E+01,-6.0755E+00,8.4731E-03,8.0839E-03,2.1248E-02,2.9346E-03,1.8320E-02,1.0424E-02,0.0000E+00,4.0000E+00,7.4376E-02,0.0000E+00,0.0000E+00,0.0000E+00
4,3.5200E+02,5.7800E+02,-1.2068E-01,7.1909E-01,2.3891E+01,-6.0755E+00,8.4731E-03,7.4372E-03,2.2763E-02,5.9523E-03,1.6958E-02,1.0944E-02,0.0000E+00,4.0000E+00,6.8847E-02,0.0000E+00,0.0000E+00,0.0000E+00
5,3.5200E+02,5.7800E+02,-1.3199E-01,7.5069E-01,2.3891E+01,-6.0755E+00,8.4731E-03,8.7161E-03,2.3789E-02,4.7823E-03,1.6492E-02,1.1171E-02,0.0000E+00,4.0000E+00,6.6954E-02,0.0000E+00,0.0000E+00,0.0000E+00
6,3.5200E+02,5.7800E+02,-1.1626E-01,7.8140E-01,2.3891E+01,-6.0755E+00,8.4731E-03,8.3040E-03,2.3975E-02,2.2325E-03,1.7290E-02,1.0964E-02,0.0000E+00,4.0000E+00,7.0193E-02,0.0000E+00,0.0000E+00,0.0000E+00
7,3.5200E+02,5.7800E+02,-1.2617E-01,8.1488E-01,2.3891E+01,-6.0755E+00,8.4731E-03,8.2116E-03,2.5654E-02,4.8203E-03,1.7632E-02,1.1950E-02,0.0000E+00,4.0000E+00,7.1580E-02,0.0000E+00,0.0000E+00,0.0000E+00
8,3.5200E+02,5.7800E+02,-1.3946E-01,8.6941E-01,2.3891E+01,-6.0755E+00,8.4731E-03,8.9808E-03,2.7171E-02,5.6927E-03,1.6350E-02,1.1406E-02,0.0000E+00,4.0000E+00,6.6375E-02,0.0000E+00,0.0000E+00,0.0000E+00
9,3.5200E+02,5.7800E+02,-1.3887E-01,8.8296E-01,2.3891E+01,-6.0755E+00,8.4731E-03,9.2048E-03,2.7218E-02,4.8975E-03,1.4927E-02,1.0659E-02,0.0000E+00,4.0000E+00,6.0599E-02,0.0000E+00,0.0000E+00,0.0000E+00
10,3.5200E+02,5.7800E+02,-1.2171E-01,9.1781E-01,2.3891E+01,-6.0755E+00,8.4731E-03,9.1327E-03,2.8128E-02,8.7154E-04,1.6556E-02,1.1033E-02,0.0000E+00,4.0000E+00,6.7212E-02,0.0000E+00,0.0000E+00,0.0000E+00
11,3.5200E+02,5.7800E+02,-1.2226E-01,8.8399E-01,2.3891E+01,-6.0755E+00,8.4731E-03,8.6044E-03,2.7893E-02,2.5535E-03,1.5818E-02,1.0864E-02,0.0000E+00,4.0000E+00,6.4217E-02,0.0000E+00,0.0000E+00,0.0000E+00
12,3.5200E+02,5.7800E+02,-1.2733E-01,9.0394E-01,2.3891E+01,-6.0755E+00,8.4731E-03,9.2310E-03,2.8124E-02,1.9157E-03,1.6758E-02,1.2452E-02,0.0000E+00,4.0000E+00,6.8035E-02,0.0000E+00,0.0000E+00,0.0000E+00
13,3.5200E+02,5.7800E+02,-1.4065E-01,9.5414E-01,2.3891E+01,-6.0755E+00,8.4731E-03,9.3741E-03,2.9907E-02,4.6558E-03,1.7635E-02,1.1678E-02,0.0000E+00,4.0000E+00,7.1595E-02,0.0000E+00,0.0000E+00,0.0000E+00
14,3.5200E+02,5.7800E+02,-1.2235E+00,1.3831E+01,2.3891E+01,-6.0755E+00,8.4731E-03,8.9431E-02,5.9211E-01,-1.2096E-02,1.5853E-02,1.4125E-02,0.0000E+00,4.0000E+00,6.4357E-02,0.0000E+00,0.0000E+00,0.0000E+00
15,3.5200E+02,5.7800E+02,-1.5227E+00,3.8831E+01,2.3891E+01,-6.0755E+00,8.4731E-03,6.4944E-02,1.5532E+00,7.6484E-02,1.6738E-02,3.0478E-02,0.0000E+00,4.0000E+00,6.7954E-02,0.0000E+00,0.0000E+00,0.0000E+00
16,3.5200E+02,5.7800E+02,-1.3803E+00,6.6927E+01,2.3891E+01,-6.0755E+00,8.4731E-03,2.2512E-02,2.6762E+00,9.8876E-02,1.7561E-02,2.1016E-02,0.0000E+00,4.0000E+00,7.1292E-02,0.0000E+00,0.0000E+00,0.0000E+00
17,3.5200E+02,5.7800E+02,-2.1589E+00,9.0301E+01,2.3891E+01,-6.0755E+00,8.4731E-03,2.2605E-02,3.6173E+00,2.2899E-01,1.5312E-02,3.7534E-02,0.0000E+00,4.0000E+00,6.2163E-02,0.0000E+00,0.0000E+00,0.0000E+00
18,3.5200E+02,5.7800E+02,-2.8947E+00,1.1283E+02,2.3891E+01,-6.0755E+00,8.4731E-03,1.0552E-02,4.5738E+00,3.8381E-01,1.6898E-02,4.3579E-02,0.0000E+00,4.0000E+00,6.8599E-02,0.0000E+00,0.0000E+00,0.0000E+00
19,3.5200E+02,5.7800E+02,-3.8611E+00,1.3618E+02,2.3891E+01,-6.0755E+00,8.4731E-03,9.8901E-02,5.4527E+00,2.9684E-01,1.7369E-02,4.7321E-02,0.0000E+00,4.0000E+00,7.0514E-02,0.0000E+00,0.0000E+00,0.0000E+00
20,3.5200E+02,5.7800E+02,-5.1829E+00,1.6192E+02,2.3891E+01,-6.0755E+00,8.4731E-03,1.6941E-01,6.4826E+00,3.4055E-01,1.5123E-02,4.2237E-02,0.0000E+00,4.0000E+00,6.1395E-02,0.0000E+00,0.0000E+00,0.0000E+00
21,3.5200E+02,5.7800E+02,-6.4435E+00,1.8486E+02,2.3891E+01,-6.0755E+00,8.4731E-03,2.2727E-01,7.4023E+00,4.1459E-01,1.5812E-02,4.3483E-02,0.0000E+00,4.0000E+00,6.4191E-02,0.0000E+00,0.0000E+00,0.0000E+00
22,3.5200E+02,5.7800E+02,-6.9860E+00,2.0814E+02,2.3891E+01,-6.0755E+00,8.4731E-03,2.2855E-01,8.3815E+00,4.8226E-01,1.5804E-02,4.6625E-02,0.0000E+00,4.0000E+00,6.4162E-02,0.0000E+00,0.0000E+00,0.0000E+00
23,3.5200E+02,5.7800E+02,-7.8147E+00,2.3328E+02,2.3891E+01,-6.0755E+00,8.4731E-03,2.8961E-01,9.3349E+00,4.3811E-01,1.6317E-02,5.0023E-02,0.0000E+00,4.0000E+00,6.6242E-02,0.0000E+00,0.0000E+00,0.0000E+00
24,3.5200E+02,5.7800E+02,-8.1359E+00,2.4971E+02,2.3891E+01,-6.0755E+00,8.4731E-03,2.8876E-01,9.9871E+00,4.7759E-01,1.7934E-02,4.1859E-02,0.0000E+00,4.0000E+00,7.2808E-02,0.0000E+00,0.0000E+00,0.0000E+00
