FRAME,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,MODEL_COORDINATES_X,MODEL_COORDINATES_Y,MODEL_COORDINATES_Z,MODEL_DISPLACEMENT_X,MODEL_DISPLACEMENT_Y,MODEL_DISPLACEMENT_Z,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,5.0200E+02,7.5800E+02,8.4500E-03,8.2395E-03,1.7045E+01,1.0450E+00,-9.1196E-02,-2.7534E-04,-9.1276E-04,-8.8605E-03,2.4416E-02,5.8821E-02,0.0000E+00,4.0000E+00,8.6240E-02,0.0000E+00,0.0000E+00,0.0000E+00
1,5.0200E+02,7.5800E+02,2.1896E-01,-1.3085E-01,1.7045E+01,1.0450E+00,-9.1196E-02,-2.3191E-02,-6.1168E-03,-1.6659E-02,2.2750E-02,5.4047E-02,0.0000E+00,4.0000E+00,8.0358E-02,0.0000E+00,0.0000E+00,0.0000E+00
2,5.0200E+02,7.5800E+02,2.5178E-01,-6.4894E-02,1.7045E+01,1.0450E+00,-9.1196E-02,-2.5762E-02,-3.9781E-03,-3.1386E-02,2.4826E-02,5.2629E-02,0.0000E+00,4.0000E+00,8.7690E-02,0.0000E+00,0.0000E+00,0.0000E+00
3,5.0200E+02,7.5800E+02,2.3879E-01,-4.3086E-02,1.7045E+01,1.0450E+00,-9.1196E-02,-2.4664E-02,-1.1669E-03,-2.7078E-02,2.2763E-02,5.6602E-02,0.0000E+00,4.0000E+00,8.0402E-02,0.0000E+00,0.0000E+00,0.0000E+00
4,5.0200E+02,7.5800E+02,2.4423E-01,-6.1048E-02,1.7045E+01,1.0450E+00,-9.1196E-02,-2.5053E-02,-2.1187E-03,-3.0101E-02,2.3308E-02,5.0116E-02,0.0000E+00,4.0000E+00,8.2328E-02,0.0000E+00,0.0000E+00,0.0000E+00
5,5.0200E+02,7.5800E+02,2.1285E-01,-7.7361E-02,1.7045E+01,1.0450E+00,-9.1196E-02,-2.3610E-02,1.2568E-04,-2.4266E-03,2.5249E-02,5.4429E-02,0.0000E+00,4.0000E+00,8.9184E-02,0.0000E+00,0.0000E+00,0.0000E+00
6,5.0200E+02,7.5800E+02,2.4683E-01,-4.1062E-02,1.7045E+01,1.0450E+00,-9.1196E-02,-2.5710E-02,-1.9271E-03,-2.4676E-02,2.4922E-02,5.3208E-02,0.0000E+00,4.0000E+00,8.8028E-02,0.0000E+00,0.0000E+00,0.0000E+00
7,5.0200E+02,7.5800E+02,2.0935E-01,-6.8125E-02,1.7045E+01,1.0450E+00,-9.1196E-02,-2.3465E-02,2.2057E-03,4.6877E-04,2.4738E-02,4.9676E-02,0.0000E+00,4.0000E+00,8.7378E-02,0.0000E+00,0.0000E+00,0.0000E+00
8,5.0200E+02,7.5800E+02,2.2286E-01,-4.2861E-02,1.7045E+01,1.0450E+00,-9.1196E-02,-2.4019E-02,1.0590E-03,-1.2018E-02,2.3943E-02,5.2879E-02,0.0000E+00,4.0000E+00,8.4571E-02,0.0000E+00,0.0000E+00,0.0000E+00
9,5.0200E+02,7.5800E+02,2.1990E-01,-3.4053E-02,1.7045E+01,1.0450E+00,-9.1196E-02,-2.2607E-02,-4.9042E-04,-2.6513E-02,2.4300E-02,5.6333E-02,0.0000E+00,4.0000E+00,8.5833E-02,0.0000E+00,0.0000E+00,0.0000E+00
10,5.0200E+02,7.5800E+02,2.2279E-01,-4.5618E-02,1.7045E+01,1.0450E+00,-9.1196E-02,-2.3756E-02,6.1803E-04,-1.5492E-02,2.5413E-02,5.5158E-02,0.0000E+00,4.0000E+00,8.9763E-02,0.0000E+00,0.0000E+00,0.0000E+00
11,5.0200E+02,7.5800E+02,2.2601E-01,-1.7457E-02,1.7045E+01,1.0450E+00,-9.1196E-02,-2.3780E-02,2.9081E-03,-2.0459E-02,2.4752E-02,5.4034E-02,0.0000E+00,4.0000E+00,8.7429E-02,0.0000E+00,0.0000E+00,0.0000E+00
12,5.0200E+02,7.5800E+02,2.0043E-01,-1.1155E-02,1.7045E+01,1.0450E+00,-9.1196E-02,-2.2286E-02,3.9568E-03,-1.7453E-03,2.1024E-02,5.0778E-02,0.0000E+00,4.0000E+00,7.4262E-02,0.0000E+00,0.0000E+00,0.0000E+00
13,5.0200E+02,7.5800E+02,1.9581E-01,-1.3483E-02,1.7045E+01,1.0450E+00,-9.1196E-02,-2.1188E-02,4.3382E-03,-1.0098E-02,2.4920E-02,5.9837E-02,0.0000E+00,4.0000E+00,8.8024E-02,0.0000E+00,0.0000E+00,0.0000E+00
14,5.0200E+02,7.5800E+02,2.1172E-01,9.5390E-03,1.7045E+01,1.0450E+00,-9.1196E-02,-2.2352E-02,3.8588E-03,-1.8048E-02,2.3391E-02,5.4091E-02,0.0000E+00,4.0000E+00,8.2622E-02,0.0000E+00,0.0000E+00,0.0000E+00
15,5.0200E+02,7.5800E+02,1.9940E-01,4.8631E-03,1.7045E+01,1.0450E+00,-9.1196E-02,-2.1553E-02,6.9223E-03,-1.1119E-02,2.3692E-02,5.3003E-02,0.0000E+00,4.0000E+00,8.3686E-02,0.0000E+00,0.0000E+00,0.0000E+00
16,5.0200E+02,7.5800E+02,2.2543E-01,1.7178E-03,1.7045E+01,1.0450E+00,-9.1196E-02,-2.4172E-02,5.4588E-03,-1.4578E-02,2.2613E-02,5.3104E-02,0.0000E+00,4.0000E+00,7.9873E-02,0.0000E+00,0.0000E+00,0.0000E+00
17,5.0200E+02,7.5800E+02,1.8333E-01,1.8405E-02,1.7045E+01,1.0450E+00,-9.1196E-02,-2.0548E-02,4.6649E-03,8.2056E-04,2.0622E-02,5.2477E-02,0.0000E+00,4.0000E+00,7.2842E-02,0.0000E+00,0.0000E+00,0.0000E+00
18,5.0200E+02,7.5800E+02,2.4583E-01,3.4008E-03,1.7045E+01,1.0450E+00,-9.1196E-02,-2.7287E-02,6.7149E-03,-3.1254E-03,2.5044E-02,5.4421E-02,0.0000E+00,4.0000E+00,8.8461E-02,0.0000E+00,0.0000E+00,0.0000E+00
19,5.0200E+02,7.5800E+02,2.0359E-01,8.4092E-03,1.7045E+01,1.0450E+00,-9.1196E-02,-2.1677E-02,3.6165E-03,-1.4760E-02,2.5695E-02,5.6778E-02,0.0000E+00,4.0000E+00,9.0758E-02,0.0000E+00,0.0000E+00,0.0000E+00
20,5.0200E+02,7.5800E+02,2.0399E-01,2.0819E-03,1.7045E+01,1.0450E+00,-9.1196E-02,-2.3018E-02,7.9061E-03,1.8818E-03,2.4457E-02,5.7159E-02,0.0000E+00,4.0000E+00,8.6387E-02,0.0000E+00,0.0000E+00,0.0000E+00
21,5.0200E+02,7.5800E+02,2.2429E-01,-1.2342E-02,1.7045E+01,1.0450E+00,-9.1196E-02,-2.4047E-02,6.9544E-03,-1.5280E-02,2.1207E-02,4.9728E-02,0.0000E+00,4.0000E+00,7.4908E-02,0.0000E+00,0.0000E+00,0.0000E+00
22,5.0200E+02,7.5800E+02,2.3325E-01,5.6048E-02,1.7045E+01,1.0450E+00,-9.1196E-02,-2.5619E-02,9.3845E-03,-6.8617E-03,2.4844E-02,5.1419E-02,0.0000E+00,4.0000E+00,8.7752E-02,0.0000E+00,0.0000E+00,0.0000E+00
23,5.0200E+02,7.5800E+02,2.1532E-01,2.6640E-02,1.7045E+01,1.0450E+00,-9.1196E-02,-2.3237E-02,6.9485E-03,-1.1980E-02,2.4359E-02,5.4326E-02,0.0000E+00,4.0000E+00,8.6042E-02,0.0000E+00,0.0000E+00,0.0000E+00
24,5.0200E+02,7.5800E+02,2.0252E-01,4.3075E-02,1.7045E+01,1.0450E+00,-9.1196E-02,-2.1368E-02,7.0424E-03,-1.7969E-02,2.3411E-02,5.1510E-02,0.0000E+00,4.0000E+00,8.2692E-02,0.0000E+00,0.0000E+00,0.0000E+00
25,5.0200E+02,7.5800E+02,2.1625E-01,6.6905E-02,1.7045E+01,1.0450E+00,-9.1196E-02,-2.3376E-02,9.0745E-03,-1.1507E-02,2.4743E-02,5.6822E-02,0.0000E+00,4.0000E+00,8.7396E-02,0.0000E+00,0.0000E+00,0.0000E+00
26,5.0200E+02,7.5800E+02,1.9871E-01,3.4622E-02,1.7045E+01,1.0450E+00,-9.1196E-02,-2.2724E-02,1.0297E-02,5.7553E-03,2.2472E-02,5.7592E-02,0.0000E+00,4.0000E+00,7.9374E-02,0.0000E+00,0.0000E+00,0.0000E+00
27,5.0200E+02,7.5800E+02,-2.0892E-01,-5.0172E-01,1.7045E+01,1.0450E+00,-9.1196E-02,-5.8553E-03,1.8862E-02,3.9232E-01,2.3544E-02,4.6837E-02,0.0000E+00,4.0000E+00,8.3161E-02,0.0000E+00,0.0000E+00,0.0000E+00
28,5.0200E+02,7.5800E+02,-9.9109E-01,-1.2388E+00,1.7045E+01,1.0450E+00,-9.1196E-02,2.9744E-02,4.5501E-02,1.0880E+00,2.3935E-02,5.8089E-02,0.0000E+00,4.0000E+00,8.4541E-02,0.0000E+00,0.0000E+00,0.0000E+00
29,5.0200E+02,7.5800E+02,-1.5448E+00,-2.4760E+00,1.7045E+01,1.0450E+00,-9.1196E-02,2.9498E-02,6.1124E-02,1.9223E+00,2.7153E-02,4.4712E-02,0.0000E+00,4.0000E+00,9.5910E-02,0.0000E+00,0.0000E+00,0.0000E+00
30,5.0200E+02,7.5800E+02,-2.0842E+00,-3.6207E+00,1.7045E+01,1.0450E+00,-9.1196E-02,3.3000E-02,7.0111E-02,2.6833E+00,2.7842E-02,6.2278E-02,0.0000E+00,4.0000E+00,9.8343E-02,0.0000E+00,0.0000E+00,0.0000E+00
31,5.0200E+02,7.5800E+02,-2.6047E+00,-4.6775E+00,1.7045E+01,1.0450E+00,-9.1196E-02,3.9103E-02,8.5151E-02,3.3763E+00,2.4328E-02,4.6699E-02,0.0000E+00,4.0000E+00,8.5932E-02,0.0000E+00,0.0000E+00,0.0000E+00
32,5.0200E+02,7.5800E+02,-3.1820E+00,-5.8475E+00,1.7045E+01,1.0450E+00,-9.1196E-02,4.6747E-02,1.0151E-01,4.1306E+00,2.8523E-02,5.4999E-02,0.0000E+00,4.0000E+00,1.0075E-01,0.0000E+00,0.0000E+00,0.0000E+00
33,5.0200E+02,7.5800E+02,-3.7929E+00,-6.8916E+00,1.7045E+01,1.0450E+00,-9.1196E-02,5.8838E-02,1.2075E-01,4.8733E+00,2.9648E-02,6.3306E-02,0.0000E+00,4.0000E+00,1.0472E-01,0.0000E+00,0.0000E+00,0.0000E+00
