FRAME,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,MODEL_COORDINATES_X,MODEL_COORDINATES_Y,MODEL_COORDINATES_Z,MODEL_DISPLACEMENT_X,MODEL_DISPLACEMENT_Y,MODEL_DISPLACEMENT_Z,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,4.4300E+02,7.4300E+02,-8.3757E-03,-7.4384E-02,2.3623E+01,2.0462E-01,-5.1821E-02,1.8808E-04,-4.6725E-03,9.3747E-03,5.3121E-02,5.4712E-02,0.0000E+00,4.0000E+00,9.2991E-02,1.2548E-04,-1.4394E-04,-2.3471E-05
1,4.4300E+02,7.4300E+02,-1.1082E-01,8.1759E-02,2.3623E+01,2.0462E-01,-5.1821E-02,6.5885E-03,1.5456E-02,6.6205E-02,5.4665E-02,5.8139E-02,0.0000E+00,4.0000E+00,9.5694E-02,1.0462E-04,-1.2446E-04,-1.1112E-04
2,4.4300E+02,7.4300E+02,-9.4214E-02,1.2109E-01,2.3623E+01,2.0462E-01,-5.1821E-02,6.3632E-03,1.0736E-02,4.8619E-02,5.0148E-02,4.9124E-02,0.0000E+00,4.0000E+00,8.7786E-02,1.7907E-04,-1.9061E-04,-6.9603E-05
3,4.4300E+02,7.4300E+02,-6.6012E-02,2.7862E-01,2.3623E+01,2.0462E-01,-5.1821E-02,2.5734E-03,1.9334E-02,5.5997E-02,4.5693E-02,5.0318E-02,0.0000E+00,4.0000E+00,7.9988E-02,1.2585E-04,-8.1082E-05,-1.5119E-05
4,4.4300E+02,7.4300E+02,-9.7232E-02,3.2556E-01,2.3623E+01,2.0462E-01,-5.1821E-02,8.0420E-03,1.6230E-02,3.3806E-02,6.1644E-02,5.0093E-02,0.0000E+00,4.0000E+00,1.0791E-01,2.1402E-04,-1.0829E-04,7.9043E-06
5,4.4300E+02,7.4300E+02,-1.0747E-01,1.5445E-01,2.3623E+01,2.0462E-01,-5.1821E-02,7.3109E-03,1.6481E-02,5.3735E-02,6.1373E-02,6.0401E-02,0.0000E+00,4.0000E+00,1.0744E-01,1.7906E-04,-1.5796E-05,9.2067E-05
6,4.4300E+02,7.4300E+02,-6.2943E-02,2.5689E-01,2.3623E+01,2.0462E-01,-5.1821E-02,1.9210E-03,1.9082E-02,5.9483E-02,5.5834E-02,5.8094E-02,0.0000E+00,4.0000E+00,9.7739E-02,2.4708E-04,1.0067E-04,5.9895E-05
7,4.4300E+02,7.4300E+02,-1.3491E-01,2.3890E-01,2.3623E+01,2.0462E-01,-5.1821E-02,8.3658E-03,1.8887E-02,7.8487E-02,5.6773E-02,5.1724E-02,0.0000E+00,4.0000E+00,9.9383E-02,1.6756E-04,-1.2733E-04,-7.3194E-06
8,4.4300E+02,7.4300E+02,-1.0786E-01,3.1657E-01,2.3623E+01,2.0462E-01,-5.1821E-02,7.0920E-03,1.9977E-02,5.8248E-02,4.6747E-02,6.0752E-02,0.0000E+00,4.0000E+00,8.1833E-02,1.2111E-04,1.0575E-05,5.8579E-05
9,4.4300E+02,7.4300E+02,-8.3083E-02,4.4891E-01,2.3623E+01,2.0462E-01,-5.1821E-02,4.3228E-03,2.4455E-02,5.8878E-02,5.8483E-02,5.0610E-02,0.0000E+00,4.0000E+00,1.0238E-01,7.7926E-06,1.2292E-04,-5.0341E-05
