FRAME,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,MODEL_COORDINATES_X,MODEL_COORDINATES_Y,MODEL_COORDINATES_Z,MODEL_DISPLACEMENT_X,MODEL_DISPLACEMENT_Y,MODEL_DISPLACEMENT_Z,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,3.5300E+02,5.7800E+02,-3.0491E-02,-2.5535E-02,3.3768E+01,-9.2131E+00,2.7174E-02,2.5757E-03,3.4289E-03,7.0047E-03,3.3042E-02,5.7584E-02,0.0000E+00,4.0000E+00,6.2256E-02,-8.1255E-05,-1.2714E-05,-9.0799E-05
1,3.5300E+02,5.7800E+02,-1.3836E-01,1.0361E-01,3.3768E+01,-9.2131E+00,2.7174E-02,6.9121E-03,1.9502E-02,8.0734E-02,3.9002E-02,5.3184E-02,0.0000E+00,4.0000E+00,7.3487E-02,-2.0630E-04,3.6689E-05,-2.3717E-04
2,3.5300E+02,5.7800E+02,-1.0031E-01,2.1317E-01,3.3768E+01,-9.2131E+00,2.7174E-02,6.8138E-03,1.7810E-02,4.1537E-02,3.3478E-02,6.9526E-02,0.0000E+00,4.0000E+00,6.3077E-02,-3.1509E-04,1.0269E-05,-2.7926E-05
3,3.5300E+02,5.7800E+02,-1.4355E-01,1.3602E-01,3.3768E+01,-9.2131E+00,2.7174E-02,9.3011E-03,1.9741E-02,6.3319E-02,4.4915E-02,5.8654E-02,0.0000E+00,4.0000E+00,8.4627E-02,-2.7956E-04,1.1133E-04,-6.1273E-05
4,3.5300E+02,5.7800E+02,-1.3562E-01,2.0403E-01,3.3768E+01,-9.2131E+00,2.7174E-02,6.9882E-03,2.1895E-02,7.7593E-02,3.6705E-02,4.3723E-02,0.0000E+00,4.0000E+00,6.9159E-02,-1.3823E-04,2.1041E-04,-1.6094E-04
5,3.5300E+02,5.7800E+02,-1.2802E-01,2.1813E-01,3.3768E+01,-9.2131E+00,2.7174E-02,6.8528E-03,2.2363E-02,7.0530E-02,4.2967E-02,6.1137E-02,0.0000E+00,4.0000E+00,8.0956E-02,-7.2145E-05,1.1619E-04,-1.4055E-04
6,3.5300E+02,5.7800E+02,-1.5818E-01,2.4025E-01,3.3768E+01,-9.2131E+00,2.7174E-02,1.0554E-02,2.2815E-02,6.7710E-02,4.1028E-02,5.3357E-02,0.0000E+00,4.0000E+00,7.7304E-02,-1.7062E-04,3.0340E-05,7.9144E-05
7,3.5300E+02,5.7800E+02,-1.1535E-01,2.9389E-01,3.3768E+01,-9.2131E+00,2.7174E-02,6.9402E-03,2.3021E-02,5.6466E-02,4.4556E-02,5.0866E-02,0.0000E+00,4.0000E+00,8.3951E-02,-1.8466E-04,-1.6555E-04,-1.7302E-05
8,3.5300E+02,5.7800E+02,-1.8809E-01,2.8658E-01,3.3768E+01,-9.2131E+00,2.7174E-02,1.1565E-02,2.7337E-02,9.0164E-02,3.9361E-02,6.1348E-02,0.0000E+00,4.0000E+00,7.4163E-02,-3.1860E-04,4.3460E-07,-1.2282E-04
9,3.5300E+02,5.7800E+02,-1.3411E-01,3.0910E-01,3.3768E+01,-9.2131E+00,2.7174E-02,6.1134E-03,2.9334E-02,8.3634E-02,4.0253E-02,5.2780E-02,0.0000E+00,4.0000E+00,7.5843E-02,-1.9826E-04,9.2563E-05,-1.4438E-04
10,3.5300E+02,5.7800E+02,-1.0859E-01,2.3938E-01,3.3768E+01,-9.2131E+00,2.7174E-02,8.0092E-03,2.4774E-02,3.7072E-02,4.0330E-02,5.2130E-02,0.0000E+00,4.0000E+00,7.5989E-02,-1.7698E-04,7.2635E-05,-8.4484E-05
11,3.5300E+02,5.7800E+02,-1.1781E-01,2.8570E-01,3.3768E+01,-9.2131E+00,2.7174E-02,3.1910E-03,2.7982E-02,9.4452E-02,3.5978E-02,4.6971E-02,0.0000E+00,4.0000E+00,6.7789E-02,-4.1357E-05,-4.3698E-06,-1.5428E-04
12,3.5300E+02,5.7800E+02,-9.3452E-02,3.7469E-01,3.3768E+01,-9.2131E+00,2.7174E-02,2.6451E-03,3.1505E-02,7.2893E-02,4.0117E-02,5.7437E-02,0.0000E+00,4.0000E+00,7.5587E-02,-1.7472E-04,-1.7569E-04,-1.6484E-04
13,3.5300E+02,5.7800E+02,-1.1540E-01,3.3468E-01,3.3768E+01,-9.2131E+00,2.7174E-02,7.8110E-03,2.5507E-02,4.7698E-02,3.4389E-02,4.2683E-02,0.0000E+00,4.0000E+00,6.4794E-02,-3.5671E-04,6.0861E-05,-1.9895E-05
14,3.5300E+02,5.7800E+02,-1.5576E-01,3.4012E-01,3.3768E+01,-9.2131E+00,2.7174E-02,1.0670E-02,2.8738E-02,6.3382E-02,4.0020E-02,5.3802E-02,0.0000E+00,4.0000E+00,7.5404E-02,-3.5278E-04,5.1841E-05,-4.1079E-05
15,3.5300E+02,5.7800E+02,-8.7369E-02,3.1821E-01,3.3768E+01,-9.2131E+00,2.7174E-02,5.8366E-03,2.4383E-02,3.6155E-02,3.7016E-02,5.1076E-02,0.0000E+00,4.0000E+00,6.9743E-02,-1.7757E-04,9.8150E-05,-6.9062E-05
16,3.5300E+02,5.7800E+02,-1.4863E-01,2.4981E-01,3.3768E+01,-9.2131E+00,2.7174E-02,9.6411E-03,2.7103E-02,6.4854E-02,3.0793E-02,6.6826E-02,0.0000E+00,4.0000E+00,5.8019E-02,-2.6764E-04,2.7506E-04,1.6892E-05
17,3.5300E+02,5.7800E+02,-1.0960E-01,3.3062E-01,3.3768E+01,-9.2131E+00,2.7174E-02,5.0211E-03,2.8438E-02,6.7771E-02,4.2521E-02,5.1141E-02,0.0000E+00,4.0000E+00,8.0116E-02,-3.1385E-04,-9.6719E-05,2.1211E-05
18,3.5300E+02,5.7800E+02,-6.8049E-01,-5.8647E-01,3.3768E+01,-9.2131E+00,2.7174E-02,1.7432E-02,3.8687E-02,5.6276E-01,3.5271E-02,4.3268E-02,0.0000E+00,4.0000E+00,6.6456E-02,-3.0306E-04,-5.2991E-05,-1.3644E-04
