FRAME,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,MODEL_COORDINATES_X,MODEL_COORDINATES_Y,MODEL_COORDINATES_Z,MODEL_DISPLACEMENT_X,MODEL_DISPLACEMENT_Y,MODEL_DISPLACEMENT_Z,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,4.4300E+02,7.2800E+02,1.8104E-02,3.6632E-03,2.3625E+01,-6.6002E-01,-2.7940E-02,-1.8956E-03,3.8549E-04,-1.6110E-03,5.4261E-02,5.0710E-02,0.0000E+00,4.0000E+00,9.2680E-02,1.5251E-04,1.7696E-06,2.2439E-05
1,4.4300E+02,7.2800E+02,-7.7698E-02,2.6487E-01,2.3625E+01,-6.6002E-01,-2.7940E-02,6.2717E-03,1.4503E-02,2.8591E-02,4.4863E-02,4.0349E-02,0.0000E+00,4.0000E+00,7.6628E-02,9.0391E-05,-3.0710E-05,4.5708E-05
2,4.4300E+02,7.2800E+02,-7.4460E-02,2.9363E-01,2.3625E+01,-6.6002E-01,-2.7940E-02,7.1541E-03,1.4040E-02,1.4177E-02,6.0986E-02,4.4588E-02,0.0000E+00,4.0000E+00,1.0417E-01,1.5400E-04,-5.6319E-05,8.0554E-05
3,4.4300E+02,7.2800E+02,-7.3650E-02,2.0704E-01,2.3625E+01,-6.6002E-01,-2.7940E-02,6.6580E-03,1.5529E-02,1.7121E-02,5.4817E-02,4.2659E-02,0.0000E+00,4.0000E+00,9.3630E-02,1.3439E-04,7.3141E-05,7.9593E-05
4,4.4300E+02,7.2800E+02,-6.1132E-02,2.6433E-01,2.3625E+01,-6.6002E-01,-2.7940E-02,6.3578E-03,1.2453E-02,5.8460E-03,5.4603E-02,4.6345E-02,0.0000E+00,4.0000E+00,9.3265E-02,1.3182E-04,-1.1397E-05,6.5848E-05
5,4.4300E+02,7.2800E+02,-3.6134E-02,2.3150E-01,2.3625E+01,-6.6002E-01,-2.7940E-02,4.5503E-03,1.2467E-02,-6.6406E-03,6.5423E-02,4.9437E-02,0.0000E+00,4.0000E+00,1.1175E-01,1.0589E-04,-1.0005E-04,1.3389E-04
6,4.4300E+02,7.2800E+02,-4.3547E-02,2.3511E-01,2.3625E+01,-6.6002E-01,-2.7940E-02,2.8314E-03,1.5558E-02,2.3182E-02,5.3555E-02,5.1976E-02,0.0000E+00,4.0000E+00,9.1475E-02,1.7865E-04,-2.6522E-05,-5.2914E-05
7,4.4300E+02,7.2800E+02,-8.0798E-02,3.2777E-01,2.3625E+01,-6.6002E-01,-2.7940E-02,6.7372E-03,1.9770E-02,2.6379E-02,5.4389E-02,4.1267E-02,0.0000E+00,4.0000E+00,9.2900E-02,9.7994E-05,-4.0596E-05,4.0020E-06
8,4.4300E+02,7.2800E+02,-8.2129E-02,3.2516E-01,2.3625E+01,-6.6002E-01,-2.7940E-02,4.9772E-03,1.9932E-02,4.9384E-02,6.0034E-02,4.9249E-02,0.0000E+00,4.0000E+00,1.0254E-01,9.8313E-05,7.5736E-05,6.5135E-05
9,4.4300E+02,7.2800E+02,-1.1181E-01,3.1819E-01,2.3625E+01,-6.6002E-01,-2.7940E-02,9.6870E-03,1.8706E-02,3.2822E-02,5.3983E-02,4.8501E-02,0.0000E+00,4.0000E+00,9.2206E-02,3.3524E-05,-5.0460E-05,-3.7873E-05
10,4.4300E+02,7.2800E+02,-1.0725E-01,4.2836E-01,2.3625E+01,-6.6002E-01,-2.7940E-02,8.2255E-03,2.5064E-02,4.3998E-02,7.0502E-02,5.3365E-02,0.0000E+00,4.0000E+00,1.2042E-01,2.2329E-04,-5.7046E-06,4.6775E-05
11,4.4300E+02,7.2800E+02,-3.9508E-02,4.4269E-01,2.3625E+01,-6.6002E-01,-2.7940E-02,3.3461E-03,2.2116E-02,1.2709E-02,6.0954E-02,4.2829E-02,0.0000E+00,4.0000E+00,1.0411E-01,2.4167E-04,-1.8331E-04,5.2737E-05
12,4.4300E+02,7.2800E+02,-1.2794E-02,3.3471E-01,2.3625E+01,-6.6002E-01,-2.7940E-02,6.9773E-04,1.7590E-02,8.3869E-03,6.4878E-02,4.0420E-02,0.0000E+00,4.0000E+00,1.1081E-01,9.0856E-05,9.5629E-05,1.2395E-04
13,4.4300E+02,7.2800E+02,-8.1738E-02,3.2112E-01,2.3625E+01,-6.6002E-01,-2.7940E-02,7.6959E-03,1.9032E-02,1.6189E-02,6.3146E-02,4.5429E-02,0.0000E+00,4.0000E+00,1.0786E-01,1.1254E-04,-5.8072E-05,2.3175E-05
14,4.4300E+02,7.2800E+02,-6.4106E-02,3.7619E-01,2.3625E+01,-6.6002E-01,-2.7940E-02,6.4133E-03,1.9021E-02,8.7997E-03,5.9778E-02,4.0359E-02,0.0000E+00,4.0000E+00,1.0210E-01,1.7250E-04,-7.2043E-05,7.5136E-05
15,4.4300E+02,7.2800E+02,-5.9246E-02,3.4708E-01,2.3625E+01,-6.6002E-01,-2.7940E-02,3.4754E-03,2.1814E-02,3.6330E-02,6.8203E-02,5.5145E-02,0.0000E+00,4.0000E+00,1.1649E-01,7.7440E-05,-2.6871E-05,2.0741E-05
16,4.4300E+02,7.2800E+02,-6.8397E-02,4.3457E-01,2.3625E+01,-6.6002E-01,-2.7940E-02,5.1701E-03,2.6658E-02,2.7984E-02,5.8666E-02,4.1437E-02,0.0000E+00,4.0000E+00,1.0020E-01,1.7436E-04,-3.4803E-05,9.0791E-05
17,4.4300E+02,7.2800E+02,-2.5155E-02,4.9994E-01,2.3625E+01,-6.6002E-01,-2.7940E-02,2.0922E-03,2.4883E-02,8.4795E-03,5.4838E-02,5.1824E-02,0.0000E+00,4.0000E+00,9.3667E-02,1.4680E-04,-5.1756E-05,4.5964E-05
18,4.4300E+02,7.2800E+02,-5.1585E-01,-3.4595E-01,2.3625E+01,-6.6002E-01,-2.7940E-02,1.5122E-02,3.2116E-02,4.9711E-01,6.4001E-02,4.4726E-02,0.0000E+00,4.0000E+00,1.0932E-01,1.0317E-04,1.2160E-04,-4.9413E-07
19,4.4300E+02,7.2800E+02,-1.3936E+00,-1.9263E+00,2.3625E+01,-6.6002E-01,-2.7940E-02,2.3715E-02,5.4099E-02,1.5415E+00,6.3360E-02,5.4237E-02,0.0000E+00,4.0000E+00,1.0822E-01,1.6885E-04,-1.7521E-05,1.1276E-05
20,4.4300E+02,7.2800E+02,-2.0481E+00,-3.2441E+00,2.3625E+01,-6.6002E-01,-2.7940E-02,3.1051E-02,6.1917E-02,2.3067E+00,5.3833E-02,4.6586E-02,0.0000E+00,4.0000E+00,9.1950E-02,1.7622E-04,1.0076E-05,3.6035E-05
21,4.4300E+02,7.2800E+02,-2.6782E+00,-4.2929E+00,2.3625E+01,-6.6002E-01,-2.7940E-02,3.7473E-02,7.7451E-02,3.0496E+00,5.0679E-02,6.5393E-02,0.0000E+00,4.0000E+00,8.6563E-02,4.4817E-05,-8.3299E-06,5.7621E-05
22,4.4300E+02,7.2800E+02,-3.5617E+00,-5.8317E+00,2.3625E+01,-6.6002E-01,-2.7940E-02,4.8448E-02,1.0224E-01,4.0618E+00,4.6199E-02,4.2721E-02,0.0000E+00,4.0000E+00,7.8911E-02,-4.9013E-05,-3.9489E-06,2.1312E-04
23,4.4300E+02,7.2800E+02,-4.2947E+00,-7.0868E+00,2.3625E+01,-6.6002E-01,-2.7940E-02,6.1171E-02,1.1227E-01,4.8586E+00,4.4146E-02,4.1299E-02,0.0000E+00,4.0000E+00,7.5404E-02,3.4635E-05,-1.2959E-04,1.7721E-04
24,4.4300E+02,7.2800E+02,-5.1776E+00,-8.5311E+00,2.3625E+01,-6.6002E-01,-2.7940E-02,7.6555E-02,1.3736E-01,5.8107E+00,4.9300E-02,6.1646E-02,0.0000E+00,4.0000E+00,8.4207E-02,7.6419E-06,-2.0980E-04,1.7437E-04
25,4.4300E+02,7.2800E+02,-5.8677E+00,-1.0033E+01,2.3625E+01,-6.6002E-01,-2.7940E-02,8.3142E-02,1.3989E-01,6.6166E+00,4.6702E-02,5.9678E-02,0.0000E+00,4.0000E+00,7.9769E-02,-7.3522E-05,-4.8735E-05,2.4219E-04
26,4.4300E+02,7.2800E+02,-6.6040E+00,-1.1516E+01,2.3625E+01,-6.6002E-01,-2.7940E-02,9.3973E-02,1.5360E-01,7.4266E+00,4.2029E-02,4.6019E-02,0.0000E+00,4.0000E+00,7.1789E-02,-2.4276E-04,-1.0677E-05,3.0452E-04
27,4.4300E+02,7.2800E+02,-7.3124E+00,-1.2982E+01,2.3625E+01,-6.6002E-01,-2.7940E-02,9.5298E-02,1.6598E-01,8.3107E+00,4.1751E-02,4.7575E-02,0.0000E+00,4.0000E+00,7.1314E-02,-3.3755E-04,-1.6596E-04,2.0229E-04
28,4.4300E+02,7.2800E+02,-8.2533E+00,-1.4174E+01,2.3625E+01,-6.6002E-01,-2.7940E-02,1.2059E-01,1.8726E-01,9.2113E+00,4.2478E-02,5.0320E-02,0.0000E+00,4.0000E+00,7.2556E-02,-2.3015E-04,-2.4070E-04,2.0537E-04
29,4.4300E+02,7.2800E+02,-9.0330E+00,-1.5892E+01,2.3625E+01,-6.6002E-01,-2.7940E-02,1.2518E-01,1.9686E-01,1.0140E+01,3.0236E-02,5.4082E-02,0.0000E+00,4.0000E+00,5.1645E-02,-2.8702E-04,-3.3130E-04,1.6378E-04
30,4.4300E+02,7.2800E+02,-8.7639E+00,-1.5145E+01,2.3625E+01,-6.6002E-01,-2.7940E-02,1.3241E-01,1.9053E-01,9.7188E+00,4.1687E-02,5.0947E-02,0.0000E+00,4.0000E+00,7.1204E-02,-3.0944E-04,-2.0676E-04,2.1382E-04
31,4.4300E+02,7.2800E+02,-7.9262E+00,-1.3741E+01,2.3625E+01,-6.6002E-01,-2.7940E-02,1.1701E-01,1.7711E-01,8.8382E+00,3.8555E-02,7.0112E-02,0.0000E+00,4.0000E+00,6.5853E-02,-3.0055E-04,-2.1121E-04,2.6847E-04
32,4.4300E+02,7.2800E+02,-7.1079E+00,-1.2321E+01,2.3625E+01,-6.6002E-01,-2.7940E-02,1.0892E-01,1.5769E-01,7.8947E+00,3.4941E-02,5.4463E-02,0.0000E+00,4.0000E+00,5.9681E-02,-2.8864E-04,-3.3450E-05,2.6954E-04
33,4.4300E+02,7.2800E+02,-6.2911E+00,-1.0781E+01,2.3625E+01,-6.6002E-01,-2.7940E-02,9.5331E-02,1.5113E-01,7.0124E+00,3.7378E-02,4.8078E-02,0.0000E+00,4.0000E+00,6.3844E-02,-1.7339E-04,-2.8749E-05,3.3793E-04
34,4.4300E+02,7.2800E+02,-5.4495E+00,-9.0395E+00,2.3625E+01,-6.6002E-01,-2.7940E-02,8.3056E-02,1.3858E-01,6.0831E+00,4.1666E-02,4.9769E-02,0.0000E+00,4.0000E+00,7.1168E-02,-3.3812E-05,-1.9698E-04,2.5169E-04
35,4.4300E+02,7.2800E+02,-4.4987E+00,-7.3850E+00,2.3625E+01,-6.6002E-01,-2.7940E-02,6.3627E-02,1.2430E-01,5.0906E+00,4.5761E-02,5.7381E-02,0.0000E+00,4.0000E+00,7.8162E-02,-1.8896E-06,-4.4446E-05,1.8486E-04
36,4.4300E+02,7.2800E+02,-3.7910E+00,-6.2229E+00,2.3625E+01,-6.6002E-01,-2.7940E-02,5.4526E-02,1.0426E-01,4.2866E+00,4.9941E-02,5.3913E-02,0.0000E+00,4.0000E+00,8.5303E-02,-5.3045E-05,-1.1683E-04,2.0838E-04
37,4.4300E+02,7.2800E+02,-3.0862E+00,-4.8672E+00,2.3625E+01,-6.6002E-01,-2.7940E-02,4.8648E-02,8.8913E-02,3.4465E+00,5.1566E-02,5.8335E-02,0.0000E+00,4.0000E+00,8.8078E-02,4.3477E-05,-6.0762E-05,1.9906E-04
38,4.4300E+02,7.2800E+02,-2.2111E+00,-3.4199E+00,2.3625E+01,-6.6002E-01,-2.7940E-02,3.0913E-02,7.3966E-02,2.5196E+00,5.7554E-02,4.3438E-02,0.0000E+00,4.0000E+00,9.8305E-02,3.2366E-06,-6.9916E-05,2.9503E-06
39,4.4300E+02,7.2800E+02,-1.4945E+00,-1.9897E+00,2.3625E+01,-6.6002E-01,-2.7940E-02,2.7270E-02,6.1631E-02,1.6305E+00,5.5929E-02,5.1842E-02,0.0000E+00,4.0000E+00,9.5529E-02,4.7937E-05,-1.3895E-05,8.8914E-05
40,4.4300E+02,7.2800E+02,-6.7556E-01,-3.8126E-01,2.3625E+01,-6.6002E-01,-2.7940E-02,2.3427E-02,4.8788E-02,6.0591E-01,5.0316E-02,5.1141E-02,0.0000E+00,4.0000E+00,8.5942E-02,7.5528E-05,4.1435E-06,-7.9460E-05
