FRAME,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,MODEL_COORDINATES_X,MODEL_COORDINATES_Y,MODEL_COORDINATES_Z,MODEL_DISPLACEMENT_X,MODEL_DISPLACEMENT_Y,MODEL_DISPLACEMENT_Z,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,3.0400E+02,5.7100E+02,1.2481E-02,-1.4607E-02,3.4304E+01,-8.5252E+00,-9.0381E-02,4.1438E-03,-6.2021E-03,-4.1355E-02,2.4874E-02,4.5540E-02,0.0000E+00,4.0000E+00,7.4409E-02,0.0000E+00,0.0000E+00,0.0000E+00
1,3.0400E+02,5.7100E+02,1.8474E-01,7.3896E-02,3.4304E+01,-8.5252E+00,-9.0381E-02,-1.8258E-02,5.1530E-03,-6.8640E-04,2.4069E-02,4.3205E-02,0.0000E+00,4.0000E+00,7.2002E-02,0.0000E+00,0.0000E+00,0.0000E+00
2,3.0400E+02,5.7100E+02,1.8616E-01,6.6789E-02,3.4304E+01,-8.5252E+00,-9.0381E-02,-1.6116E-02,2.3073E-03,-1.8194E-02,2.2769E-02,3.8440E-02,0.0000E+00,4.0000E+00,6.8112E-02,0.0000E+00,0.0000E+00,0.0000E+00
3,3.0400E+02,5.7100E+02,1.7877E-01,1.0432E-01,3.4304E+01,-8.5252E+00,-9.0381E-02,-1.6671E-02,3.6545E-03,-7.9505E-03,2.3007E-02,4.0485E-02,0.0000E+00,4.0000E+00,6.8823E-02,0.0000E+00,0.0000E+00,0.0000E+00
4,3.0400E+02,5.7100E+02,1.9354E-01,1.2304E-01,3.4304E+01,-8.5252E+00,-9.0381E-02,-1.5946E-02,3.5566E-03,-2.5277E-02,2.4200E-02,3.6612E-02,0.0000E+00,4.0000E+00,7.2394E-02,0.0000E+00,0.0000E+00,0.0000E+00
5,3.0400E+02,5.7100E+02,1.9061E-01,1.8138E-01,3.4304E+01,-8.5252E+00,-9.0381E-02,-1.4981E-02,3.5598E-03,-3.0171E-02,2.3044E-02,3.7756E-02,0.0000E+00,4.0000E+00,6.8934E-02,0.0000E+00,0.0000E+00,0.0000E+00
6,3.0400E+02,5.7100E+02,1.8568E-01,1.9060E-01,3.4304E+01,-8.5252E+00,-9.0381E-02,-1.5531E-02,5.9040E-03,-2.2499E-02,2.1944E-02,4.4019E-02,0.0000E+00,4.0000E+00,6.5645E-02,0.0000E+00,0.0000E+00,0.0000E+00
7,3.0400E+02,5.7100E+02,1.7061E-01,2.0949E-01,3.4304E+01,-8.5252E+00,-9.0381E-02,-1.4906E-02,7.4784E-03,-1.5890E-02,2.2669E-02,3.6867E-02,0.0000E+00,4.0000E+00,6.7814E-02,0.0000E+00,0.0000E+00,0.0000E+00
8,3.0400E+02,5.7100E+02,1.5287E-01,1.9449E-01,3.4304E+01,-8.5252E+00,-9.0381E-02,-1.5535E-02,1.1946E-02,1.6755E-03,2.4820E-02,3.9697E-02,0.0000E+00,4.0000E+00,7.4247E-02,0.0000E+00,0.0000E+00,0.0000E+00
9,3.0400E+02,5.7100E+02,1.4380E-01,2.2931E-01,3.4304E+01,-8.5252E+00,-9.0381E-02,-1.4965E-02,1.3805E-02,4.0268E-03,2.2185E-02,3.6758E-02,0.0000E+00,4.0000E+00,6.6365E-02,0.0000E+00,0.0000E+00,0.0000E+00
10,3.0400E+02,5.7100E+02,1.5347E-01,2.3971E-01,3.4304E+01,-8.5252E+00,-9.0381E-02,-1.3562E-02,1.0023E-02,-1.3625E-02,2.5078E-02,3.9730E-02,0.0000E+00,4.0000E+00,7.5018E-02,0.0000E+00,0.0000E+00,0.0000E+00
11,3.0400E+02,5.7100E+02,1.5430E-01,2.9927E-01,3.4304E+01,-8.5252E+00,-9.0381E-02,-1.4115E-02,1.3222E-02,-1.0297E-02,2.2647E-02,4.2430E-02,0.0000E+00,4.0000E+00,6.7748E-02,0.0000E+00,0.0000E+00,0.0000E+00
