FRAME,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,MODEL_COORDINATES_X,MODEL_COORDINATES_Y,MODEL_COORDINATES_Z,MODEL_DISPLACEMENT_X,MODEL_DISPLACEMENT_Y,MODEL_DISPLACEMENT_Z,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,7.6000E+02,4.8000E+02,0.0000E+00,0.0000E+00,6.4726E+01,-4.4699E+01,2.9721E+02,3.9569E-03,5.9819E-03,1.8453E-02,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
1,7.6000E+02,4.8000E+02,0.0000E+00,0.0000E+00,6.4726E+01,-4.4699E+01,2.9721E+02,-5.2000E-04,-7.9789E-03,-2.6135E-03,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
2,7.6000E+02,4.8000E+02,0.0000E+00,0.0000E+00,6.4726E+01,-4.4699E+01,2.9721E+02,2.3990E-03,8.3713E-04,1.1092E-02,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
3,7.6000E+02,4.8000E+02,0.0000E+00,0.0000E+00,6.4726E+01,-4.4699E+01,2.9721E+02,3.5190E-03,1.0789E-02,1.6606E-02,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
4,7.6000E+02,4.8000E+02,0.0000E+00,0.0000E+00,6.4726E+01,-4.4699E+01,2.9721E+02,1.5634E-03,4.2619E-03,7.3467E-03,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
5,7.6000E+02,4.8000E+02,0.0000E+00,0.0000E+00,6.4726E+01,-4.4699E+01,2.9721E+02,1.1718E-03,-4.3217E-03,5.2803E-03,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
6,7.6000E+02,4.8000E+02,0.0000E+00,0.0000E+00,6.4726E+01,-4.4699E+01,2.9721E+02,8.5201E-04,-6.5090E-03,3.7476E-03,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
7,7.6000E+02,4.8000E+02,0.0000E+00,0.0000E+00,6.4726E+01,-4.4699E+01,2.9721E+02,2.6930E-03,8.1674E-03,1.2695E-02,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
8,7.6000E+02,4.8000E+02,0.0000E+00,0.0000E+00,6.4726E+01,-4.4699E+01,2.9721E+02,1.0750E-03,3.7336E-03,5.0756E-03,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
9,7.6000E+02,4.8000E+02,0.0000E+00,0.0000E+00,6.4726E+01,-4.4699E+01,2.9721E+02,2.2382E-03,7.7688E-03,1.0581E-02,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
10,7.6000E+02,4.8000E+02,0.0000E+00,0.0000E+00,6.4726E+01,-4.4699E+01,2.9721E+02,-2.2089E-03,-1.7576E-02,-1.0596E-02,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
11,7.6000E+02,4.8000E+02,0.0000E+00,0.0000E+00,6.4726E+01,-4.4699E+01,2.9721E+02,2.7078E-03,4.4313E-03,1.2634E-02,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
12,7.6000E+02,4.8000E+02,0.0000E+00,0.0000E+00,6.4726E+01,-4.4699E+01,2.9721E+02,2.4145E-03,1.7175E-03,1.1191E-02,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
13,7.6000E+02,4.8000E+02,0.0000E+00,0.0000E+00,6.4726E+01,-4.4699E+01,2.9721E+02,5.9021E-04,8.6236E-04,2.7484E-03,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
14,7.6000E+02,4.8000E+02,0.0000E+00,0.0000E+00,6.4726E+01,-4.4699E+01,2.9721E+02,4.9622E-04,3.7319E-03,2.4047E-03,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
15,7.6000E+02,4.8000E+02,0.0000E+00,0.0000E+00,6.4726E+01,-4.4699E+01,2.9721E+02,1.6894E-03,3.8734E-03,7.9150E-03,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
