FRAME,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,MODEL_COORDINATES_X,MODEL_COORDINATES_Y,MODEL_COORDINATES_Z,MODEL_DISPLACEMENT_X,MODEL_DISPLACEMENT_Y,MODEL_DISPLACEMENT_Z,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,3.5000E+02,5.8000E+02,5.5622E-03,3.4243E-02,3.4744E+01,-9.3332E+00,1.1922E-02,-3.6941E-04,6.0472E-04,-2.6387E-03,2.3087E-02,4.9738E-02,0.0000E+00,4.0000E+00,7.6152E-02,0.0000E+00,0.0000E+00,0.0000E+00
1,3.5000E+02,5.8000E+02,3.4010E-02,5.5308E-02,3.4744E+01,-9.3332E+00,1.1922E-02,-3.1342E-03,-2.0365E-03,-6.7383E-03,2.1617E-02,4.4550E-02,0.0000E+00,4.0000E+00,7.1304E-02,0.0000E+00,0.0000E+00,0.0000E+00
2,3.5000E+02,5.8000E+02,2.8366E-02,5.6506E-03,3.4744E+01,-9.3332E+00,1.1922E-02,-2.5665E-03,-1.6314E-03,-7.1840E-03,2.1162E-02,4.5124E-02,0.0000E+00,4.0000E+00,6.9803E-02,0.0000E+00,0.0000E+00,0.0000E+00
3,3.5000E+02,5.8000E+02,2.9691E-02,1.5799E-02,3.4744E+01,-9.3332E+00,1.1922E-02,-4.2063E-03,1.8785E-03,8.9040E-03,2.2576E-02,4.9154E-02,0.0000E+00,4.0000E+00,7.4468E-02,0.0000E+00,0.0000E+00,0.0000E+00
4,3.5000E+02,5.8000E+02,4.0290E-02,7.9580E-03,3.4744E+01,-9.3332E+00,1.1922E-02,-4.3477E-03,-1.4882E-03,-2.3286E-03,1.9352E-02,4.2803E-02,0.0000E+00,4.0000E+00,6.3833E-02,0.0000E+00,0.0000E+00,0.0000E+00
5,3.5000E+02,5.8000E+02,3.4211E-02,2.2387E-02,3.4744E+01,-9.3332E+00,1.1922E-02,-3.9164E-03,2.1720E-04,3.3234E-04,2.1664E-02,4.3988E-02,0.0000E+00,4.0000E+00,7.1458E-02,0.0000E+00,0.0000E+00,0.0000E+00
6,3.5000E+02,5.8000E+02,4.0020E-02,1.0373E-02,3.4744E+01,-9.3332E+00,1.1922E-02,-4.2195E-03,-1.3713E-03,-3.4725E-03,2.3246E-02,4.7150E-02,0.0000E+00,4.0000E+00,7.6677E-02,0.0000E+00,0.0000E+00,0.0000E+00
7,3.5000E+02,5.8000E+02,6.0617E-02,-1.3028E-03,3.4744E+01,-9.3332E+00,1.1922E-02,-5.8045E-03,-1.3436E-03,-1.2926E-02,2.1693E-02,4.9666E-02,0.0000E+00,4.0000E+00,7.1554E-02,0.0000E+00,0.0000E+00,0.0000E+00
8,3.5000E+02,5.8000E+02,-4.3798E-04,4.3619E-02,3.4744E+01,-9.3332E+00,1.1922E-02,1.8932E-03,-1.5687E-03,-1.9916E-02,1.9776E-02,4.2943E-02,0.0000E+00,4.0000E+00,6.5231E-02,0.0000E+00,0.0000E+00,0.0000E+00
9,3.5000E+02,5.8000E+02,-7.4184E-02,6.0146E-02,3.4744E+01,-9.3332E+00,1.1922E-02,7.4406E-03,2.8746E-03,1.2652E-02,1.9785E-02,4.4933E-02,0.0000E+00,4.0000E+00,6.5260E-02,0.0000E+00,0.0000E+00,0.0000E+00
