FRAME,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,MODEL_COORDINATES_X,MODEL_COORDINATES_Y,MODEL_COORDINATES_Z,MODEL_DISPLACEMENT_X,MODEL_DISPLACEMENT_Y,MODEL_DISPLACEMENT_Z,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,3.6600E+02,6.6400E+02,-3.2654E-02,1.0843E-02,2.8125E+01,-3.8299E+00,-1.7022E-02,1.0085E-03,2.8051E-03,1.8849E-02,2.4817E-02,4.4847E-02,0.0000E+00,4.0000E+00,7.5983E-02,0.0000E+00,0.0000E+00,0.0000E+00
1,3.6600E+02,6.6400E+02,3.6506E-03,-9.1053E-02,2.8125E+01,-3.8299E+00,-1.7022E-02,-3.2035E-03,-1.8127E-03,2.5165E-02,2.7103E-02,4.0115E-02,0.0000E+00,4.0000E+00,8.2982E-02,0.0000E+00,0.0000E+00,0.0000E+00
2,3.6600E+02,6.6400E+02,-3.4819E-02,-1.5954E-01,2.8125E+01,-3.8299E+00,-1.7022E-02,1.2236E-03,-4.1801E-03,1.9373E-02,2.7314E-02,4.1989E-02,0.0000E+00,4.0000E+00,8.3627E-02,0.0000E+00,0.0000E+00,0.0000E+00
3,3.6600E+02,6.6400E+02,-2.3989E-02,-7.9432E-02,2.8125E+01,-3.8299E+00,-1.7022E-02,1.5295E-04,-2.0206E-03,1.9540E-02,2.5551E-02,4.6497E-02,0.0000E+00,4.0000E+00,7.8229E-02,0.0000E+00,0.0000E+00,0.0000E+00
4,3.6600E+02,6.6400E+02,-1.6816E-02,-2.4208E-02,2.8125E+01,-3.8299E+00,-1.7022E-02,-1.9224E-04,-4.8707E-04,1.6385E-02,2.6498E-02,4.4320E-02,0.0000E+00,4.0000E+00,8.1128E-02,0.0000E+00,0.0000E+00,0.0000E+00
5,3.6600E+02,6.6400E+02,-2.6140E-02,-4.7986E-02,2.8125E+01,-3.8299E+00,-1.7022E-02,-2.9547E-04,8.5159E-04,2.4854E-02,2.5612E-02,4.7112E-02,0.0000E+00,4.0000E+00,7.8416E-02,0.0000E+00,0.0000E+00,0.0000E+00
6,3.6600E+02,6.6400E+02,-1.5985E-02,-1.2330E-01,2.8125E+01,-3.8299E+00,-1.7022E-02,-6.6669E-04,-2.6474E-03,1.9641E-02,2.3951E-02,4.0901E-02,0.0000E+00,4.0000E+00,7.3330E-02,0.0000E+00,0.0000E+00,0.0000E+00
7,3.6600E+02,6.6400E+02,-3.1384E-02,-4.5814E-02,2.8125E+01,-3.8299E+00,-1.7022E-02,1.0001E-03,-1.5574E-03,1.8616E-02,2.4383E-02,4.6095E-02,0.0000E+00,4.0000E+00,7.4655E-02,0.0000E+00,0.0000E+00,0.0000E+00
8,3.6600E+02,6.6400E+02,-8.2643E-03,-5.4714E-02,2.8125E+01,-3.8299E+00,-1.7022E-02,-8.9219E-04,-6.7386E-04,1.4924E-02,2.6185E-02,4.4040E-02,0.0000E+00,4.0000E+00,8.0171E-02,0.0000E+00,0.0000E+00,0.0000E+00
9,3.6600E+02,6.6400E+02,-3.3307E-02,-4.0123E-02,2.8125E+01,-3.8299E+00,-1.7022E-02,6.6764E-04,9.8907E-05,2.2823E-02,2.7392E-02,4.2408E-02,0.0000E+00,4.0000E+00,8.3866E-02,0.0000E+00,0.0000E+00,0.0000E+00
10,3.6600E+02,6.6400E+02,-1.4773E-02,-7.3845E-02,2.8125E+01,-3.8299E+00,-1.7022E-02,3.3864E-05,-4.6410E-04,1.2107E-02,2.4490E-02,4.5483E-02,0.0000E+00,4.0000E+00,7.4981E-02,0.0000E+00,0.0000E+00,0.0000E+00
11,3.6600E+02,6.6400E+02,4.9728E-03,-3.8823E-02,2.8125E+01,-3.8299E+00,-1.7022E-02,-2.3240E-03,5.8275E-04,1.5893E-02,2.8418E-02,4.1760E-02,0.0000E+00,4.0000E+00,8.7007E-02,0.0000E+00,0.0000E+00,0.0000E+00
12,3.6600E+02,6.6400E+02,-6.6493E+00,-1.1678E+01,2.8125E+01,-3.8299E+00,-1.7022E-02,-3.7838E-02,3.3489E-01,5.8846E+00,2.5197E-02,5.2143E-02,0.0000E+00,4.0000E+00,7.7147E-02,0.0000E+00,0.0000E+00,0.0000E+00
13,3.6600E+02,6.6400E+02,-1.2442E+01,-2.1325E+01,2.8125E+01,-3.8299E+00,-1.7022E-02,-5.0525E-02,6.1437E-01,1.0726E+01,2.1183E-02,5.0543E-02,0.0000E+00,4.0000E+00,6.4856E-02,0.0000E+00,0.0000E+00,0.0000E+00
14,3.6600E+02,6.6400E+02,-1.2456E+01,-2.1347E+01,2.8125E+01,-3.8299E+00,-1.7022E-02,-4.9659E-02,6.1394E-01,1.0730E+01,2.1114E-02,4.9219E-02,0.0000E+00,4.0000E+00,6.4644E-02,0.0000E+00,0.0000E+00,0.0000E+00
15,3.6600E+02,6.6400E+02,-1.2456E+01,-2.1355E+01,2.8125E+01,-3.8299E+00,-1.7022E-02,-4.9551E-02,6.1446E-01,1.0729E+01,2.2807E-02,4.7446E-02,0.0000E+00,4.0000E+00,6.9829E-02,0.0000E+00,0.0000E+00,0.0000E+00
16,3.6600E+02,6.6400E+02,-1.2456E+01,-2.1314E+01,2.8125E+01,-3.8299E+00,-1.7022E-02,-4.9339E-02,6.1696E-01,1.0726E+01,1.9672E-02,5.0293E-02,0.0000E+00,4.0000E+00,6.0229E-02,0.0000E+00,0.0000E+00,0.0000E+00
