FRAME,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,MODEL_COORDINATES_X,MODEL_COORDINATES_Y,MODEL_COORDINATES_Z,MODEL_DISPLACEMENT_X,MODEL_DISPLACEMENT_Y,MODEL_DISPLACEMENT_Z,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,3.0400E+02,6.0200E+02,1.8245E-02,7.1758E-02,3.4272E+01,-6.9633E+00,-6.8064E-02,1.4212E-03,-3.4811E-03,-2.4097E-02,1.6723E-02,4.2684E-02,0.0000E+00,4.0000E+00,5.0629E-02,0.0000E+00,0.0000E+00,0.0000E+00
1,3.0400E+02,6.0200E+02,5.3129E-03,-4.6767E-02,3.4272E+01,-6.9633E+00,-6.8064E-02,-2.4590E-03,-1.2457E-03,1.5496E-02,1.6184E-02,4.0798E-02,0.0000E+00,4.0000E+00,4.8996E-02,0.0000E+00,0.0000E+00,0.0000E+00
2,3.0400E+02,6.0200E+02,2.4167E-02,-5.9736E-02,3.4272E+01,-6.9633E+00,-6.8064E-02,-2.0297E-03,-4.3681E-03,-2.0107E-03,1.7393E-02,3.9705E-02,0.0000E+00,4.0000E+00,5.2654E-02,0.0000E+00,0.0000E+00,0.0000E+00
3,3.0400E+02,6.0200E+02,-2.2112E-03,-8.7815E-03,3.4272E+01,-6.9633E+00,-6.8064E-02,2.9933E-04,-2.2148E-03,-4.0856E-05,1.8636E-02,4.0692E-02,0.0000E+00,4.0000E+00,5.6420E-02,0.0000E+00,0.0000E+00,0.0000E+00
4,3.0400E+02,6.0200E+02,9.1631E-03,8.5633E-03,3.4272E+01,-6.9633E+00,-6.8064E-02,-1.3307E-03,-2.0139E-03,4.1410E-03,1.7025E-02,4.0206E-02,0.0000E+00,4.0000E+00,5.1542E-02,0.0000E+00,0.0000E+00,0.0000E+00
5,3.0400E+02,6.0200E+02,1.9907E-02,-5.4090E-02,3.4272E+01,-6.9633E+00,-6.8064E-02,-3.7402E-04,-5.9243E-03,-1.1393E-02,1.8418E-02,4.0904E-02,0.0000E+00,4.0000E+00,5.5759E-02,0.0000E+00,0.0000E+00,0.0000E+00
6,3.0400E+02,6.0200E+02,2.6518E-03,-7.4950E-02,3.4272E+01,-6.9633E+00,-6.8064E-02,2.1382E-04,-3.9730E-03,-3.2574E-03,1.7863E-02,3.9991E-02,0.0000E+00,4.0000E+00,5.4078E-02,0.0000E+00,0.0000E+00,0.0000E+00
7,3.0400E+02,6.0200E+02,5.2365E-03,-3.8080E-02,3.4272E+01,-6.9633E+00,-6.8064E-02,-2.5728E-04,-3.2490E-03,-1.4110E-03,1.6915E-02,3.9900E-02,0.0000E+00,4.0000E+00,5.1208E-02,0.0000E+00,0.0000E+00,0.0000E+00
8,3.0400E+02,6.0200E+02,1.4654E-02,-2.5028E-02,3.4272E+01,-6.9633E+00,-6.8064E-02,-9.1454E-04,-3.4089E-03,-3.4175E-03,1.9034E-02,4.7082E-02,0.0000E+00,4.0000E+00,5.7623E-02,0.0000E+00,0.0000E+00,0.0000E+00
9,3.0400E+02,6.0200E+02,2.7827E-02,3.0022E-02,3.4272E+01,-6.9633E+00,-6.8064E-02,-9.4652E-04,-1.6083E-03,-1.3644E-02,1.6857E-02,4.2285E-02,0.0000E+00,4.0000E+00,5.1032E-02,0.0000E+00,0.0000E+00,0.0000E+00
