FRAME,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,MODEL_COORDINATES_X,MODEL_COORDINATES_Y,MODEL_COORDINATES_Z,MODEL_DISPLACEMENT_X,MODEL_DISPLACEMENT_Y,MODEL_DISPLACEMENT_Z,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,4.2800E+02,6.0200E+02,-3.0868E-03,-2.6376E-03,2.2103E+01,-6.9199E+00,-1.0968E-01,-2.2611E-04,1.5105E-03,4.8679E-03,2.0261E-02,4.5055E-02,0.0000E+00,4.0000E+00,5.8464E-02,0.0000E+00,0.0000E+00,0.0000E+00
1,4.2800E+02,6.0200E+02,3.5742E-02,-1.2402E-01,2.2103E+01,-6.9199E+00,-1.0968E-01,-4.5533E-03,-2.7799E-03,1.0358E-02,1.8651E-02,4.4522E-02,0.0000E+00,4.0000E+00,5.3818E-02,0.0000E+00,0.0000E+00,0.0000E+00
2,4.2800E+02,6.0200E+02,2.7224E-03,-8.4759E-02,2.2103E+01,-6.9199E+00,-1.0968E-01,-2.7639E-03,-4.1420E-04,2.4607E-02,1.8906E-02,4.7718E-02,0.0000E+00,4.0000E+00,5.4552E-02,0.0000E+00,0.0000E+00,0.0000E+00
3,4.2800E+02,6.0200E+02,-1.8614E-02,-9.2358E-02,2.2103E+01,-6.9199E+00,-1.0968E-01,7.3484E-05,-1.4512E-03,1.7224E-02,1.9363E-02,4.9296E-02,0.0000E+00,4.0000E+00,5.5873E-02,0.0000E+00,0.0000E+00,0.0000E+00
4,4.2800E+02,6.0200E+02,-9.1221E-03,-8.1950E-02,2.2103E+01,-6.9199E+00,-1.0968E-01,-1.4454E-03,9.2866E-04,2.2600E-02,1.6986E-02,3.9593E-02,0.0000E+00,4.0000E+00,4.9014E-02,0.0000E+00,0.0000E+00,0.0000E+00
5,4.2800E+02,6.0200E+02,-2.4503E-03,-2.8172E-02,2.2103E+01,-6.9199E+00,-1.0968E-01,-1.2962E-03,-8.0198E-05,1.5313E-02,1.8232E-02,4.1237E-02,0.0000E+00,4.0000E+00,5.2607E-02,0.0000E+00,0.0000E+00,0.0000E+00
6,4.2800E+02,6.0200E+02,-3.7098E-02,-9.5527E-02,2.2103E+01,-6.9199E+00,-1.0968E-01,5.2555E-04,1.3361E-03,3.0082E-02,2.0826E-02,4.2868E-02,0.0000E+00,4.0000E+00,6.0093E-02,0.0000E+00,0.0000E+00,0.0000E+00
7,4.2800E+02,6.0200E+02,-1.7891E-02,-5.4323E-02,2.2103E+01,-6.9199E+00,-1.0968E-01,-7.9794E-05,-3.5420E-04,1.8106E-02,1.8258E-02,4.3786E-02,0.0000E+00,4.0000E+00,5.2684E-02,0.0000E+00,0.0000E+00,0.0000E+00
8,4.2800E+02,6.0200E+02,-2.1358E-02,-6.2665E-02,2.2103E+01,-6.9199E+00,-1.0968E-01,-8.7675E-04,2.3750E-03,2.8711E-02,1.9965E-02,4.7353E-02,0.0000E+00,4.0000E+00,5.7609E-02,0.0000E+00,0.0000E+00,0.0000E+00
9,4.2800E+02,6.0200E+02,-7.1184E-03,-1.2847E-02,2.2103E+01,-6.9199E+00,-1.0968E-01,-1.8395E-03,3.6567E-03,2.4465E-02,1.8874E-02,4.4656E-02,0.0000E+00,4.0000E+00,5.4460E-02,0.0000E+00,0.0000E+00,0.0000E+00
10,4.2800E+02,6.0200E+02,-5.4919E-03,-1.0003E-01,2.2103E+01,-6.9199E+00,-1.0968E-01,-6.0644E-04,-1.2731E-03,1.0989E-02,1.9127E-02,4.1781E-02,0.0000E+00,4.0000E+00,5.5190E-02,0.0000E+00,0.0000E+00,0.0000E+00
