FRAME,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,MODEL_COORDINATES_X,MODEL_COORDINATES_Y,MODEL_COORDINATES_Z,MODEL_DISPLACEMENT_X,MODEL_DISPLACEMENT_Y,MODEL_DISPLACEMENT_Z,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,3.3500E+02,5.0900E+02,1.0590E-02,8.0897E-04,3.1280E+01,-1.1608E+01,-8.0930E-03,-8.4439E-05,-4.8205E-05,-8.1152E-03,2.3966E-02,5.1433E-02,0.0000E+00,4.0000E+00,7.4941E-02,0.0000E+00,0.0000E+00,0.0000E+00
1,3.3500E+02,5.0900E+02,1.4264E-02,-6.1795E-02,3.1280E+01,-1.1608E+01,-8.0930E-03,-2.5254E-03,-2.0470E-03,9.5555E-03,2.0537E-02,5.5955E-02,0.0000E+00,4.0000E+00,6.4218E-02,0.0000E+00,0.0000E+00,0.0000E+00
2,3.3500E+02,5.0900E+02,-2.0621E-02,-7.5801E-02,3.1280E+01,-1.1608E+01,-8.0930E-03,-4.3420E-04,-4.8857E-04,2.0373E-02,2.2748E-02,5.2043E-02,0.0000E+00,4.0000E+00,7.1132E-02,0.0000E+00,0.0000E+00,0.0000E+00
3,3.3500E+02,5.0900E+02,6.5874E-03,-8.2890E-02,3.1280E+01,-1.1608E+01,-8.0930E-03,-2.6860E-03,-4.4626E-04,1.6647E-02,2.3847E-02,5.6288E-02,0.0000E+00,4.0000E+00,7.4567E-02,0.0000E+00,0.0000E+00,0.0000E+00
4,3.3500E+02,5.0900E+02,8.5625E-03,-4.7051E-02,3.1280E+01,-1.1608E+01,-8.0930E-03,-1.4936E-03,-1.5291E-03,5.5471E-03,2.3603E-02,5.2738E-02,0.0000E+00,4.0000E+00,7.3803E-02,0.0000E+00,0.0000E+00,0.0000E+00
5,3.3500E+02,5.0900E+02,6.9937E-04,-6.1855E-02,3.1280E+01,-1.1608E+01,-8.0930E-03,-1.2527E-03,-5.7867E-04,9.6480E-03,2.2681E-02,5.6097E-02,0.0000E+00,4.0000E+00,7.0923E-02,0.0000E+00,0.0000E+00,0.0000E+00
6,3.3500E+02,5.0900E+02,-2.4457E-02,-4.0540E-03,3.1280E+01,-1.1608E+01,-8.0930E-03,-5.1019E-04,2.3692E-03,2.4007E-02,2.1288E-02,5.1152E-02,0.0000E+00,4.0000E+00,6.6567E-02,0.0000E+00,0.0000E+00,0.0000E+00
7,3.3500E+02,5.0900E+02,7.0357E-03,1.1725E-03,3.1280E+01,-1.1608E+01,-8.0930E-03,-8.6551E-04,-1.3834E-04,1.5128E-03,2.4783E-02,5.7689E-02,0.0000E+00,4.0000E+00,7.7495E-02,0.0000E+00,0.0000E+00,0.0000E+00
8,3.3500E+02,5.0900E+02,-4.5942E-03,-1.0570E-01,3.1280E+01,-1.1608E+01,-8.0930E-03,-1.1074E-03,-1.6471E-03,1.2766E-02,2.1976E-02,5.7020E-02,0.0000E+00,4.0000E+00,6.8717E-02,0.0000E+00,0.0000E+00,0.0000E+00
9,3.3500E+02,5.0900E+02,-2.0262E-02,-4.7234E-02,3.1280E+01,-1.1608E+01,-8.0930E-03,1.4116E-04,9.8947E-04,1.5001E-02,2.3371E-02,5.4011E-02,0.0000E+00,4.0000E+00,7.3080E-02,0.0000E+00,0.0000E+00,0.0000E+00
10,3.3500E+02,5.0900E+02,6.9176E-03,-6.5262E-02,3.1280E+01,-1.1608E+01,-8.0930E-03,-7.7731E-04,-2.0310E-03,8.3371E-04,2.4060E-02,6.0818E-02,0.0000E+00,4.0000E+00,7.5235E-02,0.0000E+00,0.0000E+00,0.0000E+00
11,3.3500E+02,5.0900E+02,1.6803E-02,-1.9822E-02,3.1280E+01,-1.1608E+01,-8.0930E-03,-3.9292E-03,1.9478E-03,1.8495E-02,2.1318E-02,5.2599E-02,0.0000E+00,4.0000E+00,6.6658E-02,0.0000E+00,0.0000E+00,0.0000E+00
12,3.3500E+02,5.0900E+02,-7.0383E+00,-1.3595E+01,3.1280E+01,-1.1608E+01,-8.0930E-03,-3.2707E-02,3.2308E-01,5.8638E+00,2.2305E-02,5.0740E-02,0.0000E+00,4.0000E+00,6.9745E-02,0.0000E+00,0.0000E+00,0.0000E+00
13,3.3500E+02,5.0900E+02,-1.3039E+01,-2.5008E+01,3.1280E+01,-1.1608E+01,-8.0930E-03,-4.6772E-02,5.8890E-01,1.0641E+01,2.0255E-02,5.2691E-02,0.0000E+00,4.0000E+00,6.3337E-02,0.0000E+00,0.0000E+00,0.0000E+00
14,3.3500E+02,5.0900E+02,-1.3053E+01,-2.5002E+01,3.1280E+01,-1.1608E+01,-8.0930E-03,-4.5061E-02,5.8788E-01,1.0638E+01,2.1017E-02,5.2423E-02,0.0000E+00,4.0000E+00,6.5719E-02,0.0000E+00,0.0000E+00,0.0000E+00
15,3.3500E+02,5.0900E+02,-1.3046E+01,-2.5000E+01,3.1280E+01,-1.1608E+01,-8.0930E-03,-4.4101E-02,5.8607E-01,1.0625E+01,2.1705E-02,5.5003E-02,0.0000E+00,4.0000E+00,6.7869E-02,0.0000E+00,0.0000E+00,0.0000E+00
16,3.3500E+02,5.0900E+02,-1.3049E+01,-2.4958E+01,3.1280E+01,-1.1608E+01,-8.0930E-03,-4.4648E-02,5.8740E-01,1.0632E+01,2.0774E-02,4.8574E-02,0.0000E+00,4.0000E+00,6.4959E-02,0.0000E+00,0.0000E+00,0.0000E+00
17,3.3500E+02,5.0900E+02,-1.3060E+01,-2.4954E+01,3.1280E+01,-1.1608E+01,-8.0930E-03,-4.5099E-02,5.9099E-01,1.0643E+01,2.2395E-02,5.3977E-02,0.0000E+00,4.0000E+00,7.0027E-02,0.0000E+00,0.0000E+00,0.0000E+00
18,3.3500E+02,5.0900E+02,-1.3065E+01,-2.4953E+01,3.1280E+01,-1.1608E+01,-8.0930E-03,-4.3658E-02,5.8944E-01,1.0636E+01,2.1678E-02,5.4381E-02,0.0000E+00,4.0000E+00,6.7785E-02,0.0000E+00,0.0000E+00,0.0000E+00
19,3.3500E+02,5.0900E+02,-1.3065E+01,-2.4916E+01,3.1280E+01,-1.1608E+01,-8.0930E-03,-4.4082E-02,5.9128E-01,1.0639E+01,2.0881E-02,5.2341E-02,0.0000E+00,4.0000E+00,6.5293E-02,0.0000E+00,0.0000E+00,0.0000E+00
20,3.3500E+02,5.0900E+02,-4.7803E+00,-9.2908E+00,3.1280E+01,-1.1608E+01,-8.0930E-03,-1.8766E-02,2.1803E-01,3.9692E+00,2.3664E-02,5.5319E-02,0.0000E+00,4.0000E+00,7.3994E-02,0.0000E+00,0.0000E+00,0.0000E+00
21,3.3500E+02,5.0900E+02,-9.8824E-03,7.6751E-03,3.1280E+01,-1.1608E+01,-8.0930E-03,-2.0863E-03,4.3552E-03,2.4684E-02,2.2310E-02,5.3033E-02,0.0000E+00,4.0000E+00,6.9763E-02,0.0000E+00,0.0000E+00,0.0000E+00
