FRAME,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,MODEL_COORDINATES_X,MODEL_COORDINATES_Y,MODEL_COORDINATES_Z,MODEL_DISPLACEMENT_X,MODEL_DISPLACEMENT_Y,MODEL_DISPLACEMENT_Z,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,3.0000E+02,5.6000E+02,-1.1196E-02,-5.7388E-02,4.0527E+01,-1.0521E+01,-1.0933E-02,1.0034E-03,-2.9213E-03,3.0880E-03,2.4592E-02,4.6792E-02,0.0000E+00,4.0000E+00,8.5683E-02,0.0000E+00,0.0000E+00,0.0000E+00
1,3.0000E+02,5.6000E+02,8.1671E-02,-1.4202E-01,4.0527E+01,-1.0521E+01,-1.0933E-02,-9.3969E-03,-5.0639E-03,-7.9945E-04,2.3416E-02,4.2232E-02,0.0000E+00,4.0000E+00,8.1587E-02,0.0000E+00,0.0000E+00,0.0000E+00
2,3.0000E+02,5.6000E+02,7.0451E-02,-1.0534E-01,4.0527E+01,-1.0521E+01,-1.0933E-02,-7.7176E-03,-5.1612E-03,-4.0517E-03,2.3385E-02,3.8323E-02,0.0000E+00,4.0000E+00,8.1477E-02,0.0000E+00,0.0000E+00,0.0000E+00
3,3.0000E+02,5.6000E+02,8.9160E-02,-1.0153E-01,4.0527E+01,-1.0521E+01,-1.0933E-02,-9.7103E-03,-6.1741E-03,-5.2202E-03,2.4228E-02,4.2420E-02,0.0000E+00,4.0000E+00,8.4416E-02,0.0000E+00,0.0000E+00,0.0000E+00
4,3.0000E+02,5.6000E+02,8.4052E-02,-1.4336E-01,4.0527E+01,-1.0521E+01,-1.0933E-02,-1.0231E-02,-4.3243E-03,4.7032E-03,2.4006E-02,4.1952E-02,0.0000E+00,4.0000E+00,8.3642E-02,0.0000E+00,0.0000E+00,0.0000E+00
5,3.0000E+02,5.6000E+02,9.9733E-02,-1.0494E-01,4.0527E+01,-1.0521E+01,-1.0933E-02,-1.0289E-02,-5.8330E-03,-1.2122E-02,2.4840E-02,4.2546E-02,0.0000E+00,4.0000E+00,8.6549E-02,0.0000E+00,0.0000E+00,0.0000E+00
6,3.0000E+02,5.6000E+02,9.5504E-02,-1.0007E-01,4.0527E+01,-1.0521E+01,-1.0933E-02,-1.1135E-02,-2.1070E-03,2.8290E-04,2.2301E-02,3.7864E-02,0.0000E+00,4.0000E+00,7.7701E-02,0.0000E+00,0.0000E+00,0.0000E+00
7,3.0000E+02,5.6000E+02,9.2813E-02,-1.0304E-01,4.0527E+01,-1.0521E+01,-1.0933E-02,-9.1507E-03,-5.3097E-03,-1.5887E-02,2.6254E-02,4.7008E-02,0.0000E+00,4.0000E+00,9.1474E-02,0.0000E+00,0.0000E+00,0.0000E+00
8,3.0000E+02,5.6000E+02,8.7515E-02,-7.7127E-02,4.0527E+01,-1.0521E+01,-1.0933E-02,-8.4598E-03,-3.7729E-03,-1.6872E-02,2.4873E-02,4.2584E-02,0.0000E+00,4.0000E+00,8.6662E-02,0.0000E+00,0.0000E+00,0.0000E+00
9,3.0000E+02,5.6000E+02,1.0245E-01,-9.0564E-02,4.0527E+01,-1.0521E+01,-1.0933E-02,-1.0412E-02,-4.6280E-03,-1.4344E-02,2.3688E-02,4.1397E-02,0.0000E+00,4.0000E+00,8.2534E-02,0.0000E+00,0.0000E+00,0.0000E+00
