FRAME,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,MODEL_COORDINATES_X,MODEL_COORDINATES_Y,MODEL_COORDINATES_Z,MODEL_DISPLACEMENT_X,MODEL_DISPLACEMENT_Y,MODEL_DISPLACEMENT_Z,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,5.0700E+02,6.4000E+02,5.2070E-02,1.2961E-02,1.2328E+01,-3.4478E+00,4.4415E-02,-5.0231E-03,-2.4849E-04,-2.9211E-02,2.7882E-02,4.7160E-02,0.0000E+00,4.0000E+00,6.9440E-02,0.0000E+00,0.0000E+00,0.0000E+00
1,5.0700E+02,6.4000E+02,-1.1716E-02,5.3213E-01,1.2328E+01,-3.4478E+00,4.4415E-02,4.3539E-04,1.8925E-02,-5.7972E-03,3.0266E-02,4.5205E-02,0.0000E+00,4.0000E+00,7.5378E-02,0.0000E+00,0.0000E+00,0.0000E+00
2,5.0700E+02,6.4000E+02,-7.3574E-02,5.6531E-01,1.2328E+01,-3.4478E+00,4.4415E-02,5.9766E-03,2.2419E-02,1.0292E-02,2.5070E-02,4.4802E-02,0.0000E+00,4.0000E+00,6.2439E-02,0.0000E+00,0.0000E+00,0.0000E+00
3,5.0700E+02,6.4000E+02,-7.8487E-02,6.6559E-01,1.2328E+01,-3.4478E+00,4.4415E-02,6.1036E-03,2.3138E-02,6.5756E-03,2.6754E-02,4.7481E-02,0.0000E+00,4.0000E+00,6.6633E-02,0.0000E+00,0.0000E+00,0.0000E+00
4,5.0700E+02,6.4000E+02,-5.7383E-02,6.4145E-01,1.2328E+01,-3.4478E+00,4.4415E-02,4.2919E-03,2.1302E-02,4.2587E-03,3.1366E-02,4.8724E-02,0.0000E+00,4.0000E+00,7.8118E-02,0.0000E+00,0.0000E+00,0.0000E+00
5,5.0700E+02,6.4000E+02,-7.3166E-02,6.5743E-01,1.2328E+01,-3.4478E+00,4.4415E-02,5.7131E-03,2.3946E-02,6.4530E-03,2.9459E-02,4.1878E-02,0.0000E+00,4.0000E+00,7.3367E-02,0.0000E+00,0.0000E+00,0.0000E+00
6,5.0700E+02,6.4000E+02,-9.1471E-02,7.4639E-01,1.2328E+01,-3.4478E+00,4.4415E-02,7.1720E-03,2.7204E-02,7.0908E-03,2.9107E-02,4.5428E-02,0.0000E+00,4.0000E+00,7.2492E-02,0.0000E+00,0.0000E+00,0.0000E+00
7,5.0700E+02,6.4000E+02,-9.3969E-02,7.2208E-01,1.2328E+01,-3.4478E+00,4.4415E-02,7.4050E-03,2.6504E-02,7.2368E-03,3.0255E-02,4.7765E-02,0.0000E+00,4.0000E+00,7.5352E-02,0.0000E+00,0.0000E+00,0.0000E+00
8,5.0700E+02,6.4000E+02,-9.4932E-02,6.7407E-01,1.2328E+01,-3.4478E+00,4.4415E-02,7.6084E-03,2.6348E-02,8.3602E-03,2.5436E-02,4.0248E-02,0.0000E+00,4.0000E+00,6.3348E-02,0.0000E+00,0.0000E+00,0.0000E+00
9,5.0700E+02,6.4000E+02,-9.1002E-02,7.8259E-01,1.2328E+01,-3.4478E+00,4.4415E-02,7.2015E-03,2.9268E-02,9.7064E-03,2.6567E-02,4.6504E-02,0.0000E+00,4.0000E+00,6.6167E-02,0.0000E+00,0.0000E+00,0.0000E+00
10,5.0700E+02,6.4000E+02,-8.0151E-02,6.9538E-01,1.2328E+01,-3.4478E+00,4.4415E-02,6.3008E-03,2.5527E-02,7.7752E-03,2.5759E-02,4.4665E-02,0.0000E+00,4.0000E+00,6.4152E-02,0.0000E+00,0.0000E+00,0.0000E+00
11,5.0700E+02,6.4000E+02,-1.1140E-01,7.4813E-01,1.2328E+01,-3.4478E+00,4.4415E-02,8.7205E-03,2.7362E-02,3.2989E-03,2.8343E-02,4.5714E-02,0.0000E+00,4.0000E+00,7.0590E-02,0.0000E+00,0.0000E+00,0.0000E+00
12,5.0700E+02,6.4000E+02,-1.4819E-01,7.2482E-01,1.2328E+01,-3.4478E+00,4.4415E-02,1.2162E-02,2.7500E-02,1.8332E-02,2.8017E-02,4.4128E-02,0.0000E+00,4.0000E+00,6.9778E-02,0.0000E+00,0.0000E+00,0.0000E+00
