FRAME,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,MODEL_COORDINATES_X,MODEL_COORDINATES_Y,MODEL_COORDINATES_Z,MODEL_DISPLACEMENT_X,MODEL_DISPLACEMENT_Y,MODEL_DISPLACEMENT_Z,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,5.6900E+02,6.0900E+02,4.6000E-02,1.0801E-02,7.2280E+00,-4.7485E+00,-1.4969E-01,-4.6961E-03,-2.8890E-04,-2.2959E-02,1.8713E-02,3.7119E-02,0.0000E+00,4.0000E+00,4.0998E-02,0.0000E+00,0.0000E+00,0.0000E+00
1,5.6900E+02,6.0900E+02,-1.6379E-02,5.3418E-01,7.2280E+00,-4.7485E+00,-1.4969E-01,4.9635E-04,1.5431E-02,-9.2112E-03,1.7545E-02,3.4306E-02,0.0000E+00,4.0000E+00,3.8439E-02,0.0000E+00,0.0000E+00,0.0000E+00
2,5.6900E+02,6.0900E+02,-4.9222E-02,5.7603E-01,7.2280E+00,-4.7485E+00,-1.4969E-01,3.8225E-03,2.0960E-02,3.0993E-03,2.0492E-02,3.7367E-02,0.0000E+00,4.0000E+00,4.4895E-02,0.0000E+00,0.0000E+00,0.0000E+00
3,5.6900E+02,6.0900E+02,-7.6887E-02,6.0873E-01,7.2280E+00,-4.7485E+00,-1.4969E-01,6.0579E-03,2.1786E-02,2.7663E-03,1.8091E-02,3.1999E-02,0.0000E+00,4.0000E+00,3.9634E-02,0.0000E+00,0.0000E+00,0.0000E+00
4,5.6900E+02,6.0900E+02,-4.7999E-02,5.6870E-01,7.2280E+00,-4.7485E+00,-1.4969E-01,3.6718E-03,1.9817E-02,2.6961E-03,1.7511E-02,3.3499E-02,0.0000E+00,4.0000E+00,3.8364E-02,0.0000E+00,0.0000E+00,0.0000E+00
5,5.6900E+02,6.0900E+02,-7.6124E-02,6.8673E-01,7.2280E+00,-4.7485E+00,-1.4969E-01,6.2982E-03,2.6752E-02,9.6104E-03,1.8643E-02,3.6834E-02,0.0000E+00,4.0000E+00,4.0844E-02,0.0000E+00,0.0000E+00,0.0000E+00
6,5.6900E+02,6.0900E+02,-5.5430E-02,6.7833E-01,7.2280E+00,-4.7485E+00,-1.4969E-01,4.3271E-03,2.5684E-02,3.3816E-03,1.5483E-02,3.2021E-02,0.0000E+00,4.0000E+00,3.3921E-02,0.0000E+00,0.0000E+00,0.0000E+00
7,5.6900E+02,6.0900E+02,-1.0597E-01,6.7550E-01,7.2280E+00,-4.7485E+00,-1.4969E-01,8.6739E-03,2.5665E-02,7.8612E-03,1.5821E-02,3.3373E-02,0.0000E+00,4.0000E+00,3.4662E-02,0.0000E+00,0.0000E+00,0.0000E+00
8,5.6900E+02,6.0900E+02,-7.7477E-02,7.0020E-01,7.2280E+00,-4.7485E+00,-1.4969E-01,6.0685E-03,2.6757E-02,1.3014E-03,2.0545E-02,3.6222E-02,0.0000E+00,4.0000E+00,4.5012E-02,0.0000E+00,0.0000E+00,0.0000E+00
9,5.6900E+02,6.0900E+02,-1.1356E-01,8.0214E-01,7.2280E+00,-4.7485E+00,-1.4969E-01,9.3100E-03,2.9054E-02,1.1666E-02,1.8458E-02,3.5932E-02,0.0000E+00,4.0000E+00,4.0438E-02,0.0000E+00,0.0000E+00,0.0000E+00
10,5.6900E+02,6.0900E+02,-6.3639E-02,7.2415E-01,7.2280E+00,-4.7485E+00,-1.4969E-01,5.0891E-03,2.5827E-02,8.2011E-03,1.7020E-02,3.6893E-02,0.0000E+00,4.0000E+00,3.7289E-02,0.0000E+00,0.0000E+00,0.0000E+00
11,5.6900E+02,6.0900E+02,-1.2776E-01,7.5763E-01,7.2280E+00,-4.7485E+00,-1.4969E-01,1.0230E-02,2.6635E-02,5.1247E-03,1.8247E-02,3.1523E-02,0.0000E+00,4.0000E+00,3.9976E-02,0.0000E+00,0.0000E+00,0.0000E+00
12,5.6900E+02,6.0900E+02,-1.2911E-01,6.9464E-01,7.2280E+00,-4.7485E+00,-1.4969E-01,1.0389E-02,2.4960E-02,4.6451E-03,1.7434E-02,3.5471E-02,0.0000E+00,4.0000E+00,3.8194E-02,0.0000E+00,0.0000E+00,0.0000E+00
13,5.6900E+02,6.0900E+02,-1.2707E-01,6.6203E-01,7.2280E+00,-4.7485E+00,-1.4969E-01,1.0151E-02,2.3681E-02,2.3395E-03,2.0571E-02,3.4444E-02,0.0000E+00,4.0000E+00,4.5068E-02,0.0000E+00,0.0000E+00,0.0000E+00
14,5.6900E+02,6.0900E+02,-4.8045E-02,6.4899E-01,7.2280E+00,-4.7485E+00,-1.4969E-01,3.6465E-03,2.2600E-02,3.4103E-03,1.9113E-02,3.7573E-02,0.0000E+00,4.0000E+00,4.1874E-02,0.0000E+00,0.0000E+00,0.0000E+00
