FRAME,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,MODEL_COORDINATES_X,MODEL_COORDINATES_Y,MODEL_COORDINATES_Z,MODEL_DISPLACEMENT_X,MODEL_DISPLACEMENT_Y,MODEL_DISPLACEMENT_Z,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,3.5200E+02,6.4000E+02,-8.8279E-03,2.3651E-02,2.5008E+01,-3.4360E+00,-7.8128E-02,7.9812E-04,9.0868E-04,-1.0188E-02,2.0299E-02,3.7119E-02,0.0000E+00,4.0000E+00,4.5929E-02,0.0000E+00,0.0000E+00,0.0000E+00
1,3.5200E+02,6.4000E+02,-5.2070E-02,5.8626E-01,2.5008E+01,-3.4360E+00,-7.8128E-02,3.5909E-03,1.7258E-02,-2.5768E-03,2.3325E-02,3.5467E-02,0.0000E+00,4.0000E+00,5.2776E-02,0.0000E+00,0.0000E+00,0.0000E+00
2,3.5200E+02,6.4000E+02,-8.0485E-02,5.8372E-01,2.5008E+01,-3.4360E+00,-7.8128E-02,5.8528E-03,2.0230E-02,1.3785E-02,2.1409E-02,3.2890E-02,0.0000E+00,4.0000E+00,4.8439E-02,0.0000E+00,0.0000E+00,0.0000E+00
3,3.5200E+02,6.4000E+02,-9.2471E-02,6.2559E-01,2.5008E+01,-3.4360E+00,-7.8128E-02,6.7613E-03,2.0121E-02,1.1119E-02,2.4423E-02,3.4605E-02,0.0000E+00,4.0000E+00,5.5260E-02,0.0000E+00,0.0000E+00,0.0000E+00
4,3.5200E+02,6.4000E+02,-8.8933E-02,6.9356E-01,2.5008E+01,-3.4360E+00,-7.8128E-02,6.4153E-03,2.2338E-02,9.8010E-03,2.5138E-02,3.5114E-02,0.0000E+00,4.0000E+00,5.6876E-02,0.0000E+00,0.0000E+00,0.0000E+00
5,3.5200E+02,6.4000E+02,-9.5476E-02,6.4258E-01,2.5008E+01,-3.4360E+00,-7.8128E-02,7.1335E-03,2.2971E-02,4.1711E-03,2.2349E-02,3.6346E-02,0.0000E+00,4.0000E+00,5.0566E-02,0.0000E+00,0.0000E+00,0.0000E+00
6,3.5200E+02,6.4000E+02,-9.9206E-02,6.8295E-01,2.5008E+01,-3.4360E+00,-7.8128E-02,7.3376E-03,2.5195E-02,1.3308E-02,2.0927E-02,3.5079E-02,0.0000E+00,4.0000E+00,4.7349E-02,0.0000E+00,0.0000E+00,0.0000E+00
7,3.5200E+02,6.4000E+02,-1.0428E-01,7.2768E-01,2.5008E+01,-3.4360E+00,-7.8128E-02,7.7113E-03,2.5147E-02,7.2598E-03,2.2855E-02,3.3437E-02,0.0000E+00,4.0000E+00,5.1713E-02,0.0000E+00,0.0000E+00,0.0000E+00
8,3.5200E+02,6.4000E+02,-9.6052E-02,7.0058E-01,2.5008E+01,-3.4360E+00,-7.8128E-02,7.1144E-03,2.5128E-02,5.6828E-03,2.4369E-02,3.6599E-02,0.0000E+00,4.0000E+00,5.5136E-02,0.0000E+00,0.0000E+00,0.0000E+00
9,3.5200E+02,6.4000E+02,-1.1140E-01,8.4790E-01,2.5008E+01,-3.4360E+00,-7.8128E-02,8.1176E-03,2.7157E-02,5.6590E-03,2.2741E-02,3.5032E-02,0.0000E+00,4.0000E+00,5.1453E-02,0.0000E+00,0.0000E+00,0.0000E+00
10,3.5200E+02,6.4000E+02,-9.8928E-02,7.0963E-01,2.5008E+01,-3.4360E+00,-7.8128E-02,7.3254E-03,2.4840E-02,5.0620E-03,2.1767E-02,3.4403E-02,0.0000E+00,4.0000E+00,4.9251E-02,0.0000E+00,0.0000E+00,0.0000E+00
11,3.5200E+02,6.4000E+02,-1.3643E-01,7.3934E-01,2.5008E+01,-3.4360E+00,-7.8128E-02,1.0353E-02,2.5751E-02,4.4966E-03,2.2827E-02,3.5685E-02,0.0000E+00,4.0000E+00,5.1649E-02,0.0000E+00,0.0000E+00,0.0000E+00
12,3.5200E+02,6.4000E+02,-1.5938E-01,7.2760E-01,2.5008E+01,-3.4360E+00,-7.8128E-02,1.2141E-02,2.4012E-02,9.3434E-03,2.3666E-02,3.2533E-02,0.0000E+00,4.0000E+00,5.3547E-02,0.0000E+00,0.0000E+00,0.0000E+00
13,3.5200E+02,6.4000E+02,-1.4407E-01,7.3775E-01,2.5008E+01,-3.4360E+00,-7.8128E-02,1.0855E-02,2.4492E-02,1.2817E-02,2.2802E-02,3.7898E-02,0.0000E+00,4.0000E+00,5.1592E-02,0.0000E+00,0.0000E+00,0.0000E+00
14,3.5200E+02,6.4000E+02,-1.1008E-01,6.9811E-01,2.5008E+01,-3.4360E+00,-7.8128E-02,8.1576E-03,2.6827E-02,2.2398E-02,2.1983E-02,3.3185E-02,0.0000E+00,4.0000E+00,4.9740E-02,0.0000E+00,0.0000E+00,0.0000E+00
15,3.5200E+02,6.4000E+02,-1.2629E-01,7.0283E-01,2.5008E+01,-3.4360E+00,-7.8128E-02,9.4007E-03,2.5465E-02,2.4533E-02,2.6357E-02,3.7687E-02,0.0000E+00,4.0000E+00,5.9635E-02,0.0000E+00,0.0000E+00,0.0000E+00
16,3.5200E+02,6.4000E+02,-1.2696E+00,-8.6681E-01,2.5008E+01,-3.4360E+00,-7.8128E-02,9.8329E-02,1.3757E-02,7.4282E-01,2.3071E-02,3.9738E-02,0.0000E+00,4.0000E+00,5.2201E-02,0.0000E+00,0.0000E+00,0.0000E+00
17,3.5200E+02,6.4000E+02,-3.1284E+00,-3.7452E+00,2.5008E+01,-3.4360E+00,-7.8128E-02,2.4128E-01,-1.4216E-02,2.0284E+00,2.1734E-02,4.3294E-02,0.0000E+00,4.0000E+00,4.9176E-02,0.0000E+00,0.0000E+00,0.0000E+00
18,3.5200E+02,6.4000E+02,-4.4793E+00,-5.9946E+00,2.5008E+01,-3.4360E+00,-7.8128E-02,3.4489E-01,-3.9038E-02,2.9433E+00,2.0085E-02,3.9089E-02,0.0000E+00,4.0000E+00,4.5444E-02,0.0000E+00,0.0000E+00,0.0000E+00
19,3.5200E+02,6.4000E+02,-5.6104E+00,-7.9219E+00,2.5008E+01,-3.4360E+00,-7.8128E-02,4.3052E-01,-5.5759E-02,3.7910E+00,2.1062E-02,4.4775E-02,0.0000E+00,4.0000E+00,4.7654E-02,0.0000E+00,0.0000E+00,0.0000E+00
20,3.5200E+02,6.4000E+02,-7.1453E+00,-1.0543E+01,2.5008E+01,-3.4360E+00,-7.8128E-02,5.4682E-01,-8.1173E-02,4.8649E+00,2.1824E-02,5.2127E-02,0.0000E+00,4.0000E+00,4.9379E-02,0.0000E+00,0.0000E+00,0.0000E+00
21,3.5200E+02,6.4000E+02,-8.6046E+00,-1.2824E+01,2.5008E+01,-3.4360E+00,-7.8128E-02,6.5690E-01,-1.0106E-01,5.8419E+00,1.9522E-02,4.2675E-02,0.0000E+00,4.0000E+00,4.4170E-02,0.0000E+00,0.0000E+00,0.0000E+00
22,3.5200E+02,6.4000E+02,-1.0758E+01,-1.5963E+01,2.5008E+01,-3.4360E+00,-7.8128E-02,8.1894E-01,-1.2870E-01,7.1818E+00,1.8329E-02,3.9401E-02,0.0000E+00,4.0000E+00,4.1472E-02,0.0000E+00,0.0000E+00,0.0000E+00
23,3.5200E+02,6.4000E+02,-1.2398E+01,-1.8662E+01,2.5008E+01,-3.4360E+00,-7.8128E-02,9.4088E-01,-1.5403E-01,8.2878E+00,1.7656E-02,4.3531E-02,0.0000E+00,4.0000E+00,3.9950E-02,0.0000E+00,0.0000E+00,0.0000E+00
24,3.5200E+02,6.4000E+02,-1.4100E+01,-2.1249E+01,2.5008E+01,-3.4360E+00,-7.8128E-02,1.0668E+00,-1.7538E-01,9.4004E+00,2.2091E-02,4.4676E-02,0.0000E+00,4.0000E+00,4.9984E-02,0.0000E+00,0.0000E+00,0.0000E+00
25,3.5200E+02,6.4000E+02,-1.5489E+01,-2.3252E+01,2.5008E+01,-3.4360E+00,-7.8128E-02,1.1695E+00,-1.9135E-01,1.0250E+01,1.9633E-02,3.3682E-02,0.0000E+00,4.0000E+00,4.4422E-02,0.0000E+00,0.0000E+00,0.0000E+00
26,3.5200E+02,6.4000E+02,-1.3653E+01,-2.0598E+01,2.5008E+01,-3.4360E+00,-7.8128E-02,1.0339E+00,-1.6976E-01,9.1056E+00,1.9474E-02,4.2638E-02,0.0000E+00,4.0000E+00,4.4061E-02,0.0000E+00,0.0000E+00,0.0000E+00
27,3.5200E+02,6.4000E+02,-1.1924E+01,-1.7855E+01,2.5008E+01,-3.4360E+00,-7.8128E-02,9.0542E-01,-1.4548E-01,7.9920E+00,1.7294E-02,4.3602E-02,0.0000E+00,4.0000E+00,3.9130E-02,0.0000E+00,0.0000E+00,0.0000E+00
28,3.5200E+02,6.4000E+02,-1.0423E+01,-1.5417E+01,2.5008E+01,-3.4360E+00,-7.8128E-02,7.9401E-01,-1.1956E-01,6.9643E+00,1.8710E-02,4.3245E-02,0.0000E+00,4.0000E+00,4.2332E-02,0.0000E+00,0.0000E+00,0.0000E+00
29,3.5200E+02,6.4000E+02,-8.7011E+00,-1.2898E+01,2.5008E+01,-3.4360E+00,-7.8128E-02,6.6359E-01,-9.7819E-02,5.9541E+00,2.0477E-02,4.4385E-02,0.0000E+00,4.0000E+00,4.6331E-02,0.0000E+00,0.0000E+00,0.0000E+00
