FRAME,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,MODEL_COORDINATES_X,MODEL_COORDINATES_Y,MODEL_COORDINATES_Z,MODEL_DISPLACEMENT_X,MODEL_DISPLACEMENT_Y,MODEL_DISPLACEMENT_Z,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,5.2700E+02,6.7100E+02,-6.8191E-02,1.8869E-01,1.4570E+01,-3.9179E+00,-1.0095E-03,6.9728E-03,8.6801E-03,1.2076E-02,2.7111E-02,1.3212E-01,0.0000E+00,4.0000E+00,8.9040E-02,0.0000E+00,0.0000E+00,0.0000E+00
1,5.2700E+02,6.7100E+02,-2.5733E-02,-4.8975E-02,1.4570E+01,-3.9179E+00,-1.0095E-03,2.9922E-03,-5.1089E-03,-1.9833E-04,2.7134E-02,1.2687E-01,0.0000E+00,4.0000E+00,8.9117E-02,0.0000E+00,0.0000E+00,0.0000E+00
2,5.2700E+02,6.7100E+02,-9.3235E-02,-3.0401E-02,1.4570E+01,-3.9179E+00,-1.0095E-03,4.0093E-03,5.9757E-03,9.6941E-02,2.4885E-02,1.2168E-01,0.0000E+00,4.0000E+00,8.1730E-02,0.0000E+00,0.0000E+00,0.0000E+00
3,5.2700E+02,6.7100E+02,-2.6847E-02,-6.7444E-02,1.4570E+01,-3.9179E+00,-1.0095E-03,3.0929E-03,-7.1899E-03,5.5751E-04,2.6073E-02,1.3177E-01,0.0000E+00,4.0000E+00,8.5631E-02,0.0000E+00,0.0000E+00,0.0000E+00
4,5.2700E+02,6.7100E+02,1.4955E-02,-1.9530E-03,1.4570E+01,-3.9179E+00,-1.0095E-03,-9.2032E-04,-3.2839E-03,-1.0730E-02,2.4886E-02,1.2402E-01,0.0000E+00,4.0000E+00,8.1734E-02,0.0000E+00,0.0000E+00,0.0000E+00
5,5.2700E+02,6.7100E+02,-4.6660E-02,-1.4241E-02,1.4570E+01,-3.9179E+00,-1.0095E-03,4.1001E-03,1.1415E-03,1.7530E-02,2.5162E-02,1.2044E-01,0.0000E+00,4.0000E+00,8.2640E-02,0.0000E+00,0.0000E+00,0.0000E+00
6,5.2700E+02,6.7100E+02,-1.3928E-02,-7.8938E-02,1.4570E+01,-3.9179E+00,-1.0095E-03,1.9759E-03,-1.4935E-03,-6.7563E-03,2.4285E-02,1.2321E-01,0.0000E+00,4.0000E+00,7.9759E-02,0.0000E+00,0.0000E+00,0.0000E+00
7,5.2700E+02,6.7100E+02,-4.3732E-02,-3.7957E-02,1.4570E+01,-3.9179E+00,-1.0095E-03,2.6034E-03,2.9649E-03,3.4114E-02,2.6392E-02,1.1908E-01,0.0000E+00,4.0000E+00,8.6681E-02,0.0000E+00,0.0000E+00,0.0000E+00
8,5.2700E+02,6.7100E+02,-7.1663E-02,-1.3883E-01,1.4570E+01,-3.9179E+00,-1.0095E-03,6.8557E-03,-2.4456E-03,1.7905E-02,2.7937E-02,1.2213E-01,0.0000E+00,4.0000E+00,9.1752E-02,0.0000E+00,0.0000E+00,0.0000E+00
9,5.2700E+02,6.7100E+02,6.0810E-01,1.9967E+00,1.4570E+01,-3.9179E+00,-1.0095E-03,1.2620E-02,-3.5743E-02,-1.1907E+00,2.8769E-02,1.1890E-01,0.0000E+00,4.0000E+00,9.4486E-02,0.0000E+00,0.0000E+00,0.0000E+00
10,5.2700E+02,6.7100E+02,9.0147E-01,3.6058E+00,1.4570E+01,-3.9179E+00,-1.0095E-03,3.8801E-02,-5.9236E-02,-2.0579E+00,2.5247E-02,1.1956E-01,0.0000E+00,4.0000E+00,8.2919E-02,0.0000E+00,0.0000E+00,0.0000E+00
11,5.2700E+02,6.7100E+02,1.1890E+00,4.3435E+00,1.4570E+01,-3.9179E+00,-1.0095E-03,6.1610E-02,-1.2132E-01,-2.8677E+00,2.5274E-02,1.3394E-01,0.0000E+00,4.0000E+00,8.3007E-02,0.0000E+00,0.0000E+00,0.0000E+00
12,5.2700E+02,6.7100E+02,1.4292E+00,4.5052E+00,1.4570E+01,-3.9179E+00,-1.0095E-03,8.3521E-02,-1.9640E-01,-3.5891E+00,2.6376E-02,1.3536E-01,0.0000E+00,4.0000E+00,8.6626E-02,0.0000E+00,0.0000E+00,0.0000E+00
