FRAME,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,MODEL_COORDINATES_X,MODEL_COORDINATES_Y,MODEL_COORDINATES_Z,MODEL_DISPLACEMENT_X,MODEL_DISPLACEMENT_Y,MODEL_DISPLACEMENT_Z,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,4.0300E+02,7.0200E+02,-6.6666E-03,-8.8153E-02,2.8701E+01,-2.1484E+00,1.6079E-02,1.7244E-03,-2.7064E-03,-1.0767E-02,2.8131E-02,1.5159E-01,0.0000E+00,4.0000E+00,9.3143E-02,0.0000E+00,0.0000E+00,0.0000E+00
1,4.0300E+02,7.0200E+02,-5.9743E-02,4.4820E-02,2.8701E+01,-2.1484E+00,1.6079E-02,5.3530E-03,3.1790E-03,1.5683E-02,2.8768E-02,1.4543E-01,0.0000E+00,4.0000E+00,9.5253E-02,0.0000E+00,0.0000E+00,0.0000E+00
2,4.0300E+02,7.0200E+02,-8.8846E-02,-4.7062E-02,2.8701E+01,-2.1484E+00,1.6079E-02,6.2430E-03,9.2339E-04,4.1564E-02,3.3591E-02,1.6338E-01,0.0000E+00,4.0000E+00,1.1122E-01,0.0000E+00,0.0000E+00,0.0000E+00
3,4.0300E+02,7.0200E+02,-4.6391E-02,7.9756E-03,2.8701E+01,-2.1484E+00,1.6079E-02,2.6871E-03,5.8667E-03,2.6643E-02,3.0994E-02,1.5044E-01,0.0000E+00,4.0000E+00,1.0262E-01,0.0000E+00,0.0000E+00,0.0000E+00
4,4.0300E+02,7.0200E+02,-2.5036E-02,1.2011E-01,2.8701E+01,-2.1484E+00,1.6079E-02,6.8237E-04,5.3593E-03,2.3619E-02,3.0489E-02,1.5186E-01,0.0000E+00,4.0000E+00,1.0095E-01,0.0000E+00,0.0000E+00,0.0000E+00
5,4.0300E+02,7.0200E+02,-2.2738E-02,-2.5654E-02,2.8701E+01,-2.1484E+00,1.6079E-02,2.5386E-03,-7.0916E-04,5.5908E-04,2.9596E-02,1.5904E-01,0.0000E+00,4.0000E+00,9.7995E-02,0.0000E+00,0.0000E+00,0.0000E+00
6,4.0300E+02,7.0200E+02,-5.3277E-02,7.9042E-02,2.8701E+01,-2.1484E+00,1.6079E-02,5.8192E-03,1.9451E-03,3.4924E-03,3.1870E-02,1.5016E-01,0.0000E+00,4.0000E+00,1.0553E-01,0.0000E+00,0.0000E+00,0.0000E+00
7,4.0300E+02,7.0200E+02,-3.2061E-02,1.0631E-01,2.8701E+01,-2.1484E+00,1.6079E-02,4.7635E-03,6.2516E-03,-1.2376E-02,3.2771E-02,1.4826E-01,0.0000E+00,4.0000E+00,1.0851E-01,0.0000E+00,0.0000E+00,0.0000E+00
8,4.0300E+02,7.0200E+02,-1.5366E-01,-1.7481E-02,2.8701E+01,-2.1484E+00,1.6079E-02,1.1462E-02,7.4028E-03,6.3711E-02,3.0452E-02,1.5043E-01,0.0000E+00,4.0000E+00,1.0083E-01,0.0000E+00,0.0000E+00,0.0000E+00
9,4.0300E+02,7.0200E+02,3.0453E-01,7.4856E-01,2.8701E+01,-2.1484E+00,1.6079E-02,3.1994E-03,-1.1017E-02,-3.9859E-01,3.0388E-02,1.5177E-01,0.0000E+00,4.0000E+00,1.0062E-01,0.0000E+00,0.0000E+00,0.0000E+00
10,4.0300E+02,7.0200E+02,4.7531E-01,7.2740E-01,2.8701E+01,-2.1484E+00,1.6079E-02,5.2181E-03,-3.9463E-02,-6.2381E-01,3.0225E-02,1.7808E-01,0.0000E+00,4.0000E+00,1.0008E-01,0.0000E+00,0.0000E+00,0.0000E+00
11,4.0300E+02,7.0200E+02,6.9642E-01,-4.9456E-01,2.8701E+01,-2.1484E+00,1.6079E-02,2.7965E-03,-1.4008E-01,-8.5730E-01,3.2164E-02,2.1058E-01,0.0000E+00,4.0000E+00,1.0650E-01,0.0000E+00,0.0000E+00,0.0000E+00
12,4.0300E+02,7.0200E+02,9.5413E-01,-1.8989E+00,2.8701E+01,-2.1484E+00,1.6079E-02,1.8275E-03,-2.5685E-01,-1.1498E+00,3.1312E-02,2.3238E-01,0.0000E+00,4.0000E+00,1.0368E-01,0.0000E+00,0.0000E+00,0.0000E+00
13,4.0300E+02,7.0200E+02,9.4066E-01,-1.9483E+00,2.8701E+01,-2.1484E+00,1.6079E-02,2.8852E-03,-2.5853E-01,-1.1447E+00,3.1460E-02,2.2489E-01,0.0000E+00,4.0000E+00,1.0417E-01,0.0000E+00,0.0000E+00,0.0000E+00
14,4.0300E+02,7.0200E+02,8.9633E-01,-1.9214E+00,2.8701E+01,-2.1484E+00,1.6079E-02,9.3608E-03,-2.5889E-01,-1.1593E+00,3.4473E-02,2.3318E-01,0.0000E+00,4.0000E+00,1.1414E-01,0.0000E+00,0.0000E+00,0.0000E+00
15,4.0300E+02,7.0200E+02,1.0343E+00,-2.0562E+00,2.8701E+01,-2.1484E+00,1.6079E-02,-9.9180E-03,-2.5712E-01,-1.1243E+00,3.0450E-02,2.3877E-01,0.0000E+00,4.0000E+00,1.0082E-01,0.0000E+00,0.0000E+00,0.0000E+00
16,4.0300E+02,7.0200E+02,1.0284E+00,-1.8512E+00,2.8701E+01,-2.1484E+00,1.6079E-02,-1.1179E-02,-2.5129E-01,-1.1022E+00,3.2622E-02,2.3589E-01,0.0000E+00,4.0000E+00,1.0801E-01,0.0000E+00,0.0000E+00,0.0000E+00
17,4.0300E+02,7.0200E+02,1.0921E+00,-1.9764E+00,2.8701E+01,-2.1484E+00,1.6079E-02,-1.2416E-02,-2.6112E-01,-1.1667E+00,3.2107E-02,2.4100E-01,0.0000E+00,4.0000E+00,1.0631E-01,0.0000E+00,0.0000E+00,0.0000E+00
