FRAME,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,MODEL_COORDINATES_X,MODEL_COORDINATES_Y,MODEL_COORDINATES_Z,MODEL_DISPLACEMENT_X,MODEL_DISPLACEMENT_Y,MODEL_DISPLACEMENT_Z,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,4.0300E+02,7.9500E+02,1.8496E-02,1.7720E-02,2.8643E+01,3.2608E+00,2.0943E-01,1.2556E-03,-3.4750E-03,-3.5040E-02,2.9860E-02,1.3921E-01,0.0000E+00,4.0000E+00,1.1253E-01,0.0000E+00,0.0000E+00,0.0000E+00
1,4.0300E+02,7.9500E+02,-5.5253E-02,9.6994E-03,2.8643E+01,3.2608E+00,2.0943E-01,6.4245E-03,-3.1005E-03,-8.9416E-05,2.9202E-02,1.3713E-01,0.0000E+00,4.0000E+00,1.1005E-01,0.0000E+00,0.0000E+00,0.0000E+00
2,4.0300E+02,7.9500E+02,-4.1095E-02,-3.4909E-02,2.8643E+01,3.2608E+00,2.0943E-01,4.9930E-03,-6.2160E-03,-1.7058E-03,3.0345E-02,1.2313E-01,0.0000E+00,4.0000E+00,1.1436E-01,0.0000E+00,0.0000E+00,0.0000E+00
3,4.0300E+02,7.9500E+02,-1.5342E-02,-1.2624E-01,2.8643E+01,3.2608E+00,2.0943E-01,4.4383E-03,-9.0895E-03,-2.7894E-02,2.9322E-02,1.2046E-01,0.0000E+00,4.0000E+00,1.1051E-01,0.0000E+00,0.0000E+00,0.0000E+00
4,4.0300E+02,7.9500E+02,-4.1123E-02,3.4499E-03,2.8643E+01,3.2608E+00,2.0943E-01,6.3020E-03,1.5583E-04,-1.7383E-02,3.0218E-02,1.3343E-01,0.0000E+00,4.0000E+00,1.1388E-01,0.0000E+00,0.0000E+00,0.0000E+00
5,4.0300E+02,7.9500E+02,-7.6225E-02,-3.8424E-02,2.8643E+01,3.2608E+00,2.0943E-01,8.2623E-03,-4.7610E-04,4.3725E-03,3.3345E-02,1.2371E-01,0.0000E+00,4.0000E+00,1.2567E-01,0.0000E+00,0.0000E+00,0.0000E+00
6,4.0300E+02,7.9500E+02,-5.7901E-02,-2.3648E-02,2.8643E+01,3.2608E+00,2.0943E-01,8.2134E-03,-1.6959E-03,-1.7118E-02,3.2577E-02,1.3972E-01,0.0000E+00,4.0000E+00,1.2277E-01,0.0000E+00,0.0000E+00,0.0000E+00
7,4.0300E+02,7.9500E+02,-6.3852E-03,5.9072E-02,2.8643E+01,3.2608E+00,2.0943E-01,3.6069E-03,-4.0170E-03,-2.8959E-02,2.9749E-02,1.2305E-01,0.0000E+00,4.0000E+00,1.1211E-01,0.0000E+00,0.0000E+00,0.0000E+00
8,4.0300E+02,7.9500E+02,-6.5470E-02,-6.0430E-02,2.8643E+01,3.2608E+00,2.0943E-01,9.0443E-03,-3.5317E-03,-1.6681E-02,3.0731E-02,1.2750E-01,0.0000E+00,4.0000E+00,1.1582E-01,0.0000E+00,0.0000E+00,0.0000E+00
9,4.0300E+02,7.9500E+02,-4.8816E-02,-6.9654E-02,2.8643E+01,3.2608E+00,2.0943E-01,1.1638E-02,-1.2114E-02,-6.2626E-02,2.9927E-02,1.2327E-01,0.0000E+00,4.0000E+00,1.1278E-01,0.0000E+00,0.0000E+00,0.0000E+00
10,4.0300E+02,7.9500E+02,-4.6424E-02,-2.5812E-01,2.8643E+01,3.2608E+00,2.0943E-01,1.7073E-02,-3.1995E-02,-1.2055E-01,2.9943E-02,1.2607E-01,0.0000E+00,4.0000E+00,1.1285E-01,0.0000E+00,0.0000E+00,0.0000E+00
11,4.0300E+02,7.9500E+02,1.3714E-01,-1.1366E+00,2.8643E+01,3.2608E+00,2.0943E-01,1.4268E-02,-1.0772E-01,-3.0481E-01,2.9398E-02,1.3142E-01,0.0000E+00,4.0000E+00,1.1079E-01,0.0000E+00,0.0000E+00,0.0000E+00
