FRAME,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,MODEL_COORDINATES_X,MODEL_COORDINATES_Y,MODEL_COORDINATES_Z,MODEL_DISPLACEMENT_X,MODEL_DISPLACEMENT_Y,MODEL_DISPLACEMENT_Z,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,4.6500E+02,7.3300E+02,-3.4770E-03,-7.0814E-02,2.1615E+01,-3.5436E-01,-3.0248E-02,1.9668E-03,-3.6068E-03,-1.9748E-02,2.6122E-02,1.1327E-01,0.0000E+00,4.0000E+00,9.5811E-02,0.0000E+00,0.0000E+00,0.0000E+00
1,4.6500E+02,7.3300E+02,-5.1382E-02,-1.9434E-01,2.1615E+01,-3.5436E-01,-3.0248E-02,5.9341E-03,-9.6862E-03,-8.5707E-04,2.3948E-02,1.1031E-01,0.0000E+00,4.0000E+00,8.7837E-02,0.0000E+00,0.0000E+00,0.0000E+00
2,4.6500E+02,7.3300E+02,-8.9068E-02,-2.8543E-01,2.1615E+01,-3.5436E-01,-3.0248E-02,4.7872E-03,-4.6437E-03,6.4671E-02,2.6087E-02,1.0905E-01,0.0000E+00,4.0000E+00,9.5683E-02,0.0000E+00,0.0000E+00,0.0000E+00
3,4.6500E+02,7.3300E+02,-4.2770E-02,-2.4086E-01,2.1615E+01,-3.5436E-01,-3.0248E-02,1.6230E-03,-6.7749E-03,3.9460E-02,2.4161E-02,1.0545E-01,0.0000E+00,4.0000E+00,8.8618E-02,0.0000E+00,0.0000E+00,0.0000E+00
4,4.6500E+02,7.3300E+02,-2.6488E-02,-1.7443E-01,2.1615E+01,-3.5436E-01,-3.0248E-02,9.6338E-04,-4.9309E-03,2.4809E-02,2.4798E-02,1.1662E-01,0.0000E+00,4.0000E+00,9.0956E-02,0.0000E+00,0.0000E+00,0.0000E+00
5,4.6500E+02,7.3300E+02,-5.2810E-02,-2.2360E-01,2.1615E+01,-3.5436E-01,-3.0248E-02,3.6691E-03,-7.5032E-03,2.8588E-02,2.4155E-02,1.0167E-01,0.0000E+00,4.0000E+00,8.8596E-02,0.0000E+00,0.0000E+00,0.0000E+00
6,4.6500E+02,7.3300E+02,-7.9035E-02,-1.1985E-01,2.1615E+01,-3.5436E-01,-3.0248E-02,6.3624E-03,-1.9572E-03,3.2094E-02,2.2174E-02,1.0680E-01,0.0000E+00,4.0000E+00,8.1330E-02,0.0000E+00,0.0000E+00,0.0000E+00
7,4.6500E+02,7.3300E+02,-5.7892E-02,-2.0799E-01,2.1615E+01,-3.5436E-01,-3.0248E-02,2.9391E-03,-1.4774E-03,4.3346E-02,2.5200E-02,1.1051E-01,0.0000E+00,4.0000E+00,9.2428E-02,0.0000E+00,0.0000E+00,0.0000E+00
8,4.6500E+02,7.3300E+02,-8.1513E-02,-2.4115E-01,2.1615E+01,-3.5436E-01,-3.0248E-02,5.7721E-03,-4.3630E-03,4.1989E-02,2.3003E-02,1.0899E-01,0.0000E+00,4.0000E+00,8.4372E-02,0.0000E+00,0.0000E+00,0.0000E+00
9,4.6500E+02,7.3300E+02,3.4583E-01,8.9419E-01,2.1615E+01,-3.5436E-01,-3.0248E-02,1.2862E-02,-2.7867E-02,-6.3676E-01,2.2985E-02,1.0913E-01,0.0000E+00,4.0000E+00,8.4306E-02,0.0000E+00,0.0000E+00,0.0000E+00
10,4.6500E+02,7.3300E+02,5.5715E-01,1.1341E+00,2.1615E+01,-3.5436E-01,-3.0248E-02,1.5904E-02,-4.9273E-02,-9.6896E-01,1.9838E-02,1.2674E-01,0.0000E+00,4.0000E+00,7.2761E-02,0.0000E+00,0.0000E+00,0.0000E+00
11,4.6500E+02,7.3300E+02,8.9076E-01,6.0740E-01,2.1615E+01,-3.5436E-01,-3.0248E-02,7.3816E-03,-1.2636E-01,-1.3255E+00,2.3120E-02,1.5141E-01,0.0000E+00,4.0000E+00,8.4798E-02,0.0000E+00,0.0000E+00,0.0000E+00
12,4.6500E+02,7.3300E+02,1.2504E+00,-1.7429E-01,2.1615E+01,-3.5436E-01,-3.0248E-02,-7.2482E-03,-2.0758E-01,-1.6456E+00,2.3339E-02,1.6970E-01,0.0000E+00,4.0000E+00,8.5602E-02,0.0000E+00,0.0000E+00,0.0000E+00
13,4.6500E+02,7.3300E+02,1.2439E+00,-8.7300E-02,2.1615E+01,-3.5436E-01,-3.0248E-02,-1.7696E-03,-2.1214E-01,-1.7026E+00,2.1032E-02,1.6196E-01,0.0000E+00,4.0000E+00,7.7143E-02,0.0000E+00,0.0000E+00,0.0000E+00
14,4.6500E+02,7.3300E+02,1.2375E+00,-1.3640E-01,2.1615E+01,-3.5436E-01,-3.0248E-02,-4.9861E-03,-2.0993E-01,-1.6542E+00,2.0679E-02,1.6949E-01,0.0000E+00,4.0000E+00,7.5847E-02,0.0000E+00,0.0000E+00,0.0000E+00
15,4.6500E+02,7.3300E+02,1.3848E+00,1.1627E-03,2.1615E+01,-3.5436E-01,-3.0248E-02,-1.9170E-02,-2.0385E-01,-1.6877E+00,2.1246E-02,1.5776E-01,0.0000E+00,4.0000E+00,7.7925E-02,0.0000E+00,0.0000E+00,0.0000E+00
16,4.6500E+02,7.3300E+02,1.3479E+00,5.1106E-02,2.1615E+01,-3.5436E-01,-3.0248E-02,-1.7389E-02,-2.0101E-01,-1.6569E+00,2.0321E-02,1.5579E-01,0.0000E+00,4.0000E+00,7.4534E-02,0.0000E+00,0.0000E+00,0.0000E+00
17,4.6500E+02,7.3300E+02,1.3662E+00,4.1077E-02,2.1615E+01,-3.5436E-01,-3.0248E-02,-1.7511E-02,-2.0259E-01,-1.6815E+00,2.2762E-02,1.6268E-01,0.0000E+00,4.0000E+00,8.3488E-02,0.0000E+00,0.0000E+00,0.0000E+00
