FRAME,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,MODEL_COORDINATES_X,MODEL_COORDINATES_Y,MODEL_COORDINATES_Z,MODEL_DISPLACEMENT_X,MODEL_DISPLACEMENT_Y,MODEL_DISPLACEMENT_Z,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,3.7200E+02,1.0740E+03,1.5619E-02,3.4505E-02,3.2079E+01,1.9273E+01,-1.1561E-01,-8.3630E-04,-3.4169E-03,-7.7071E-03,2.7031E-02,1.1128E-01,0.0000E+00,4.0000E+00,7.4310E-02,0.0000E+00,0.0000E+00,0.0000E+00
1,3.7200E+02,1.0740E+03,3.3631E-02,-7.7906E-02,3.2079E+01,1.9273E+01,-1.1561E-01,-1.0700E-04,-4.8034E-03,-3.6901E-02,2.7804E-02,1.0762E-01,0.0000E+00,4.0000E+00,7.6435E-02,0.0000E+00,0.0000E+00,0.0000E+00
2,3.7200E+02,1.0740E+03,-4.3019E-02,-2.6155E-02,3.2079E+01,1.9273E+01,-1.1561E-01,1.2051E-03,-3.5877E-03,3.8008E-02,2.6263E-02,1.0582E-01,0.0000E+00,4.0000E+00,7.2200E-02,0.0000E+00,0.0000E+00,0.0000E+00
3,3.7200E+02,1.0740E+03,-7.5311E-02,3.4296E-02,3.2079E+01,1.9273E+01,-1.1561E-01,4.3328E-03,-1.5225E-03,4.3718E-02,2.5791E-02,1.0730E-01,0.0000E+00,4.0000E+00,7.0901E-02,0.0000E+00,0.0000E+00,0.0000E+00
4,3.7200E+02,1.0740E+03,2.2552E-02,1.7715E-02,3.2079E+01,1.9273E+01,-1.1561E-01,-2.0415E-03,-1.4357E-03,-4.4956E-03,2.7043E-02,1.0554E-01,0.0000E+00,4.0000E+00,7.4343E-02,0.0000E+00,0.0000E+00,0.0000E+00
5,3.7200E+02,1.0740E+03,-1.5934E-02,-3.5628E-02,3.2079E+01,1.9273E+01,-1.1561E-01,1.8978E-03,-3.0250E-03,-3.1879E-04,2.4820E-02,1.1069E-01,0.0000E+00,4.0000E+00,6.8233E-02,0.0000E+00,0.0000E+00,0.0000E+00
6,3.7200E+02,1.0740E+03,-7.5757E-03,2.4972E-02,3.2079E+01,1.9273E+01,-1.1561E-01,4.4189E-03,-2.6262E-03,-3.4453E-02,2.6849E-02,1.1547E-01,0.0000E+00,4.0000E+00,7.3811E-02,0.0000E+00,0.0000E+00,0.0000E+00
7,3.7200E+02,1.0740E+03,-3.7162E-02,1.4576E-01,3.2079E+01,1.9273E+01,-1.1561E-01,2.0105E-03,1.0788E-03,2.4222E-02,2.6753E-02,1.0515E-01,0.0000E+00,4.0000E+00,7.3547E-02,0.0000E+00,0.0000E+00,0.0000E+00
8,3.7200E+02,1.0740E+03,-9.4403E-02,-1.2174E-02,3.2079E+01,1.9273E+01,-1.1561E-01,4.6965E-03,1.6301E-03,6.0045E-02,2.7713E-02,1.0990E-01,0.0000E+00,4.0000E+00,7.6185E-02,0.0000E+00,0.0000E+00,0.0000E+00
9,3.7200E+02,1.0740E+03,1.0762E+00,9.2744E-01,3.2079E+01,1.9273E+01,-1.1561E-01,-1.2951E-02,-4.4842E-02,-1.0738E+00,2.7116E-02,1.1681E-01,0.0000E+00,4.0000E+00,7.4545E-02,0.0000E+00,0.0000E+00,0.0000E+00
10,3.7200E+02,1.0740E+03,2.0106E+00,1.3040E+00,3.2079E+01,1.9273E+01,-1.1561E-01,-3.7209E-02,-8.7602E-02,-1.8839E+00,2.5619E-02,1.6869E-01,0.0000E+00,4.0000E+00,7.0427E-02,0.0000E+00,0.0000E+00,0.0000E+00
11,3.7200E+02,1.0740E+03,2.8756E+00,1.0509E+00,3.2079E+01,1.9273E+01,-1.1561E-01,-5.9125E-02,-1.5762E-01,-2.6407E+00,2.7281E-02,2.7307E-01,0.0000E+00,4.0000E+00,7.4996E-02,0.0000E+00,0.0000E+00,0.0000E+00
12,3.7200E+02,1.0740E+03,3.5663E+00,1.0056E+00,3.2079E+01,1.9273E+01,-1.1561E-01,-8.0235E-02,-2.1171E-01,-3.2086E+00,2.8869E-02,2.8238E-01,0.0000E+00,4.0000E+00,7.9363E-02,0.0000E+00,0.0000E+00,0.0000E+00
13,3.7200E+02,1.0740E+03,3.6440E+00,8.5390E-01,3.2079E+01,1.9273E+01,-1.1561E-01,-8.2367E-02,-2.2678E-01,-3.2741E+00,2.8199E-02,3.1407E-01,0.0000E+00,4.0000E+00,7.7521E-02,0.0000E+00,0.0000E+00,0.0000E+00
14,3.7200E+02,1.0740E+03,3.6260E+00,9.9645E-01,3.2079E+01,1.9273E+01,-1.1561E-01,-7.9462E-02,-2.2042E-01,-3.2827E+00,2.9561E-02,3.0750E-01,0.0000E+00,4.0000E+00,8.1264E-02,0.0000E+00,0.0000E+00,0.0000E+00
15,3.7200E+02,1.0740E+03,3.7840E+00,9.0611E-01,3.2079E+01,1.9273E+01,-1.1561E-01,-9.4804E-02,-2.2043E-01,-3.3120E+00,2.8063E-02,3.3346E-01,0.0000E+00,4.0000E+00,7.7147E-02,0.0000E+00,0.0000E+00,0.0000E+00
16,3.7200E+02,1.0740E+03,3.7425E+00,1.0533E+00,3.2079E+01,1.9273E+01,-1.1561E-01,-9.1824E-02,-2.2235E-01,-3.2911E+00,2.7761E-02,3.1927E-01,0.0000E+00,4.0000E+00,7.6317E-02,0.0000E+00,0.0000E+00,0.0000E+00
