FRAME,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,MODEL_COORDINATES_X,MODEL_COORDINATES_Y,MODEL_COORDINATES_Z,MODEL_DISPLACEMENT_X,MODEL_DISPLACEMENT_Y,MODEL_DISPLACEMENT_Z,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,4.9600E+02,1.0120E+03,-3.2804E-02,-9.1575E-02,1.8033E+01,1.5698E+01,-7.4070E-02,9.1366E-04,1.4160E-03,3.6125E-02,2.8481E-02,1.2598E-01,0.0000E+00,4.0000E+00,1.0800E-01,0.0000E+00,0.0000E+00,0.0000E+00
1,4.9600E+02,1.0120E+03,-1.8273E-02,-2.1150E-01,1.8033E+01,1.5698E+01,-7.4070E-02,-3.9783E-05,-5.3594E-03,2.7036E-02,2.9532E-02,1.4453E-01,0.0000E+00,4.0000E+00,1.1199E-01,0.0000E+00,0.0000E+00,0.0000E+00
2,4.9600E+02,1.0120E+03,-4.5520E-02,-3.0381E-01,1.8033E+01,1.5698E+01,-7.4070E-02,-2.0059E-04,-1.0314E-02,7.1354E-02,3.0679E-02,1.3259E-01,0.0000E+00,4.0000E+00,1.1634E-01,0.0000E+00,0.0000E+00,0.0000E+00
3,4.9600E+02,1.0120E+03,-1.7622E-02,-1.9579E-01,1.8033E+01,1.5698E+01,-7.4070E-02,-2.6222E-03,-3.2069E-03,6.0765E-02,2.8172E-02,1.3139E-01,0.0000E+00,4.0000E+00,1.0683E-01,0.0000E+00,0.0000E+00,0.0000E+00
4,4.9600E+02,1.0120E+03,3.0689E-02,-8.4937E-02,1.8033E+01,1.5698E+01,-7.4070E-02,-5.1060E-03,-3.4172E-03,2.2064E-02,3.0670E-02,1.3508E-01,0.0000E+00,4.0000E+00,1.1631E-01,0.0000E+00,0.0000E+00,0.0000E+00
5,4.9600E+02,1.0120E+03,6.1456E-03,-1.5128E-01,1.8033E+01,1.5698E+01,-7.4070E-02,-2.4860E-03,-7.8005E-03,2.4556E-02,3.3913E-02,1.3913E-01,0.0000E+00,4.0000E+00,1.2860E-01,0.0000E+00,0.0000E+00,0.0000E+00
6,4.9600E+02,1.0120E+03,-2.5053E-02,-1.0698E-01,1.8033E+01,1.5698E+01,-7.4070E-02,-1.0218E-03,-1.1052E-03,5.1153E-02,2.8271E-02,1.2038E-01,0.0000E+00,4.0000E+00,1.0721E-01,0.0000E+00,0.0000E+00,0.0000E+00
7,4.9600E+02,1.0120E+03,-3.6221E-03,-1.5215E-01,1.8033E+01,1.5698E+01,-7.4070E-02,-1.7059E-03,-2.3070E-03,2.7118E-02,2.7409E-02,1.2611E-01,0.0000E+00,4.0000E+00,1.0394E-01,0.0000E+00,0.0000E+00,0.0000E+00
8,4.9600E+02,1.0120E+03,-8.3965E-02,-2.2199E-01,1.8033E+01,1.5698E+01,-7.4070E-02,2.8451E-03,-1.6113E-03,8.7504E-02,3.1379E-02,1.2071E-01,0.0000E+00,4.0000E+00,1.1899E-01,0.0000E+00,0.0000E+00,0.0000E+00
9,4.9600E+02,1.0120E+03,7.0876E-01,8.8620E-01,1.8033E+01,1.5698E+01,-7.4070E-02,-9.3059E-05,-4.7184E-02,-1.0629E+00,2.8086E-02,1.2790E-01,0.0000E+00,4.0000E+00,1.0651E-01,0.0000E+00,0.0000E+00,0.0000E+00
10,4.9600E+02,1.0120E+03,1.2366E+00,1.4932E+00,1.8033E+01,1.5698E+01,-7.4070E-02,3.4085E-03,-9.1298E-02,-1.9039E+00,2.9750E-02,1.4188E-01,0.0000E+00,4.0000E+00,1.1282E-01,0.0000E+00,0.0000E+00,0.0000E+00
11,4.9600E+02,1.0120E+03,1.6654E+00,1.4477E+00,1.8033E+01,1.5698E+01,-7.4070E-02,1.1461E-02,-1.5890E-01,-2.6588E+00,2.7194E-02,1.6327E-01,0.0000E+00,4.0000E+00,1.0313E-01,0.0000E+00,0.0000E+00,0.0000E+00
12,4.9600E+02,1.0120E+03,2.0281E+00,1.4150E+00,1.8033E+01,1.5698E+01,-7.4070E-02,1.7694E-02,-2.2302E-01,-3.2881E+00,2.8580E-02,1.5925E-01,0.0000E+00,4.0000E+00,1.0838E-01,0.0000E+00,0.0000E+00,0.0000E+00
13,4.9600E+02,1.0120E+03,2.0329E+00,1.4719E+00,1.8033E+01,1.5698E+01,-7.4070E-02,1.9297E-02,-2.2426E-01,-3.3162E+00,2.8593E-02,1.6396E-01,0.0000E+00,4.0000E+00,1.0843E-01,0.0000E+00,0.0000E+00,0.0000E+00
14,4.9600E+02,1.0120E+03,2.0125E+00,1.4967E+00,1.8033E+01,1.5698E+01,-7.4070E-02,2.2466E-02,-2.2289E-01,-3.3279E+00,2.9996E-02,1.6835E-01,0.0000E+00,4.0000E+00,1.1375E-01,0.0000E+00,0.0000E+00,0.0000E+00
15,4.9600E+02,1.0120E+03,2.1540E+00,1.4313E+00,1.8033E+01,1.5698E+01,-7.4070E-02,9.5111E-03,-2.2771E-01,-3.3705E+00,2.9424E-02,1.7389E-01,0.0000E+00,4.0000E+00,1.1158E-01,0.0000E+00,0.0000E+00,0.0000E+00
16,4.9600E+02,1.0120E+03,2.1478E+00,1.5808E+00,1.8033E+01,1.5698E+01,-7.4070E-02,1.0755E-02,-2.2241E-01,-3.3772E+00,2.9464E-02,1.7913E-01,0.0000E+00,4.0000E+00,1.1173E-01,0.0000E+00,0.0000E+00,0.0000E+00
17,4.9600E+02,1.0120E+03,2.1087E+00,1.5167E+00,1.8033E+01,1.5698E+01,-7.4070E-02,1.4842E-02,-2.2063E-01,-3.3740E+00,2.6903E-02,1.5907E-01,0.0000E+00,4.0000E+00,1.0202E-01,0.0000E+00,0.0000E+00,0.0000E+00
