FRAME,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,MODEL_COORDINATES_X,MODEL_COORDINATES_Y,MODEL_COORDINATES_Z,MODEL_DISPLACEMENT_X,MODEL_DISPLACEMENT_Y,MODEL_DISPLACEMENT_Z,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,3.1000E+02,4.8500E+02,-2.0197E-02,3.7036E-02,3.9522E+01,-1.4868E+01,-2.1932E-03,5.3178E-03,-3.8598E-03,-2.5100E-02,2.5938E-02,1.9591E-01,0.0000E+00,4.0000E+00,8.2046E-02,0.0000E+00,0.0000E+00,0.0000E+00
1,3.1000E+02,4.8500E+02,-2.4128E-02,7.2664E-02,3.9522E+01,-1.4868E+01,-2.1932E-03,3.8879E-03,-5.2655E-03,-7.3038E-03,2.7084E-02,1.8812E-01,0.0000E+00,4.0000E+00,8.5672E-02,0.0000E+00,0.0000E+00,0.0000E+00
2,3.1000E+02,4.8500E+02,-5.0932E-02,-7.5684E-02,3.9522E+01,-1.4868E+01,-2.1932E-03,2.7183E-04,-3.3334E-03,5.0498E-02,2.5316E-02,1.7913E-01,0.0000E+00,4.0000E+00,8.0079E-02,0.0000E+00,0.0000E+00,0.0000E+00
3,3.1000E+02,4.8500E+02,-3.7502E-02,-4.7687E-02,3.9522E+01,-1.4868E+01,-2.1932E-03,3.0421E-03,-3.7883E-03,1.2199E-02,2.8930E-02,1.9618E-01,0.0000E+00,4.0000E+00,9.1510E-02,0.0000E+00,0.0000E+00,0.0000E+00
4,3.1000E+02,4.8500E+02,2.4676E-02,7.3018E-02,3.9522E+01,-1.4868E+01,-2.1932E-03,-1.9442E-05,-2.7172E-03,-2.3686E-02,2.6126E-02,1.7818E-01,0.0000E+00,4.0000E+00,8.2640E-02,0.0000E+00,0.0000E+00,0.0000E+00
5,3.1000E+02,4.8500E+02,-1.8728E-02,5.0857E-02,3.9522E+01,-1.4868E+01,-2.1932E-03,4.0993E-03,-6.4319E-03,-1.4714E-02,2.5525E-02,2.0703E-01,0.0000E+00,4.0000E+00,8.0739E-02,0.0000E+00,0.0000E+00,0.0000E+00
6,3.1000E+02,4.8500E+02,7.5808E-03,1.0992E-01,3.9522E+01,-1.4868E+01,-2.1932E-03,6.8339E-04,-1.6317E-03,-1.2133E-02,2.9608E-02,1.9274E-01,0.0000E+00,4.0000E+00,9.3657E-02,0.0000E+00,0.0000E+00,0.0000E+00
7,3.1000E+02,4.8500E+02,-3.7502E-02,-5.9309E-02,3.9522E+01,-1.4868E+01,-2.1932E-03,7.5379E-04,1.2748E-03,3.1015E-02,2.6797E-02,1.7611E-01,0.0000E+00,4.0000E+00,8.4765E-02,0.0000E+00,0.0000E+00,0.0000E+00
8,3.1000E+02,4.8500E+02,-8.8129E-02,3.2338E-02,3.9522E+01,-1.4868E+01,-2.1932E-03,8.6498E-03,-4.1093E-03,1.5514E-02,2.6673E-02,1.9810E-01,0.0000E+00,4.0000E+00,8.4372E-02,0.0000E+00,0.0000E+00,0.0000E+00
9,3.1000E+02,4.8500E+02,1.6316E+00,3.0884E+00,3.9522E+01,-1.4868E+01,-2.1932E-03,-1.8688E-02,-4.3090E-02,-1.4780E+00,2.6151E-02,1.8050E-01,0.0000E+00,4.0000E+00,8.2721E-02,0.0000E+00,0.0000E+00,0.0000E+00
10,3.1000E+02,4.8500E+02,3.0241E+00,5.4690E+00,3.9522E+01,-1.4868E+01,-2.1932E-03,-5.1578E-02,-6.4414E-02,-2.6017E+00,2.5102E-02,1.9750E-01,0.0000E+00,4.0000E+00,7.9404E-02,0.0000E+00,0.0000E+00,0.0000E+00
11,3.1000E+02,4.8500E+02,4.4640E+00,7.1705E+00,3.9522E+01,-1.4868E+01,-2.1932E-03,-8.9371E-02,-1.3737E-01,-3.7291E+00,2.3924E-02,1.8966E-01,0.0000E+00,4.0000E+00,7.5675E-02,0.0000E+00,0.0000E+00,0.0000E+00
12,3.1000E+02,4.8500E+02,5.6584E+00,8.2531E+00,3.9522E+01,-1.4868E+01,-2.1932E-03,-1.2598E-01,-1.9796E-01,-4.6256E+00,2.4590E-02,2.1642E-01,0.0000E+00,4.0000E+00,7.7781E-02,0.0000E+00,0.0000E+00,0.0000E+00
13,3.1000E+02,4.8500E+02,5.8105E+00,8.4310E+00,3.9522E+01,-1.4868E+01,-2.1932E-03,-1.3332E-01,-2.0583E-01,-4.7151E+00,2.5715E-02,2.1157E-01,0.0000E+00,4.0000E+00,8.1341E-02,0.0000E+00,0.0000E+00,0.0000E+00
14,3.1000E+02,4.8500E+02,5.8654E+00,8.5163E+00,3.9522E+01,-1.4868E+01,-2.1932E-03,-1.3568E-01,-2.0305E-01,-4.7516E+00,2.5680E-02,2.1617E-01,0.0000E+00,4.0000E+00,8.1231E-02,0.0000E+00,0.0000E+00,0.0000E+00
15,3.1000E+02,4.8500E+02,6.0536E+00,8.6792E+00,3.9522E+01,-1.4868E+01,-2.1932E-03,-1.5168E-01,-2.0336E-01,-4.8034E+00,2.5919E-02,2.0841E-01,0.0000E+00,4.0000E+00,8.1987E-02,0.0000E+00,0.0000E+00,0.0000E+00
16,3.1000E+02,4.8500E+02,6.0082E+00,8.7704E+00,3.9522E+01,-1.4868E+01,-2.1932E-03,-1.4963E-01,-1.9373E-01,-4.7759E+00,2.6577E-02,2.1587E-01,0.0000E+00,4.0000E+00,8.4068E-02,0.0000E+00,0.0000E+00,0.0000E+00
