FRAME,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,MODEL_COORDINATES_X,MODEL_COORDINATES_Y,MODEL_COORDINATES_Z,MODEL_DISPLACEMENT_X,MODEL_DISPLACEMENT_Y,MODEL_DISPLACEMENT_Z,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,2.7900E+02,9.8100E+02,2.9812E-02,6.3632E-02,4.2744E+01,1.3973E+01,1.6590E-02,-2.3744E-03,2.7064E-03,-8.8363E-03,2.8059E-02,1.1468E-01,0.0000E+00,4.0000E+00,9.2296E-02,0.0000E+00,0.0000E+00,0.0000E+00
1,2.7900E+02,9.8100E+02,-1.1539E-02,-4.9754E-02,4.2744E+01,1.3973E+01,1.6590E-02,-7.9108E-04,-7.1081E-04,1.7334E-02,2.9237E-02,1.2532E-01,0.0000E+00,4.0000E+00,9.6171E-02,0.0000E+00,0.0000E+00,0.0000E+00
2,2.7900E+02,9.8100E+02,-1.0380E-01,-2.1264E-01,4.2744E+01,1.3973E+01,1.6590E-02,1.4619E-03,-5.3084E-03,8.6686E-02,2.8202E-02,1.0314E-01,0.0000E+00,4.0000E+00,9.2765E-02,0.0000E+00,0.0000E+00,0.0000E+00
3,2.7900E+02,9.8100E+02,-2.8045E-02,-1.4171E-01,4.2744E+01,1.3973E+01,1.6590E-02,-3.1352E-03,-3.7785E-03,5.2757E-02,2.7912E-02,1.1508E-01,0.0000E+00,4.0000E+00,9.1811E-02,0.0000E+00,0.0000E+00,0.0000E+00
4,2.7900E+02,9.8100E+02,-2.2508E-02,1.8087E-02,4.2744E+01,1.3973E+01,1.6590E-02,-4.1321E-05,3.1075E-03,2.1223E-02,3.1434E-02,1.1146E-01,0.0000E+00,4.0000E+00,1.0340E-01,0.0000E+00,0.0000E+00,0.0000E+00
5,2.7900E+02,9.8100E+02,-2.9638E-02,-7.1042E-02,4.2744E+01,1.3973E+01,1.6590E-02,5.7614E-04,-2.0914E-03,2.3475E-02,2.5390E-02,1.0887E-01,0.0000E+00,4.0000E+00,8.3517E-02,0.0000E+00,0.0000E+00,0.0000E+00
6,2.7900E+02,9.8100E+02,-3.2039E-04,-8.7639E-02,4.2744E+01,1.3973E+01,1.6590E-02,-8.8108E-04,-4.2691E-03,7.9849E-03,3.1996E-02,1.2664E-01,0.0000E+00,4.0000E+00,1.0525E-01,0.0000E+00,0.0000E+00,0.0000E+00
7,2.7900E+02,9.8100E+02,-2.9142E-02,-5.1212E-02,4.2744E+01,1.3973E+01,1.6590E-02,-1.5500E-03,-4.6374E-04,4.0593E-02,2.7422E-02,1.1496E-01,0.0000E+00,4.0000E+00,9.0200E-02,0.0000E+00,0.0000E+00,0.0000E+00
8,2.7900E+02,9.8100E+02,-1.2725E-01,-2.1710E-01,4.2744E+01,1.3973E+01,1.6590E-02,5.4786E-03,7.1983E-04,7.3351E-02,2.7904E-02,1.0392E-01,0.0000E+00,4.0000E+00,9.1785E-02,0.0000E+00,0.0000E+00,0.0000E+00
9,2.7900E+02,9.8100E+02,1.5613E+00,1.2028E+00,4.2744E+01,1.3973E+01,1.6590E-02,-2.9843E-02,-4.9781E-02,-1.2240E+00,2.6625E-02,1.1317E-01,0.0000E+00,4.0000E+00,8.7580E-02,0.0000E+00,0.0000E+00,0.0000E+00
