FRAME,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,MODEL_COORDINATES_X,MODEL_COORDINATES_Y,MODEL_COORDINATES_Z,MODEL_DISPLACEMENT_X,MODEL_DISPLACEMENT_Y,MODEL_DISPLACEMENT_Z,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,3.7200E+02,7.9500E+02,5.9677E-03,1.9711E-02,3.2201E+01,3.2433E+00,6.0384E-02,3.2573E-03,-1.8476E-04,-3.9472E-02,2.3138E-02,2.0021E-01,0.0000E+00,4.0000E+00,7.5998E-02,0.0000E+00,0.0000E+00,0.0000E+00
1,3.7200E+02,7.9500E+02,-6.8234E-02,4.8686E-02,3.2201E+01,3.2433E+00,6.0384E-02,8.1611E-03,1.9831E-03,-3.5424E-03,2.3807E-02,2.0502E-01,0.0000E+00,4.0000E+00,7.8192E-02,0.0000E+00,0.0000E+00,0.0000E+00
2,3.7200E+02,7.9500E+02,-8.9450E-02,-5.4713E-02,3.2201E+01,3.2433E+00,6.0384E-02,6.3380E-03,7.8450E-04,3.8365E-02,2.5925E-02,2.1817E-01,0.0000E+00,4.0000E+00,8.5150E-02,0.0000E+00,0.0000E+00,0.0000E+00
3,3.7200E+02,7.9500E+02,-6.4516E-02,5.4887E-02,3.2201E+01,3.2433E+00,6.0384E-02,6.9218E-03,-1.3748E-04,5.4651E-03,2.5075E-02,2.0047E-01,0.0000E+00,4.0000E+00,8.2358E-02,0.0000E+00,0.0000E+00,0.0000E+00
4,3.7200E+02,7.9500E+02,-2.9337E-02,6.6770E-02,3.2201E+01,3.2433E+00,6.0384E-02,6.5737E-03,-4.7100E-04,-3.1425E-02,2.5217E-02,2.1857E-01,0.0000E+00,4.0000E+00,8.2824E-02,0.0000E+00,0.0000E+00,0.0000E+00
5,3.7200E+02,7.9500E+02,-6.7483E-02,2.4999E-02,3.2201E+01,3.2433E+00,6.0384E-02,1.0326E-02,-2.1198E-03,-2.5269E-02,2.2228E-02,1.8833E-01,0.0000E+00,4.0000E+00,7.3007E-02,0.0000E+00,0.0000E+00,0.0000E+00
6,3.7200E+02,7.9500E+02,-4.8723E-02,5.2084E-02,3.2201E+01,3.2433E+00,6.0384E-02,8.9908E-03,-2.0266E-03,-3.3127E-02,2.6224E-02,2.2634E-01,0.0000E+00,4.0000E+00,8.6134E-02,0.0000E+00,0.0000E+00,0.0000E+00
7,3.7200E+02,7.9500E+02,-8.5440E-02,9.3507E-02,3.2201E+01,3.2433E+00,6.0384E-02,6.9448E-03,5.6702E-03,2.8053E-02,2.5537E-02,2.3409E-01,0.0000E+00,4.0000E+00,8.3877E-02,0.0000E+00,0.0000E+00,0.0000E+00
8,3.7200E+02,7.9500E+02,-1.5918E-01,1.2243E-01,3.2201E+01,3.2433E+00,6.0384E-02,1.3268E-02,1.0351E-02,4.8278E-02,2.4116E-02,1.9947E-01,0.0000E+00,4.0000E+00,7.9209E-02,0.0000E+00,0.0000E+00,0.0000E+00
9,3.7200E+02,7.9500E+02,1.9214E-01,5.8441E-01,3.2201E+01,3.2433E+00,6.0384E-02,7.9445E-03,-9.2940E-03,-2.9139E-01,2.1668E-02,6.8390E-01,0.0000E+00,4.0000E+00,7.1168E-02,0.0000E+00,0.0000E+00,0.0000E+00
10,3.7200E+02,7.9500E+02,1.6039E-01,7.4976E-01,3.2201E+01,3.2433E+00,6.0384E-02,2.2717E-02,-1.8731E-02,-3.9847E-01,2.5300E-02,9.9854E-01,0.0000E+00,4.0000E+00,8.3099E-02,0.0000E+00,0.0000E+00,0.0000E+00
