FRAME,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,MODEL_COORDINATES_X,MODEL_COORDINATES_Y,MODEL_COORDINATES_Z,MODEL_DISPLACEMENT_X,MODEL_DISPLACEMENT_Y,MODEL_DISPLACEMENT_Z,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,4.9600E+02,7.3300E+02,4.3527E-02,-5.0144E-02,1.8084E+01,-3.4267E-01,3.5952E-03,-2.3271E-03,-2.4261E-03,-3.6058E-02,3.2187E-02,1.2428E-01,0.0000E+00,4.0000E+00,1.2546E-01,0.0000E+00,0.0000E+00,0.0000E+00
1,4.9600E+02,7.3300E+02,-1.7651E-02,-1.2339E-01,1.8084E+01,-3.4267E-01,3.5952E-03,2.8822E-03,-5.5910E-03,-1.2202E-02,3.4170E-02,1.2233E-01,0.0000E+00,4.0000E+00,1.3319E-01,0.0000E+00,0.0000E+00,0.0000E+00
2,4.9600E+02,7.3300E+02,-1.6574E-02,-1.6475E-01,1.8084E+01,-3.4267E-01,3.5952E-03,-1.2085E-03,-7.7547E-03,4.2401E-02,3.1714E-02,1.1927E-01,0.0000E+00,4.0000E+00,1.2362E-01,0.0000E+00,0.0000E+00,0.0000E+00
3,4.9600E+02,7.3300E+02,2.1516E-02,-2.3977E-01,1.8084E+01,-3.4267E-01,3.5952E-03,-4.0190E-03,-9.0118E-03,2.0663E-02,3.5647E-02,1.1636E-01,0.0000E+00,4.0000E+00,1.3895E-01,0.0000E+00,0.0000E+00,0.0000E+00
4,4.9600E+02,7.3300E+02,-2.1427E-02,-6.3042E-02,1.8084E+01,-3.4267E-01,3.5952E-03,1.5415E-03,-1.3965E-03,1.1722E-02,3.0819E-02,1.2311E-01,0.0000E+00,4.0000E+00,1.2013E-01,0.0000E+00,0.0000E+00,0.0000E+00
5,4.9600E+02,7.3300E+02,-2.2901E-02,-1.5695E-01,1.8084E+01,-3.4267E-01,3.5952E-03,2.2117E-03,-3.8638E-03,4.0931E-03,3.0489E-02,1.1624E-01,0.0000E+00,4.0000E+00,1.1884E-01,0.0000E+00,0.0000E+00,0.0000E+00
6,4.9600E+02,7.3300E+02,-1.9288E-03,-8.2083E-02,1.8084E+01,-3.4267E-01,3.5952E-03,5.8568E-04,-2.7709E-03,-5.4683E-03,3.4804E-02,1.2629E-01,0.0000E+00,4.0000E+00,1.3566E-01,0.0000E+00,0.0000E+00,0.0000E+00
7,4.9600E+02,7.3300E+02,5.3274E-03,-7.4854E-02,1.8084E+01,-3.4267E-01,3.5952E-03,3.6332E-04,-9.8499E-03,-1.1240E-02,2.9916E-02,1.1341E-01,0.0000E+00,4.0000E+00,1.1661E-01,0.0000E+00,0.0000E+00,0.0000E+00
8,4.9600E+02,7.3300E+02,-4.1912E-02,-3.0896E-01,1.8084E+01,-3.4267E-01,3.5952E-03,2.7755E-03,-1.1276E-02,2.6012E-02,3.3008E-02,1.1189E-01,0.0000E+00,4.0000E+00,1.2866E-01,0.0000E+00,0.0000E+00,0.0000E+00
9,4.9600E+02,7.3300E+02,5.2274E-01,1.3806E+00,1.8084E+01,-3.4267E-01,3.5952E-03,1.0422E-02,-3.3178E-02,-9.2770E-01,3.4821E-02,1.0017E-01,0.0000E+00,4.0000E+00,1.3573E-01,0.0000E+00,0.0000E+00,0.0000E+00
