FRAME,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,MODEL_COORDINATES_X,MODEL_COORDINATES_Y,MODEL_COORDINATES_Z,MODEL_DISPLACEMENT_X,MODEL_DISPLACEMENT_Y,MODEL_DISPLACEMENT_Z,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,5.8900E+02,6.4000E+02,-1.3116E-03,7.8089E-03,7.5336E+00,-5.6831E+00,7.9672E-02,2.8629E-05,1.9838E-03,1.7638E-03,2.4048E-02,9.1757E-02,0.0000E+00,4.0000E+00,9.0343E-02,0.0000E+00,0.0000E+00,0.0000E+00
1,5.8900E+02,6.4000E+02,-2.3247E-02,-1.1131E-01,7.5336E+00,-5.6831E+00,7.9672E-02,1.5009E-03,-5.3951E-03,2.0848E-02,2.3759E-02,8.7963E-02,0.0000E+00,4.0000E+00,8.9257E-02,0.0000E+00,0.0000E+00,0.0000E+00
2,5.8900E+02,6.4000E+02,-6.7039E-03,-2.7088E-01,7.5336E+00,-5.6831E+00,7.9672E-02,-3.4547E-03,-6.3617E-03,7.5941E-02,2.6255E-02,9.3923E-02,0.0000E+00,4.0000E+00,9.8633E-02,0.0000E+00,0.0000E+00,0.0000E+00
3,5.8900E+02,6.4000E+02,-2.4196E-02,-1.4390E-01,7.5336E+00,-5.6831E+00,7.9672E-02,-4.3127E-04,-2.3613E-03,5.7508E-02,2.3124E-02,8.6870E-02,0.0000E+00,4.0000E+00,8.6872E-02,0.0000E+00,0.0000E+00,0.0000E+00
4,5.8900E+02,6.4000E+02,-1.0757E-02,-1.1368E-01,7.5336E+00,-5.6831E+00,7.9672E-02,8.6294E-06,-4.2526E-03,2.1894E-02,2.3192E-02,8.5874E-02,0.0000E+00,4.0000E+00,8.7128E-02,0.0000E+00,0.0000E+00,0.0000E+00
5,5.8900E+02,6.4000E+02,4.1340E-03,-1.2135E-01,7.5336E+00,-5.6831E+00,7.9672E-02,-3.1695E-03,-2.9704E-03,4.9326E-02,2.2653E-02,9.5249E-02,0.0000E+00,4.0000E+00,8.5103E-02,0.0000E+00,0.0000E+00,0.0000E+00
6,5.8900E+02,6.4000E+02,-2.6322E-02,-4.9260E-02,7.5336E+00,-5.6831E+00,7.9672E-02,1.7973E-03,-3.0542E-03,2.2253E-02,2.4187E-02,9.1287E-02,0.0000E+00,4.0000E+00,9.0864E-02,0.0000E+00,0.0000E+00,0.0000E+00
7,5.8900E+02,6.4000E+02,-1.6429E-02,-1.1233E-01,7.5336E+00,-5.6831E+00,7.9672E-02,-6.2687E-04,-3.3968E-03,4.5619E-02,2.3120E-02,9.0190E-02,0.0000E+00,4.0000E+00,8.6857E-02,0.0000E+00,0.0000E+00,0.0000E+00
8,5.8900E+02,6.4000E+02,-7.3210E-02,-2.4784E-01,7.5336E+00,-5.6831E+00,7.9672E-02,4.0301E-03,-4.7804E-03,7.6727E-02,2.3552E-02,8.9246E-02,0.0000E+00,4.0000E+00,8.8479E-02,0.0000E+00,0.0000E+00,0.0000E+00
9,5.8900E+02,6.4000E+02,6.1560E-01,2.4397E+00,7.5336E+00,-5.6831E+00,7.9672E-02,1.0240E-02,-5.1790E-02,-1.4402E+00,2.2747E-02,8.0005E-02,0.0000E+00,4.0000E+00,8.5455E-02,0.0000E+00,0.0000E+00,0.0000E+00
10,5.8900E+02,6.4000E+02,9.5618E-01,4.3310E+00,7.5336E+00,-5.6831E+00,7.9672E-02,3.9111E-02,-9.7056E-02,-2.6610E+00,2.3550E-02,9.3113E-02,0.0000E+00,4.0000E+00,8.8472E-02,0.0000E+00,0.0000E+00,0.0000E+00
11,5.8900E+02,6.4000E+02,1.2489E+00,5.5964E+00,7.5336E+00,-5.6831E+00,7.9672E-02,6.8935E-02,-1.7159E-01,-3.8028E+00,2.2099E-02,8.9839E-02,0.0000E+00,4.0000E+00,8.3022E-02,0.0000E+00,0.0000E+00,0.0000E+00
12,5.8900E+02,6.4000E+02,1.3742E+00,6.5027E+00,7.5336E+00,-5.6831E+00,7.9672E-02,1.0522E-01,-2.3901E-01,-4.7173E+00,2.1283E-02,9.4523E-02,0.0000E+00,4.0000E+00,7.9958E-02,0.0000E+00,0.0000E+00,0.0000E+00
13,5.8900E+02,6.4000E+02,1.3832E+00,6.6126E+00,7.5336E+00,-5.6831E+00,7.9672E-02,1.0852E-01,-2.4000E-01,-4.7963E+00,2.3123E-02,9.2796E-02,0.0000E+00,4.0000E+00,8.6868E-02,0.0000E+00,0.0000E+00,0.0000E+00
14,5.8900E+02,6.4000E+02,1.3660E+00,6.6818E+00,7.5336E+00,-5.6831E+00,7.9672E-02,1.1075E-01,-2.3772E-01,-4.8008E+00,2.0823E-02,8.7382E-02,0.0000E+00,4.0000E+00,7.8229E-02,0.0000E+00,0.0000E+00,0.0000E+00
15,5.8900E+02,6.4000E+02,1.4538E+00,6.7493E+00,7.5336E+00,-5.6831E+00,7.9672E-02,1.0093E-01,-2.3284E-01,-4.8051E+00,2.1064E-02,9.4070E-02,0.0000E+00,4.0000E+00,7.9132E-02,0.0000E+00,0.0000E+00,0.0000E+00
16,5.8900E+02,6.4000E+02,1.4472E+00,6.8899E+00,7.5336E+00,-5.6831E+00,7.9672E-02,1.0227E-01,-2.2955E-01,-4.8145E+00,2.3088E-02,9.3112E-02,0.0000E+00,4.0000E+00,8.6736E-02,0.0000E+00,0.0000E+00,0.0000E+00
17,5.8900E+02,6.4000E+02,1.4324E+00,6.8217E+00,7.5336E+00,-5.6831E+00,7.9672E-02,1.0563E-01,-2.3253E-01,-4.8464E+00,2.2493E-02,9.7051E-02,0.0000E+00,4.0000E+00,8.4501E-02,0.0000E+00,0.0000E+00,0.0000E+00
