FRAME,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,MODEL_COORDINATES_X,MODEL_COORDINATES_Y,MODEL_COORDINATES_Z,MODEL_DISPLACEMENT_X,MODEL_DISPLACEMENT_Y,MODEL_DISPLACEMENT_Z,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,3.0400E+02,4.7800E+02,-1.6886E-02,-2.2584E-02,3.4370E+01,-1.3196E+01,-8.4613E-03,1.0185E-03,4.2124E-05,5.0476E-03,2.3699E-02,4.5569E-02,0.0000E+00,4.0000E+00,7.4090E-02,0.0000E+00,0.0000E+00,0.0000E+00
1,3.0400E+02,4.7800E+02,-3.1806E-02,-1.8888E-02,3.4370E+01,-1.3196E+01,-8.4613E-03,5.3293E-03,-4.2251E-03,-1.6539E-02,2.5007E-02,4.4119E-02,0.0000E+00,4.0000E+00,7.8178E-02,0.0000E+00,0.0000E+00,0.0000E+00
2,3.0400E+02,4.7800E+02,-3.4836E-02,-2.3337E-02,3.4370E+01,-1.3196E+01,-8.4613E-03,5.2096E-03,-3.2839E-03,-1.3484E-02,2.4184E-02,4.5433E-02,0.0000E+00,4.0000E+00,7.5605E-02,0.0000E+00,0.0000E+00,0.0000E+00
3,3.0400E+02,4.7800E+02,-2.9890E-02,3.9285E-03,3.4370E+01,-1.3196E+01,-8.4613E-03,4.9868E-03,-2.2390E-03,-1.5715E-02,2.3751E-02,4.2246E-02,0.0000E+00,4.0000E+00,7.4251E-02,0.0000E+00,0.0000E+00,0.0000E+00
4,3.0400E+02,4.7800E+02,-5.1751E-02,1.9466E-02,3.4370E+01,-1.3196E+01,-8.4613E-03,5.6775E-03,-1.1477E-03,-3.9960E-03,2.6173E-02,4.5279E-02,0.0000E+00,4.0000E+00,8.1822E-02,0.0000E+00,0.0000E+00,0.0000E+00
5,3.0400E+02,4.7800E+02,-4.3861E-02,3.8872E-04,3.4370E+01,-1.3196E+01,-8.4613E-03,5.8889E-03,-1.4227E-03,-1.2125E-02,2.4788E-02,4.6704E-02,0.0000E+00,4.0000E+00,7.7492E-02,0.0000E+00,0.0000E+00,0.0000E+00
6,3.0400E+02,4.7800E+02,-5.7402E-02,-2.7495E-02,3.4370E+01,-1.3196E+01,-8.4613E-03,6.9903E-03,-3.9671E-03,-9.6561E-03,2.5418E-02,4.3740E-02,0.0000E+00,4.0000E+00,7.9462E-02,0.0000E+00,0.0000E+00,0.0000E+00
7,3.0400E+02,4.7800E+02,-3.7227E-02,-1.5373E-02,3.4370E+01,-1.3196E+01,-8.4613E-03,5.2117E-03,-3.0120E-03,-1.1596E-02,2.4437E-02,4.8854E-02,0.0000E+00,4.0000E+00,7.6394E-02,0.0000E+00,0.0000E+00,0.0000E+00
8,3.0400E+02,4.7800E+02,-3.6192E-02,-4.3325E-02,3.4370E+01,-1.3196E+01,-8.4613E-03,4.6928E-03,-2.5260E-03,-8.6395E-03,2.4918E-02,4.3626E-02,0.0000E+00,4.0000E+00,7.7899E-02,0.0000E+00,0.0000E+00,0.0000E+00
9,3.0400E+02,4.7800E+02,-5.1608E-02,4.6441E-02,3.4370E+01,-1.3196E+01,-8.4613E-03,6.0214E-03,1.3788E-03,-7.4468E-03,2.5525E-02,5.1380E-02,0.0000E+00,4.0000E+00,7.9796E-02,0.0000E+00,0.0000E+00,0.0000E+00
10,3.0400E+02,4.7800E+02,-5.8779E-02,1.3009E-02,3.4370E+01,-1.3196E+01,-8.4613E-03,7.3282E-03,-3.5081E-03,-1.1050E-02,2.4023E-02,4.2160E-02,0.0000E+00,4.0000E+00,7.5103E-02,0.0000E+00,0.0000E+00,0.0000E+00
11,3.0400E+02,4.7800E+02,-3.7921E-02,2.6456E-02,3.4370E+01,-1.3196E+01,-8.4613E-03,5.7575E-03,-2.2415E-03,-1.5311E-02,2.3706E-02,4.2629E-02,0.0000E+00,4.0000E+00,7.4112E-02,0.0000E+00,0.0000E+00,0.0000E+00
12,3.0400E+02,4.7800E+02,7.7212E-02,-1.2972E-01,3.4370E+01,-1.3196E+01,-8.4613E-03,-8.8769E-03,-1.4252E-03,9.3067E-03,2.3069E-02,4.2362E-02,0.0000E+00,4.0000E+00,7.2119E-02,0.0000E+00,0.0000E+00,0.0000E+00
13,3.0400E+02,4.7800E+02,-6.7333E-03,-1.9454E-01,3.4370E+01,-1.3196E+01,-8.4613E-03,-1.4140E-04,-7.6827E-03,7.1418E-03,2.4587E-02,4.2410E-02,0.0000E+00,4.0000E+00,7.6864E-02,0.0000E+00,0.0000E+00,0.0000E+00
14,3.0400E+02,4.7800E+02,-2.1067E-02,-1.5378E-01,3.4370E+01,-1.3196E+01,-8.4613E-03,7.0438E-04,-5.8588E-03,1.1577E-02,2.2888E-02,4.3836E-02,0.0000E+00,4.0000E+00,7.1554E-02,0.0000E+00,0.0000E+00,0.0000E+00
15,3.0400E+02,4.7800E+02,-4.8336E-01,-1.0790E+00,3.4370E+01,-1.3196E+01,-8.4613E-03,-2.5968E-03,1.5631E-02,3.9282E-01,2.5339E-02,3.9913E-02,0.0000E+00,4.0000E+00,7.9216E-02,0.0000E+00,0.0000E+00,0.0000E+00
16,3.0400E+02,4.7800E+02,-1.5211E+00,-3.0849E+00,3.4370E+01,-1.3196E+01,-8.4613E-03,-6.2691E-03,5.9620E-02,1.2182E+00,2.5342E-02,4.7488E-02,0.0000E+00,4.0000E+00,7.9224E-02,0.0000E+00,0.0000E+00,0.0000E+00
17,3.0400E+02,4.7800E+02,-2.5762E+00,-4.9189E+00,3.4370E+01,-1.3196E+01,-8.4613E-03,-4.9637E-03,1.0851E-01,2.0145E+00,2.7121E-02,5.0482E-02,0.0000E+00,4.0000E+00,8.4787E-02,0.0000E+00,0.0000E+00,0.0000E+00
18,3.0400E+02,4.7800E+02,-3.5434E+00,-6.7991E+00,3.4370E+01,-1.3196E+01,-8.4613E-03,-8.8837E-03,1.4991E-01,2.7823E+00,2.5122E-02,5.1973E-02,0.0000E+00,4.0000E+00,7.8537E-02,0.0000E+00,0.0000E+00,0.0000E+00
