FRAME,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,MODEL_COORDINATES_X,MODEL_COORDINATES_Y,MODEL_COORDINATES_Z,MODEL_DISPLACEMENT_X,MODEL_DISPLACEMENT_Y,MODEL_DISPLACEMENT_Z,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,4.2800E+02,4.7800E+02,-1.5925E-02,-3.2761E-02,2.2169E+01,-1.3135E+01,-9.6392E-02,5.8627E-04,-2.3262E-04,9.7353E-03,2.5920E-02,3.4829E-02,0.0000E+00,4.0000E+00,6.9363E-02,0.0000E+00,0.0000E+00,0.0000E+00
1,4.2800E+02,4.7800E+02,-4.7199E-02,5.3112E-02,2.2169E+01,-1.3135E+01,-9.6392E-02,5.9700E-03,-6.5697E-04,-1.3008E-02,2.3190E-02,3.1336E-02,0.0000E+00,4.0000E+00,6.2056E-02,0.0000E+00,0.0000E+00,0.0000E+00
2,4.2800E+02,4.7800E+02,-2.7627E-02,-1.5825E-02,2.2169E+01,-1.3135E+01,-9.6392E-02,2.9063E-03,-1.9864E-03,-1.5708E-03,2.4114E-02,3.1640E-02,0.0000E+00,4.0000E+00,6.4530E-02,0.0000E+00,0.0000E+00,0.0000E+00
3,4.2800E+02,4.7800E+02,-5.3548E-02,4.4990E-02,2.2169E+01,-1.3135E+01,-9.6392E-02,4.5173E-03,2.9384E-03,7.0736E-03,2.2512E-02,3.4237E-02,0.0000E+00,4.0000E+00,6.0243E-02,0.0000E+00,0.0000E+00,0.0000E+00
4,4.2800E+02,4.7800E+02,-6.1415E-02,-1.2651E-02,2.2169E+01,-1.3135E+01,-9.6392E-02,6.4311E-03,-5.5064E-04,-4.1555E-03,2.2864E-02,3.3462E-02,0.0000E+00,4.0000E+00,6.1183E-02,0.0000E+00,0.0000E+00,0.0000E+00
5,4.2800E+02,4.7800E+02,-6.8011E-02,-5.3639E-02,2.2169E+01,-1.3135E+01,-9.6392E-02,4.3882E-03,3.1785E-03,2.1847E-02,2.2017E-02,3.3530E-02,0.0000E+00,4.0000E+00,5.8919E-02,0.0000E+00,0.0000E+00,0.0000E+00
6,4.2800E+02,4.7800E+02,-3.0555E-02,-4.7655E-02,2.2169E+01,-1.3135E+01,-9.6392E-02,3.6763E-03,-3.1389E-03,-6.4947E-03,2.3062E-02,3.2025E-02,0.0000E+00,4.0000E+00,6.1715E-02,0.0000E+00,0.0000E+00,0.0000E+00
7,4.2800E+02,4.7800E+02,-3.8076E-02,-1.2990E-02,2.2169E+01,-1.3135E+01,-9.6392E-02,3.8601E-03,-8.2172E-04,-1.1774E-03,2.3706E-02,3.3776E-02,0.0000E+00,4.0000E+00,6.3436E-02,0.0000E+00,0.0000E+00,0.0000E+00
8,4.2800E+02,4.7800E+02,-5.8833E-02,3.9800E-02,2.2169E+01,-1.3135E+01,-9.6392E-02,6.2053E-03,6.7203E-04,-4.2732E-03,2.1341E-02,3.4108E-02,0.0000E+00,4.0000E+00,5.7109E-02,0.0000E+00,0.0000E+00,0.0000E+00
9,4.2800E+02,4.7800E+02,-3.5962E-02,2.7165E-02,2.2169E+01,-1.3135E+01,-9.6392E-02,4.2805E-03,6.0176E-04,-7.6415E-03,2.1841E-02,3.1414E-02,0.0000E+00,4.0000E+00,5.8445E-02,0.0000E+00,0.0000E+00,0.0000E+00
