FRAME,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,MODEL_COORDINATES_X,MODEL_COORDINATES_Y,MODEL_COORDINATES_Z,MODEL_DISPLACEMENT_X,MODEL_DISPLACEMENT_Y,MODEL_DISPLACEMENT_Z,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,7.6000E+02,4.8000E+02,0.0000E+00,0.0000E+00,8.0347E+01,-5.3641E+01,3.3803E+02,-9.1283E-03,8.7215E-04,-3.5872E-02,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
1,7.6000E+02,4.8000E+02,0.0000E+00,0.0000E+00,8.0347E+01,-5.3641E+01,3.3803E+02,-7.5036E-03,1.1733E-04,-2.9197E-02,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
2,7.6000E+02,4.8000E+02,0.0000E+00,0.0000E+00,8.0347E+01,-5.3641E+01,3.3803E+02,2.0731E-02,-1.0781E-02,8.5756E-02,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
3,7.6000E+02,4.8000E+02,0.0000E+00,0.0000E+00,8.0347E+01,-5.3641E+01,3.3803E+02,5.3903E-03,-4.1549E-03,2.2952E-02,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
4,7.6000E+02,4.8000E+02,0.0000E+00,0.0000E+00,8.0347E+01,-5.3641E+01,3.3803E+02,-6.3129E-04,-9.2651E-04,-2.0022E-03,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
5,7.6000E+02,4.8000E+02,0.0000E+00,0.0000E+00,8.0347E+01,-5.3641E+01,3.3803E+02,1.5761E-02,-8.1170E-03,6.5155E-02,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
6,7.6000E+02,4.8000E+02,0.0000E+00,0.0000E+00,8.0347E+01,-5.3641E+01,3.3803E+02,6.3450E-03,-3.2512E-03,2.6222E-02,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
7,7.6000E+02,4.8000E+02,0.0000E+00,0.0000E+00,8.0347E+01,-5.3641E+01,3.3803E+02,3.3929E-03,-1.8373E-03,1.4070E-02,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
8,7.6000E+02,4.8000E+02,0.0000E+00,0.0000E+00,8.0347E+01,-5.3641E+01,3.3803E+02,9.9230E-03,-6.9169E-03,4.1897E-02,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
9,7.6000E+02,4.8000E+02,0.0000E+00,0.0000E+00,8.0347E+01,-5.3641E+01,3.3803E+02,5.7261E-03,-3.8874E-03,2.4127E-02,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
