FRAME,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,MODEL_COORDINATES_X,MODEL_COORDINATES_Y,MODEL_COORDINATES_Z,MODEL_DISPLACEMENT_X,MODEL_DISPLACEMENT_Y,MODEL_DISPLACEMENT_Z,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,4.5000E+02,5.8000E+02,-9.3517E-03,3.6635E-02,2.3218E+01,-9.2637E+00,-8.0752E-02,1.1839E-03,1.3956E-03,-1.4925E-03,1.9823E-02,4.0584E-02,0.0000E+00,4.0000E+00,6.9212E-02,0.0000E+00,0.0000E+00,0.0000E+00
1,4.5000E+02,5.8000E+02,3.4446E-02,3.6607E-03,2.3218E+01,-9.2637E+00,-8.0752E-02,-3.7591E-03,5.0181E-04,-2.3086E-03,1.8082E-02,3.9581E-02,0.0000E+00,4.0000E+00,6.3135E-02,0.0000E+00,0.0000E+00,0.0000E+00
2,4.5000E+02,5.8000E+02,3.9743E-02,2.9038E-02,2.3218E+01,-9.2637E+00,-8.0752E-02,-4.3372E-03,2.9197E-03,-3.1795E-03,2.1195E-02,3.6539E-02,0.0000E+00,4.0000E+00,7.4005E-02,0.0000E+00,0.0000E+00,0.0000E+00
3,4.5000E+02,5.8000E+02,6.1058E-03,9.9943E-03,2.3218E+01,-9.2637E+00,-8.0752E-02,-1.4723E-03,2.9056E-03,9.7370E-03,1.8919E-02,3.6265E-02,0.0000E+00,4.0000E+00,6.6056E-02,0.0000E+00,0.0000E+00,0.0000E+00
4,4.5000E+02,5.8000E+02,2.7976E-02,7.3158E-02,2.3218E+01,-9.2637E+00,-8.0752E-02,-3.2787E-03,3.8943E-03,1.2747E-03,1.7286E-02,3.7795E-02,0.0000E+00,4.0000E+00,6.0354E-02,0.0000E+00,0.0000E+00,0.0000E+00
5,4.5000E+02,5.8000E+02,4.0037E-02,8.3514E-03,2.3218E+01,-9.2637E+00,-8.0752E-02,-4.5671E-03,1.5167E-03,-2.6461E-04,1.9284E-02,3.8926E-02,0.0000E+00,4.0000E+00,6.7330E-02,0.0000E+00,0.0000E+00,0.0000E+00
6,4.5000E+02,5.8000E+02,6.1744E-02,5.0198E-02,2.3218E+01,-9.2637E+00,-8.0752E-02,-4.7901E-03,8.3697E-05,-2.9926E-02,1.9138E-02,3.9820E-02,0.0000E+00,4.0000E+00,6.6820E-02,0.0000E+00,0.0000E+00,0.0000E+00
7,4.5000E+02,5.8000E+02,2.6951E-02,2.1049E-02,2.3218E+01,-9.2637E+00,-8.0752E-02,-3.5620E-03,4.4093E-03,5.4058E-03,1.7502E-02,4.1285E-02,0.0000E+00,4.0000E+00,6.1110E-02,0.0000E+00,0.0000E+00,0.0000E+00
8,4.5000E+02,5.8000E+02,5.0163E-02,4.8538E-02,2.3218E+01,-9.2637E+00,-8.0752E-02,-4.2140E-03,1.0800E-03,-2.0107E-02,1.8667E-02,4.2291E-02,0.0000E+00,4.0000E+00,6.5176E-02,0.0000E+00,0.0000E+00,0.0000E+00
9,4.5000E+02,5.8000E+02,4.0468E-02,5.5918E-02,2.3218E+01,-9.2637E+00,-8.0752E-02,-4.7146E-03,4.3996E-03,8.6940E-04,2.0036E-02,4.5903E-02,0.0000E+00,4.0000E+00,6.9957E-02,0.0000E+00,0.0000E+00,0.0000E+00
10,4.5000E+02,5.8000E+02,2.8013E-02,6.4874E-02,2.3218E+01,-9.2637E+00,-8.0752E-02,-3.0271E-03,4.6854E-03,-2.8549E-03,1.7221E-02,3.4399E-02,0.0000E+00,4.0000E+00,6.0130E-02,0.0000E+00,0.0000E+00,0.0000E+00
11,4.5000E+02,5.8000E+02,1.9479E-02,1.1999E-01,2.3218E+01,-9.2637E+00,-8.0752E-02,-1.5010E-03,4.2558E-03,-9.1358E-03,2.0131E-02,3.6129E-02,0.0000E+00,4.0000E+00,7.0288E-02,0.0000E+00,0.0000E+00,0.0000E+00
12,4.5000E+02,5.8000E+02,2.8420E-02,9.9456E-02,2.3218E+01,-9.2637E+00,-8.0752E-02,-3.1559E-03,6.6263E-03,-1.8056E-03,1.9893E-02,4.0054E-02,0.0000E+00,4.0000E+00,6.9458E-02,0.0000E+00,0.0000E+00,0.0000E+00
13,4.5000E+02,5.8000E+02,2.9200E-02,1.2250E-01,2.3218E+01,-9.2637E+00,-8.0752E-02,-3.5432E-03,7.6038E-03,2.4393E-03,1.8917E-02,3.7687E-02,0.0000E+00,4.0000E+00,6.6049E-02,0.0000E+00,0.0000E+00,0.0000E+00
14,4.5000E+02,5.8000E+02,2.1303E-02,7.7409E-02,2.3218E+01,-9.2637E+00,-8.0752E-02,-2.8076E-03,7.0853E-03,3.8921E-03,1.8850E-02,3.4681E-02,0.0000E+00,4.0000E+00,6.5814E-02,0.0000E+00,0.0000E+00,0.0000E+00
15,4.5000E+02,5.8000E+02,2.1856E-02,1.4440E-01,2.3218E+01,-9.2637E+00,-8.0752E-02,-2.1920E-03,7.1446E-03,-4.0482E-03,1.9841E-02,3.9451E-02,0.0000E+00,4.0000E+00,6.9275E-02,0.0000E+00,0.0000E+00,0.0000E+00
16,4.5000E+02,5.8000E+02,2.9769E-02,1.6838E-01,2.3218E+01,-9.2637E+00,-8.0752E-02,-2.5184E-03,7.6273E-03,-1.1707E-02,1.9154E-02,3.6063E-02,0.0000E+00,4.0000E+00,6.6878E-02,0.0000E+00,0.0000E+00,0.0000E+00
17,4.5000E+02,5.8000E+02,4.2424E-02,1.4912E-01,2.3218E+01,-9.2637E+00,-8.0752E-02,-3.2729E-03,3.9721E-03,-1.9980E-02,1.9226E-02,3.9672E-02,0.0000E+00,4.0000E+00,6.7128E-02,0.0000E+00,0.0000E+00,0.0000E+00
18,4.5000E+02,5.8000E+02,9.9722E-03,1.7838E-01,2.3218E+01,-9.2637E+00,-8.0752E-02,-1.3647E-03,8.9489E-03,3.1995E-03,1.7976E-02,3.7057E-02,0.0000E+00,4.0000E+00,6.2765E-02,0.0000E+00,0.0000E+00,0.0000E+00
19,4.5000E+02,5.8000E+02,4.1156E-02,1.8700E-01,2.3218E+01,-9.2637E+00,-8.0752E-02,-4.0037E-03,8.2289E-03,-8.8824E-03,2.0861E-02,3.6757E-02,0.0000E+00,4.0000E+00,7.2838E-02,0.0000E+00,0.0000E+00,0.0000E+00
20,4.5000E+02,5.8000E+02,9.9171E-03,1.6308E-01,2.3218E+01,-9.2637E+00,-8.0752E-02,-8.8906E-04,7.7338E-03,-3.1390E-03,1.9065E-02,3.8777E-02,0.0000E+00,4.0000E+00,6.6567E-02,0.0000E+00,0.0000E+00,0.0000E+00
21,4.5000E+02,5.8000E+02,-7.2269E-01,-1.4614E+00,2.3218E+01,-9.2637E+00,-8.0752E-02,1.6299E-02,3.7774E-02,8.6483E-01,1.9547E-02,3.4624E-02,0.0000E+00,4.0000E+00,6.8251E-02,0.0000E+00,0.0000E+00,0.0000E+00
22,4.5000E+02,5.8000E+02,-7.1348E-01,-1.4513E+00,2.3218E+01,-9.2637E+00,-8.0752E-02,1.4041E-02,4.0439E-02,8.8071E-01,1.9517E-02,3.4812E-02,0.0000E+00,4.0000E+00,6.8145E-02,0.0000E+00,0.0000E+00,0.0000E+00
23,4.5000E+02,5.8000E+02,-7.3894E-01,-1.4483E+00,2.3218E+01,-9.2637E+00,-8.0752E-02,1.6578E-02,4.2720E-02,8.8461E-01,1.9937E-02,3.5937E-02,0.0000E+00,4.0000E+00,6.9612E-02,0.0000E+00,0.0000E+00,0.0000E+00
24,4.5000E+02,5.8000E+02,-7.2859E-01,-1.4830E+00,2.3218E+01,-9.2637E+00,-8.0752E-02,1.6969E-02,3.7245E-02,8.6457E-01,2.0440E-02,3.4641E-02,0.0000E+00,4.0000E+00,7.1367E-02,0.0000E+00,0.0000E+00,0.0000E+00
25,4.5000E+02,5.8000E+02,-7.3545E-01,-1.4407E+00,2.3218E+01,-9.2637E+00,-8.0752E-02,1.7117E-02,4.0651E-02,8.7273E-01,1.9325E-02,3.3416E-02,0.0000E+00,4.0000E+00,6.7473E-02,0.0000E+00,0.0000E+00,0.0000E+00
26,4.5000E+02,5.8000E+02,-1.3787E+00,-3.1586E+00,2.3218E+01,-9.2637E+00,-8.0752E-02,1.8409E-02,7.8465E-02,1.8115E+00,1.9638E-02,3.4986E-02,0.0000E+00,4.0000E+00,6.8567E-02,0.0000E+00,0.0000E+00,0.0000E+00
27,4.5000E+02,5.8000E+02,-1.3864E+00,-3.1450E+00,2.3218E+01,-9.2637E+00,-8.0752E-02,1.9782E-02,7.8016E-02,1.8051E+00,1.9203E-02,3.5026E-02,0.0000E+00,4.0000E+00,6.7047E-02,0.0000E+00,0.0000E+00,0.0000E+00
28,4.5000E+02,5.8000E+02,-1.3901E+00,-3.1470E+00,2.3218E+01,-9.2637E+00,-8.0752E-02,1.9804E-02,8.0567E-02,1.8094E+00,1.9105E-02,3.2311E-02,0.0000E+00,4.0000E+00,6.6706E-02,0.0000E+00,0.0000E+00,0.0000E+00
29,4.5000E+02,5.8000E+02,-1.3914E+00,-3.1425E+00,2.3218E+01,-9.2637E+00,-8.0752E-02,1.9734E-02,7.9946E-02,1.8128E+00,2.0201E-02,3.3031E-02,0.0000E+00,4.0000E+00,7.0534E-02,0.0000E+00,0.0000E+00,0.0000E+00
30,4.5000E+02,5.8000E+02,-1.3995E+00,-3.1274E+00,2.3218E+01,-9.2637E+00,-8.0752E-02,1.9761E-02,8.2792E-02,1.8242E+00,2.0040E-02,3.4689E-02,0.0000E+00,4.0000E+00,6.9972E-02,0.0000E+00,0.0000E+00,0.0000E+00
31,4.5000E+02,5.8000E+02,-7.8139E-01,-1.5153E+00,2.3218E+01,-9.2637E+00,-8.0752E-02,1.9001E-02,4.5086E-02,9.1526E-01,1.9036E-02,3.6229E-02,0.0000E+00,4.0000E+00,6.6464E-02,0.0000E+00,0.0000E+00,0.0000E+00
32,4.5000E+02,5.8000E+02,-7.7202E-01,-1.5517E+00,2.3218E+01,-9.2637E+00,-8.0752E-02,1.7704E-02,4.3903E-02,9.1823E-01,1.8855E-02,3.5559E-02,0.0000E+00,4.0000E+00,6.5833E-02,0.0000E+00,0.0000E+00,0.0000E+00
33,4.5000E+02,5.8000E+02,-7.7693E-01,-1.4734E+00,2.3218E+01,-9.2637E+00,-8.0752E-02,1.8698E-02,4.6539E-02,9.1273E-01,1.8469E-02,3.4354E-02,0.0000E+00,4.0000E+00,6.4486E-02,0.0000E+00,0.0000E+00,0.0000E+00
34,4.5000E+02,5.8000E+02,-7.9083E-01,-1.4942E+00,2.3218E+01,-9.2637E+00,-8.0752E-02,1.9063E-02,4.8324E-02,9.2828E-01,2.2142E-02,3.4373E-02,0.0000E+00,4.0000E+00,7.7312E-02,0.0000E+00,0.0000E+00,0.0000E+00
