FRAME,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,MODEL_COORDINATES_X,MODEL_COORDINATES_Y,MODEL_COORDINATES_Z,MODEL_DISPLACEMENT_X,MODEL_DISPLACEMENT_Y,MODEL_DISPLACEMENT_Z,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,3.5000E+02,7.8000E+02,1.0410E-02,-3.5109E-03,3.4493E+01,2.2872E+00,1.0474E-01,-6.1782E-04,-6.8356E-04,-5.9394E-03,1.9843E-02,3.7739E-02,0.0000E+00,4.0000E+00,7.2655E-02,0.0000E+00,0.0000E+00,0.0000E+00
1,3.5000E+02,7.8000E+02,6.5159E-02,-9.3999E-02,3.4493E+01,2.2872E+00,1.0474E-01,-6.0779E-03,-5.9054E-03,-1.3830E-02,1.9230E-02,4.0300E-02,0.0000E+00,4.0000E+00,7.0409E-02,0.0000E+00,0.0000E+00,0.0000E+00
2,3.5000E+02,7.8000E+02,4.2096E-02,-9.5335E-02,3.4493E+01,2.2872E+00,1.0474E-01,-4.6064E-03,-3.1949E-03,-2.5212E-03,2.0673E-02,3.5475E-02,0.0000E+00,4.0000E+00,7.5693E-02,0.0000E+00,0.0000E+00,0.0000E+00
3,3.5000E+02,7.8000E+02,7.9997E-02,-3.5489E-02,3.4493E+01,2.2872E+00,1.0474E-01,-7.9077E-03,-3.9234E-03,-1.1961E-02,2.0943E-02,4.1445E-02,0.0000E+00,4.0000E+00,7.6681E-02,0.0000E+00,0.0000E+00,0.0000E+00
4,3.5000E+02,7.8000E+02,5.7869E-02,-8.8592E-02,3.4493E+01,2.2872E+00,1.0474E-01,-5.4904E-03,-4.9821E-03,-1.1499E-02,2.0775E-02,4.1652E-02,0.0000E+00,4.0000E+00,7.6068E-02,0.0000E+00,0.0000E+00,0.0000E+00
5,3.5000E+02,7.8000E+02,6.2937E-02,-9.3601E-02,3.4493E+01,2.2872E+00,1.0474E-01,-5.7498E-03,-4.9007E-03,-1.5097E-02,2.0022E-02,3.8713E-02,0.0000E+00,4.0000E+00,7.3312E-02,0.0000E+00,0.0000E+00,0.0000E+00
6,3.5000E+02,7.8000E+02,6.2874E-02,-8.8992E-02,3.4493E+01,2.2872E+00,1.0474E-01,-5.2945E-03,-6.7689E-03,-1.9045E-02,1.9927E-02,3.9572E-02,0.0000E+00,4.0000E+00,7.2963E-02,0.0000E+00,0.0000E+00,0.0000E+00
7,3.5000E+02,7.8000E+02,5.8658E-02,-1.1017E-01,3.4493E+01,2.2872E+00,1.0474E-01,-5.5769E-03,-5.8437E-03,-1.1593E-02,1.9471E-02,3.7900E-02,0.0000E+00,4.0000E+00,7.1293E-02,0.0000E+00,0.0000E+00,0.0000E+00
8,3.5000E+02,7.8000E+02,6.2340E-02,-9.1791E-02,3.4493E+01,2.2872E+00,1.0474E-01,-6.2610E-03,-4.7615E-03,-8.8094E-03,2.1467E-02,4.3018E-02,0.0000E+00,4.0000E+00,7.8600E-02,0.0000E+00,0.0000E+00,0.0000E+00
9,3.5000E+02,7.8000E+02,3.8143E-02,-6.3983E-02,3.4493E+01,2.2872E+00,1.0474E-01,-4.5510E-03,-2.2708E-03,2.0098E-03,1.8355E-02,3.8899E-02,0.0000E+00,4.0000E+00,6.7205E-02,0.0000E+00,0.0000E+00,0.0000E+00
10,3.5000E+02,7.8000E+02,6.1414E-02,-9.7661E-02,3.4493E+01,2.2872E+00,1.0474E-01,-6.3333E-03,-4.2529E-03,-7.2239E-03,1.8511E-02,3.8231E-02,0.0000E+00,4.0000E+00,6.7778E-02,0.0000E+00,0.0000E+00,0.0000E+00
11,3.5000E+02,7.8000E+02,8.1864E-02,-6.8751E-02,3.4493E+01,2.2872E+00,1.0474E-01,-5.7635E-03,-7.3038E-03,-3.6825E-02,1.8477E-02,4.0247E-02,0.0000E+00,4.0000E+00,6.7653E-02,0.0000E+00,0.0000E+00,0.0000E+00
12,3.5000E+02,7.8000E+02,4.7697E-02,-9.1719E-02,3.4493E+01,2.2872E+00,1.0474E-01,-4.7714E-03,-3.6692E-03,-7.3795E-03,1.8820E-02,4.1721E-02,0.0000E+00,4.0000E+00,6.8908E-02,0.0000E+00,0.0000E+00,0.0000E+00
13,3.5000E+02,7.8000E+02,5.9235E-02,-5.1627E-02,3.4493E+01,2.2872E+00,1.0474E-01,-6.3371E-03,-2.4727E-03,-4.3279E-03,2.0079E-02,3.9636E-02,0.0000E+00,4.0000E+00,7.3517E-02,0.0000E+00,0.0000E+00,0.0000E+00
14,3.5000E+02,7.8000E+02,6.6794E-02,-4.3244E-02,3.4493E+01,2.2872E+00,1.0474E-01,-6.8786E-03,-4.3076E-03,-6.7914E-03,1.6493E-02,3.9403E-02,0.0000E+00,4.0000E+00,6.0390E-02,0.0000E+00,0.0000E+00,0.0000E+00
15,3.5000E+02,7.8000E+02,6.5932E-02,-9.2892E-02,3.4493E+01,2.2872E+00,1.0474E-01,-6.6859E-03,-4.2776E-03,-8.8728E-03,2.0169E-02,3.8375E-02,0.0000E+00,4.0000E+00,7.3847E-02,0.0000E+00,0.0000E+00,0.0000E+00
16,3.5000E+02,7.8000E+02,5.3285E-02,-8.0501E-02,3.4493E+01,2.2872E+00,1.0474E-01,-5.0778E-03,-3.4708E-03,-1.0828E-02,2.1750E-02,4.1883E-02,0.0000E+00,4.0000E+00,7.9638E-02,0.0000E+00,0.0000E+00,0.0000E+00
17,3.5000E+02,7.8000E+02,4.1240E-02,-2.0466E-02,3.4493E+01,2.2872E+00,1.0474E-01,-5.5313E-03,-3.9440E-04,8.9149E-03,1.9031E-02,3.8381E-02,0.0000E+00,4.0000E+00,6.9682E-02,0.0000E+00,0.0000E+00,0.0000E+00
18,3.5000E+02,7.8000E+02,4.2144E-02,-9.1792E-02,3.4493E+01,2.2872E+00,1.0474E-01,-5.2370E-03,-2.3545E-03,3.9894E-03,1.9936E-02,4.1159E-02,0.0000E+00,4.0000E+00,7.2996E-02,0.0000E+00,0.0000E+00,0.0000E+00
19,3.5000E+02,7.8000E+02,2.1655E-01,-2.4676E-01,3.4493E+01,2.2872E+00,1.0474E-01,-2.8950E-02,-8.4578E-03,4.5787E-02,2.0272E-02,3.4425E-02,0.0000E+00,4.0000E+00,7.4225E-02,0.0000E+00,0.0000E+00,0.0000E+00
20,3.5000E+02,7.8000E+02,3.2202E-01,-8.8498E-01,3.4493E+01,2.2872E+00,1.0474E-01,-3.6303E-02,-3.9899E-02,-3.8454E-03,1.9770E-02,3.9127E-02,0.0000E+00,4.0000E+00,7.2387E-02,0.0000E+00,0.0000E+00,0.0000E+00
21,3.5000E+02,7.8000E+02,3.1131E-01,-6.5312E-01,3.4493E+01,2.2872E+00,1.0474E-01,-3.5511E-02,-3.0311E-02,1.2474E-03,2.0018E-02,3.2891E-02,0.0000E+00,4.0000E+00,7.3297E-02,0.0000E+00,0.0000E+00,0.0000E+00
22,3.5000E+02,7.8000E+02,3.6399E-01,-6.4426E-01,3.4493E+01,2.2872E+00,1.0474E-01,-3.9964E-02,-3.1306E-02,-1.4925E-02,1.9643E-02,3.6007E-02,0.0000E+00,4.0000E+00,7.1921E-02,0.0000E+00,0.0000E+00,0.0000E+00
23,3.5000E+02,7.8000E+02,3.6299E-01,-6.7205E-01,3.4493E+01,2.2872E+00,1.0474E-01,-3.9990E-02,-3.0634E-02,-1.4254E-02,1.9112E-02,3.4280E-02,0.0000E+00,4.0000E+00,6.9979E-02,0.0000E+00,0.0000E+00,0.0000E+00
24,3.5000E+02,7.8000E+02,3.6397E-01,-6.5816E-01,3.4493E+01,2.2872E+00,1.0474E-01,-4.0189E-02,-3.1545E-02,-1.2611E-02,2.0080E-02,3.6241E-02,0.0000E+00,4.0000E+00,7.3521E-02,0.0000E+00,0.0000E+00,0.0000E+00
25,3.5000E+02,7.8000E+02,-4.8580E-01,-1.9352E+00,3.4493E+01,2.2872E+00,1.0474E-01,-2.4699E-02,-5.8508E-03,8.3342E-01,2.1051E-02,4.0283E-02,0.0000E+00,4.0000E+00,7.7077E-02,0.0000E+00,0.0000E+00,0.0000E+00
26,3.5000E+02,7.8000E+02,-4.9769E-01,-1.9708E+00,3.4493E+01,2.2872E+00,1.0474E-01,-2.3297E-02,-4.7802E-03,8.3168E-01,2.0679E-02,3.5455E-02,0.0000E+00,4.0000E+00,7.5715E-02,0.0000E+00,0.0000E+00,0.0000E+00
27,3.5000E+02,7.8000E+02,-5.1346E-01,-1.9480E+00,3.4493E+01,2.2872E+00,1.0474E-01,-2.3679E-02,-2.6717E-03,8.5483E-01,2.0854E-02,3.8689E-02,0.0000E+00,4.0000E+00,7.6358E-02,0.0000E+00,0.0000E+00,0.0000E+00
28,3.5000E+02,7.8000E+02,-4.7350E-01,-1.9271E+00,3.4493E+01,2.2872E+00,1.0474E-01,-2.5383E-02,-7.8293E-03,8.2669E-01,1.9001E-02,3.9144E-02,0.0000E+00,4.0000E+00,6.9572E-02,0.0000E+00,0.0000E+00,0.0000E+00
