FRAME,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,MODEL_COORDINATES_X,MODEL_COORDINATES_Y,MODEL_COORDINATES_Z,MODEL_DISPLACEMENT_X,MODEL_DISPLACEMENT_Y,MODEL_DISPLACEMENT_Z,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,3.8100E+02,7.4100E+02,2.0786E-01,3.5043E-01,3.0552E+01,7.2196E-02,3.1451E-02,-1.0266E-02,3.2639E-03,-1.4547E-01,1.0638E-01,4.7571E-02,0.0000E+00,4.0000E+00,9.7898E-02,7.5823E-06,-1.6073E-04,-7.5527E-05
1,3.8100E+02,7.4100E+02,2.0786E-01,3.5043E-01,3.0552E+01,7.2196E-02,3.1451E-02,-1.3415E-02,9.1994E-03,-1.1103E-01,-1.0000E+00,-1.0000E+00,-1.0000E+00,1.1000E+01,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
2,3.8100E+02,7.4100E+02,2.0786E-01,3.5043E-01,3.0552E+01,7.2196E-02,3.1451E-02,-1.0614E-02,8.6404E-03,-1.4320E-01,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
3,3.8100E+02,7.4100E+02,2.0786E-01,3.5043E-01,3.0552E+01,7.2196E-02,3.1451E-02,-2.0343E-02,1.5127E-02,-3.2916E-02,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
4,3.8100E+02,7.4100E+02,2.0786E-01,3.5043E-01,3.0552E+01,7.2196E-02,3.1451E-02,-3.1560E-02,3.3042E-02,9.0966E-02,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
5,3.8100E+02,7.4100E+02,2.0786E-01,3.5043E-01,3.0552E+01,7.2196E-02,3.1451E-02,-1.3672E-02,6.2839E-03,-1.0710E-01,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
6,3.8100E+02,7.4100E+02,2.0786E-01,3.5043E-01,3.0552E+01,7.2196E-02,3.1451E-02,-7.6085E-03,4.4637E-03,-1.7657E-01,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
7,3.8100E+02,7.4100E+02,2.0786E-01,3.5043E-01,3.0552E+01,7.2196E-02,3.1451E-02,-1.8587E-02,1.3510E-02,-5.2675E-02,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
8,3.8100E+02,7.4100E+02,2.0786E-01,3.5043E-01,3.0552E+01,7.2196E-02,3.1451E-02,-2.7227E-02,2.6731E-02,4.2904E-02,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
9,3.8100E+02,7.4100E+02,2.0786E-01,3.5043E-01,3.0552E+01,7.2196E-02,3.1451E-02,-2.5179E-02,2.3065E-02,2.0410E-02,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
10,3.8100E+02,7.4100E+02,2.0786E-01,3.5043E-01,3.0552E+01,7.2196E-02,3.1451E-02,-1.4162E-02,8.4969E-03,-1.0217E-01,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
