FRAME,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,MODEL_COORDINATES_X,MODEL_COORDINATES_Y,MODEL_COORDINATES_Z,MODEL_DISPLACEMENT_X,MODEL_DISPLACEMENT_Y,MODEL_DISPLACEMENT_Z,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,4.7900E+02,6.6400E+02,6.5565E-02,-8.6724E-02,1.9594E+01,-4.2176E+00,7.3272E-02,-4.2081E-03,1.0024E-02,-5.0678E-02,1.3320E-01,8.9088E-02,0.0000E+00,4.0000E+00,9.8515E-02,1.6775E-04,6.3869E-05,3.1309E-04
1,4.7900E+02,6.6400E+02,6.0537E-03,2.0446E-01,1.9594E+01,-4.2176E+00,7.3272E-02,-2.2926E-03,1.2986E-02,2.4366E-02,1.6491E-01,9.5483E-02,0.0000E+00,4.0000E+00,1.2197E-01,4.5450E-04,7.0809E-04,6.8179E-04
2,4.7900E+02,6.6400E+02,2.5524E-02,8.7960E-02,1.9594E+01,-4.2176E+00,7.3272E-02,8.0803E-04,1.6778E-02,-5.8140E-02,1.3003E-01,1.3597E-01,0.0000E+00,4.0000E+00,9.6169E-02,4.8232E-04,8.3434E-04,7.7147E-04
3,4.7900E+02,6.6400E+02,8.7936E-02,7.7508E-01,1.9594E+01,-4.2176E+00,7.3272E-02,-5.1646E-03,1.8448E-02,-6.2721E-02,1.3687E-01,9.8405E-02,0.0000E+00,4.0000E+00,1.0123E-01,8.8173E-04,1.6809E-04,5.0790E-04
4,4.7900E+02,6.6400E+02,6.0072E-02,5.5141E-01,1.9594E+01,-4.2176E+00,7.3272E-02,-3.0225E-03,1.3242E-02,-5.0431E-02,-1.0000E+00,8.5467E-02,0.0000E+00,4.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
5,4.7900E+02,6.6400E+02,6.0072E-02,5.5141E-01,1.9594E+01,-4.2176E+00,7.3272E-02,-3.0225E-03,1.3242E-02,-5.0431E-02,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
6,4.7900E+02,6.6400E+02,6.0072E-02,5.5141E-01,1.9594E+01,-4.2176E+00,7.3272E-02,-3.0225E-03,1.3242E-02,-5.0431E-02,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
7,4.7900E+02,6.6400E+02,6.0072E-02,5.5141E-01,1.9594E+01,-4.2176E+00,7.3272E-02,-3.0225E-03,1.3242E-02,-5.0431E-02,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
8,4.7900E+02,6.6400E+02,6.0072E-02,5.5141E-01,1.9594E+01,-4.2176E+00,7.3272E-02,-3.0225E-03,1.3242E-02,-5.0431E-02,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
9,4.7900E+02,6.6400E+02,6.0072E-02,5.5141E-01,1.9594E+01,-4.2176E+00,7.3272E-02,-3.0225E-03,1.3242E-02,-5.0431E-02,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
