FRAME,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,MODEL_COORDINATES_X,MODEL_COORDINATES_Y,MODEL_COORDINATES_Z,MODEL_DISPLACEMENT_X,MODEL_DISPLACEMENT_Y,MODEL_DISPLACEMENT_Z,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,5.2100E+02,6.9200E+02,-6.1836E-02,-1.8918E-02,1.4922E+01,-2.6487E+00,3.6548E-02,6.3472E-03,-7.0625E-03,1.1161E-02,8.2399E-02,6.4556E-02,0.0000E+00,4.0000E+00,7.7651E-02,-1.0433E-04,2.2722E-04,-1.0744E-04
1,5.2100E+02,6.9200E+02,6.2400E-02,5.2377E-01,1.4922E+01,-2.6487E+00,3.6548E-02,-6.3299E-03,2.0087E-02,-6.4992E-03,1.2890E-01,8.1112E-02,0.0000E+00,4.0000E+00,1.2148E-01,-2.5974E-04,-3.1751E-05,-1.2824E-04
2,5.2100E+02,6.9200E+02,-1.2142E-01,2.8610E-01,1.4922E+01,-2.6487E+00,3.6548E-02,7.1289E-03,2.4063E-02,1.1025E-01,1.4109E-01,9.1116E-02,0.0000E+00,4.0000E+00,1.3296E-01,-9.5940E-05,-6.7045E-05,-1.9563E-04
3,5.2100E+02,6.9200E+02,-1.5061E-03,1.3640E-01,1.4922E+01,-2.6487E+00,3.6548E-02,-2.4632E-04,6.5672E-03,7.9428E-03,1.2707E-01,6.7094E-02,0.0000E+00,4.0000E+00,1.1975E-01,1.5362E-04,-4.6806E-04,-1.3341E-04
4,5.2100E+02,6.9200E+02,2.6451E-02,2.2347E-01,1.4922E+01,-2.6487E+00,3.6548E-02,-8.6245E-03,2.3829E-02,9.7006E-02,1.1856E-01,8.5627E-02,0.0000E+00,4.0000E+00,1.1172E-01,-3.1747E-04,2.6890E-04,-4.7110E-04
5,5.2100E+02,6.9200E+02,3.7767E-02,3.6050E-01,1.4922E+01,-2.6487E+00,3.6548E-02,-1.1778E-02,3.4481E-02,1.2976E-01,1.3218E-01,7.3348E-02,0.0000E+00,4.0000E+00,1.2456E-01,1.8150E-04,5.3457E-04,-3.2629E-04
6,5.2100E+02,6.9200E+02,-9.8934E-02,1.8527E-01,1.4922E+01,-2.6487E+00,3.6548E-02,1.6177E-03,2.5156E-02,1.6086E-01,1.3506E-01,8.7526E-02,0.0000E+00,4.0000E+00,1.2728E-01,-2.8687E-04,5.6711E-04,-4.3658E-04
7,5.2100E+02,6.9200E+02,-6.3176E-02,1.4901E-01,1.4922E+01,-2.6487E+00,3.6548E-02,3.4680E-03,1.2946E-02,6.1486E-02,1.1751E-01,8.1950E-02,0.0000E+00,4.0000E+00,1.1074E-01,-3.6606E-04,-2.9205E-04,-4.0546E-04
8,5.2100E+02,6.9200E+02,6.7863E-02,5.3810E-01,1.4922E+01,-2.6487E+00,3.6548E-02,-7.5744E-03,2.3301E-02,3.9631E-03,1.2773E-01,6.7339E-02,0.0000E+00,4.0000E+00,1.2037E-01,-1.6749E-04,-1.6788E-04,2.8132E-05
9,5.2100E+02,6.9200E+02,4.9196E-02,3.6689E-01,1.4922E+01,-2.6487E+00,3.6548E-02,-1.1032E-02,2.8268E-02,9.6304E-02,9.2748E-02,1.0239E-01,0.0000E+00,4.0000E+00,8.7404E-02,-5.3481E-04,-2.8434E-04,-7.4175E-05
10,5.2100E+02,6.9200E+02,1.7867E-01,6.2138E-01,1.4922E+01,-2.6487E+00,3.6548E-02,-1.6258E-02,2.0473E-02,-5.7471E-02,1.2118E-01,6.0573E-02,0.0000E+00,4.0000E+00,1.1419E-01,-6.1820E-04,2.0005E-03,-1.6215E-04
11,5.2100E+02,6.9200E+02,-4.6151E-02,4.6744E-01,1.4922E+01,-2.6487E+00,3.6548E-02,-1.2212E-04,2.7364E-02,9.3173E-02,1.1803E-01,8.8277E-02,0.0000E+00,4.0000E+00,1.1123E-01,-1.5915E-04,4.2783E-04,1.2559E-05
12,5.2100E+02,6.9200E+02,2.2368E-03,1.9206E-01,1.4922E+01,-2.6487E+00,3.6548E-02,-2.5447E-03,1.7088E-02,3.8905E-02,8.6460E-02,1.1146E-01,0.0000E+00,4.0000E+00,8.1478E-02,-5.2163E-04,4.1469E-04,6.4157E-05
13,5.2100E+02,6.9200E+02,9.8133E-02,2.1099E-01,1.4922E+01,-2.6487E+00,3.6548E-02,-1.1085E-02,1.8996E-02,1.3749E-03,1.3611E-01,7.6226E-02,0.0000E+00,4.0000E+00,1.2827E-01,-6.7065E-04,8.3009E-04,3.9551E-04
14,5.2100E+02,6.9200E+02,-1.4747E-01,5.8063E-01,1.4922E+01,-2.6487E+00,3.6548E-02,1.2691E-02,4.0540E-02,6.4162E-02,1.1725E-01,8.0884E-02,0.0000E+00,4.0000E+00,1.1049E-01,-2.9862E-04,-3.0662E-04,8.4579E-05
15,5.2100E+02,6.9200E+02,-2.1371E-03,4.4918E-01,1.4922E+01,-2.6487E+00,3.6548E-02,8.4391E-04,1.9640E-02,-7.8243E-03,7.1788E-02,3.8465E-02,0.0000E+00,4.0000E+00,6.7652E-02,-1.9304E-04,-1.0681E-03,-4.5866E-04
16,5.2100E+02,6.9200E+02,5.7736E-02,5.7906E-01,1.4922E+01,-2.6487E+00,3.6548E-02,-3.9927E-03,2.1202E-02,-3.7727E-02,-1.0000E+00,6.3433E-02,0.0000E+00,4.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
17,5.2100E+02,6.9200E+02,5.7736E-02,5.7906E-01,1.4922E+01,-2.6487E+00,3.6548E-02,-3.9927E-03,2.1202E-02,-3.7727E-02,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
