FRAME,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,MODEL_COORDINATES_X,MODEL_COORDINATES_Y,MODEL_COORDINATES_Z,MODEL_DISPLACEMENT_X,MODEL_DISPLACEMENT_Y,MODEL_DISPLACEMENT_Z,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,6.4000E+02,4.8000E+02,0.0000E+00,0.0000E+00,3.5863E+01,-4.3873E+01,3.1559E+02,-1.5212E-06,1.9230E-05,-1.2614E-03,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
1,6.4000E+02,4.8000E+02,0.0000E+00,0.0000E+00,3.5863E+01,-4.3873E+01,3.1559E+02,-9.5825E-04,1.3441E-03,-1.4682E-02,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
2,6.4000E+02,4.8000E+02,0.0000E+00,0.0000E+00,3.5863E+01,-4.3873E+01,3.1559E+02,-2.7449E-04,1.2425E-04,1.4628E-02,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
3,6.4000E+02,4.8000E+02,0.0000E+00,0.0000E+00,3.5863E+01,-4.3873E+01,3.1559E+02,1.1247E-03,-1.4588E-03,8.6248E-03,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
4,6.4000E+02,4.8000E+02,0.0000E+00,0.0000E+00,3.5863E+01,-4.3873E+01,3.1559E+02,-1.7108E-04,3.4068E-04,-9.9237E-03,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
5,6.4000E+02,4.8000E+02,0.0000E+00,0.0000E+00,3.5863E+01,-4.3873E+01,3.1559E+02,-7.6345E-04,8.5794E-04,3.7070E-03,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
6,6.4000E+02,4.8000E+02,0.0000E+00,0.0000E+00,3.5863E+01,-4.3873E+01,3.1559E+02,-1.0632E-03,1.2455E-03,1.4958E-03,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
7,6.4000E+02,4.8000E+02,0.0000E+00,0.0000E+00,3.5863E+01,-4.3873E+01,3.1559E+02,4.1847E-04,-4.5768E-04,-2.9591E-03,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
8,6.4000E+02,4.8000E+02,0.0000E+00,0.0000E+00,3.5863E+01,-4.3873E+01,3.1559E+02,-1.2410E-03,1.5503E-03,-5.2221E-03,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
9,6.4000E+02,4.8000E+02,0.0000E+00,0.0000E+00,3.5863E+01,-4.3873E+01,3.1559E+02,-1.4872E-03,1.8818E-03,-7.9979E-03,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
10,6.4000E+02,4.8000E+02,0.0000E+00,0.0000E+00,3.5863E+01,-4.3873E+01,3.1559E+02,-1.4631E-03,1.8602E-03,-8.5109E-03,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
11,6.4000E+02,4.8000E+02,0.0000E+00,0.0000E+00,3.5863E+01,-4.3873E+01,3.1559E+02,-4.5707E-03,5.6754E-03,-1.6810E-02,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
12,6.4000E+02,4.8000E+02,0.0000E+00,0.0000E+00,3.5863E+01,-4.3873E+01,3.1559E+02,-2.0832E-03,2.5447E-03,-4.6086E-03,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
13,6.4000E+02,4.8000E+02,0.0000E+00,0.0000E+00,3.5863E+01,-4.3873E+01,3.1559E+02,-3.0269E-03,3.7457E-03,-1.0190E-02,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
14,6.4000E+02,4.8000E+02,0.0000E+00,0.0000E+00,3.5863E+01,-4.3873E+01,3.1559E+02,-2.3927E-03,2.8859E-03,-2.6440E-03,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
15,6.4000E+02,4.8000E+02,0.0000E+00,0.0000E+00,3.5863E+01,-4.3873E+01,3.1559E+02,-3.9023E-03,4.8410E-03,-1.4020E-02,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
16,6.4000E+02,4.8000E+02,0.0000E+00,0.0000E+00,3.5863E+01,-4.3873E+01,3.1559E+02,-1.9698E-03,2.4291E-03,-6.0175E-03,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
17,6.4000E+02,4.8000E+02,0.0000E+00,0.0000E+00,3.5863E+01,-4.3873E+01,3.1559E+02,-3.3857E-03,4.1071E-03,-5.4631E-03,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
18,6.4000E+02,4.8000E+02,0.0000E+00,0.0000E+00,3.5863E+01,-4.3873E+01,3.1559E+02,-2.6876E-03,3.2680E-03,-4.8799E-03,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
19,6.4000E+02,4.8000E+02,0.0000E+00,0.0000E+00,3.5863E+01,-4.3873E+01,3.1559E+02,-3.3455E-03,4.1347E-03,-1.0897E-02,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
20,6.4000E+02,4.8000E+02,0.0000E+00,0.0000E+00,3.5863E+01,-4.3873E+01,3.1559E+02,-2.5153E-03,3.1160E-03,-8.7147E-03,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
21,6.4000E+02,4.8000E+02,0.0000E+00,0.0000E+00,3.5863E+01,-4.3873E+01,3.1559E+02,-4.5755E-03,5.6569E-03,-1.5063E-02,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
22,6.4000E+02,4.8000E+02,0.0000E+00,0.0000E+00,3.5863E+01,-4.3873E+01,3.1559E+02,-1.9804E-03,2.4580E-03,-7.1882E-03,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
23,6.4000E+02,4.8000E+02,0.0000E+00,0.0000E+00,3.5863E+01,-4.3873E+01,3.1559E+02,-3.2797E-03,4.0086E-03,-7.4490E-03,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
24,6.4000E+02,4.8000E+02,0.0000E+00,0.0000E+00,3.5863E+01,-4.3873E+01,3.1559E+02,-3.1538E-03,3.8990E-03,-1.0357E-02,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
25,6.4000E+02,4.8000E+02,0.0000E+00,0.0000E+00,3.5863E+01,-4.3873E+01,3.1559E+02,-2.0060E-03,2.3951E-03,-4.5229E-04,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
26,6.4000E+02,4.8000E+02,0.0000E+00,0.0000E+00,3.5863E+01,-4.3873E+01,3.1559E+02,-3.5109E-03,4.2946E-03,-8.2321E-03,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
27,6.4000E+02,4.8000E+02,0.0000E+00,0.0000E+00,3.5863E+01,-4.3873E+01,3.1559E+02,-4.4403E-03,5.4787E-03,-1.3829E-02,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
28,6.4000E+02,4.8000E+02,0.0000E+00,0.0000E+00,3.5863E+01,-4.3873E+01,3.1559E+02,-3.3416E-03,4.1313E-03,-1.0977E-02,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
29,6.4000E+02,4.8000E+02,0.0000E+00,0.0000E+00,3.5863E+01,-4.3873E+01,3.1559E+02,-4.8034E-03,5.9224E-03,-1.4655E-02,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
30,6.4000E+02,4.8000E+02,0.0000E+00,0.0000E+00,3.5863E+01,-4.3873E+01,3.1559E+02,-2.5855E-03,3.1424E-03,-4.5896E-03,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
31,6.4000E+02,4.8000E+02,0.0000E+00,0.0000E+00,3.5863E+01,-4.3873E+01,3.1559E+02,-5.0293E-03,6.2257E-03,-1.7120E-02,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
32,6.4000E+02,4.8000E+02,0.0000E+00,0.0000E+00,3.5863E+01,-4.3873E+01,3.1559E+02,-4.7340E-03,5.8866E-03,-1.8014E-02,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
33,6.4000E+02,4.8000E+02,0.0000E+00,0.0000E+00,3.5863E+01,-4.3873E+01,3.1559E+02,-4.0859E-03,5.0639E-03,-1.4334E-02,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
34,6.4000E+02,4.8000E+02,0.0000E+00,0.0000E+00,3.5863E+01,-4.3873E+01,3.1559E+02,-3.5392E-03,4.3233E-03,-7.8708E-03,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
35,6.4000E+02,4.8000E+02,0.0000E+00,0.0000E+00,3.5863E+01,-4.3873E+01,3.1559E+02,-4.8676E-03,5.9960E-03,-1.4449E-02,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
36,6.4000E+02,4.8000E+02,0.0000E+00,0.0000E+00,3.5863E+01,-4.3873E+01,3.1559E+02,-3.9063E-03,4.7999E-03,-1.0719E-02,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
37,6.4000E+02,4.8000E+02,0.0000E+00,0.0000E+00,3.5863E+01,-4.3873E+01,3.1559E+02,-4.5936E-03,5.6031E-03,-9.6611E-03,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
38,6.4000E+02,4.8000E+02,0.0000E+00,0.0000E+00,3.5863E+01,-4.3873E+01,3.1559E+02,-2.0745E-03,2.5601E-03,-6.4656E-03,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
39,6.4000E+02,4.8000E+02,0.0000E+00,0.0000E+00,3.5863E+01,-4.3873E+01,3.1559E+02,-5.4069E-03,6.5912E-03,-1.1119E-02,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
40,6.4000E+02,4.8000E+02,0.0000E+00,0.0000E+00,3.5863E+01,-4.3873E+01,3.1559E+02,-2.9178E-03,3.5937E-03,-8.6009E-03,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
41,6.4000E+02,4.8000E+02,0.0000E+00,0.0000E+00,3.5863E+01,-4.3873E+01,3.1559E+02,-4.8049E-03,5.8982E-03,-1.2791E-02,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
42,6.4000E+02,4.8000E+02,0.0000E+00,0.0000E+00,3.5863E+01,-4.3873E+01,3.1559E+02,-4.1319E-03,4.9876E-03,-4.9215E-03,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
43,6.4000E+02,4.8000E+02,0.0000E+00,0.0000E+00,3.5863E+01,-4.3873E+01,3.1559E+02,-4.2614E-03,5.2027E-03,-9.2990E-03,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
44,6.4000E+02,4.8000E+02,0.0000E+00,0.0000E+00,3.5863E+01,-4.3873E+01,3.1559E+02,-2.6971E-03,3.3404E-03,-9.2803E-03,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
45,6.4000E+02,4.8000E+02,0.0000E+00,0.0000E+00,3.5863E+01,-4.3873E+01,3.1559E+02,-5.2824E-03,6.4957E-03,-1.4883E-02,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
46,6.4000E+02,4.8000E+02,0.0000E+00,0.0000E+00,3.5863E+01,-4.3873E+01,3.1559E+02,-2.3703E-03,2.8233E-03,-6.6075E-05,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
47,6.4000E+02,4.8000E+02,0.0000E+00,0.0000E+00,3.5863E+01,-4.3873E+01,3.1559E+02,-5.2307E-03,6.4563E-03,-1.6473E-02,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
48,6.4000E+02,4.8000E+02,0.0000E+00,0.0000E+00,3.5863E+01,-4.3873E+01,3.1559E+02,-5.0237E-03,6.2407E-03,-1.8686E-02,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
49,6.4000E+02,4.8000E+02,0.0000E+00,0.0000E+00,3.5863E+01,-4.3873E+01,3.1559E+02,-4.3974E-03,5.4163E-03,-1.3004E-02,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
50,6.4000E+02,4.8000E+02,0.0000E+00,0.0000E+00,3.5863E+01,-4.3873E+01,3.1559E+02,-5.3066E-03,6.7219E-03,-2.9071E-02,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
51,6.4000E+02,4.8000E+02,0.0000E+00,0.0000E+00,3.5863E+01,-4.3873E+01,3.1559E+02,-5.0636E-03,6.2517E-03,-1.6055E-02,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
52,6.4000E+02,4.8000E+02,0.0000E+00,0.0000E+00,3.5863E+01,-4.3873E+01,3.1559E+02,-5.1076E-03,6.2437E-03,-1.1729E-02,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
53,6.4000E+02,4.8000E+02,0.0000E+00,0.0000E+00,3.5863E+01,-4.3873E+01,3.1559E+02,-3.3919E-03,4.3109E-03,-1.9613E-02,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
