FRAME,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,MODEL_COORDINATES_X,MODEL_COORDINATES_Y,MODEL_COORDINATES_Z,MODEL_DISPLACEMENT_X,MODEL_DISPLACEMENT_Y,MODEL_DISPLACEMENT_Z,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,7.6000E+02,4.8000E+02,0.0000E+00,0.0000E+00,7.0140E+01,-4.1675E+01,3.0699E+02,-3.5064E-03,2.2379E-03,-1.5722E-02,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
1,7.6000E+02,4.8000E+02,0.0000E+00,0.0000E+00,7.0140E+01,-4.1675E+01,3.0699E+02,-1.6361E-03,4.3685E-04,-1.4805E-02,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
2,7.6000E+02,4.8000E+02,0.0000E+00,0.0000E+00,7.0140E+01,-4.1675E+01,3.0699E+02,5.0229E-03,-3.3466E-03,2.0788E-02,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
3,7.6000E+02,4.8000E+02,0.0000E+00,0.0000E+00,7.0140E+01,-4.1675E+01,3.0699E+02,1.7268E-03,-1.1173E-03,7.5552E-03,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
4,7.6000E+02,4.8000E+02,0.0000E+00,0.0000E+00,7.0140E+01,-4.1675E+01,3.0699E+02,-2.6443E-03,1.3769E-03,-1.5679E-02,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
5,7.6000E+02,4.8000E+02,0.0000E+00,0.0000E+00,7.0140E+01,-4.1675E+01,3.0699E+02,9.6872E-04,-5.4971E-04,5.1872E-03,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
6,7.6000E+02,4.8000E+02,0.0000E+00,0.0000E+00,7.0140E+01,-4.1675E+01,3.0699E+02,1.2001E-03,-8.8598E-04,3.9042E-03,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
7,7.6000E+02,4.8000E+02,0.0000E+00,0.0000E+00,7.0140E+01,-4.1675E+01,3.0699E+02,-2.6536E-03,1.6184E-03,-1.2824E-02,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
8,7.6000E+02,4.8000E+02,0.0000E+00,0.0000E+00,7.0140E+01,-4.1675E+01,3.0699E+02,-2.0129E-05,1.0424E-04,1.0344E-03,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
9,7.6000E+02,4.8000E+02,0.0000E+00,0.0000E+00,7.0140E+01,-4.1675E+01,3.0699E+02,4.6106E-04,-3.9850E-04,7.8489E-04,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
10,7.6000E+02,4.8000E+02,0.0000E+00,0.0000E+00,7.0140E+01,-4.1675E+01,3.0699E+02,-1.9505E-03,1.4538E-03,-6.1742E-03,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
11,7.6000E+02,4.8000E+02,0.0000E+00,0.0000E+00,7.0140E+01,-4.1675E+01,3.0699E+02,-3.5629E-03,2.8269E-03,-9.1694E-03,-1.0000E+00,-1.0000E+00,-1.0000E+00,5.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00,0.0000E+00
