FRAME,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,MODEL_COORDINATES_X,MODEL_COORDINATES_Y,MODEL_COORDINATES_Z,MODEL_DISPLACEMENT_X,MODEL_DISPLACEMENT_Y,MODEL_DISPLACEMENT_Z,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,4.8100E+02,5.7100E+02,2.3387E-02,-5.0657E-02,2.0337E+01,-9.3626E+00,8.0168E-02,-1.7106E-03,-2.9406E-03,-1.3463E-02,2.7620E-02,3.8180E-02,0.0000E+00,4.0000E+00,8.9833E-02,0.0000E+00,0.0000E+00,0.0000E+00
1,4.8100E+02,5.7100E+02,1.5091E-01,-3.3543E-01,2.0337E+01,-9.3626E+00,8.0168E-02,-1.7519E-02,-1.5426E-02,2.2890E-03,2.5407E-02,3.7765E-02,0.0000E+00,4.0000E+00,8.2637E-02,0.0000E+00,0.0000E+00,0.0000E+00
2,4.8100E+02,5.7100E+02,-3.0991E-01,7.1713E-01,2.0337E+01,-9.3626E+00,8.0168E-02,3.7351E-02,3.3109E-02,-2.3121E-02,2.7086E-02,3.3142E-02,0.0000E+00,4.0000E+00,8.8097E-02,0.0000E+00,0.0000E+00,0.0000E+00
3,4.8100E+02,5.7100E+02,-4.6384E-02,2.2169E-01,2.0337E+01,-9.3626E+00,8.0168E-02,6.5199E-03,9.1614E-03,-1.8065E-02,2.5715E-02,4.3069E-02,0.0000E+00,4.0000E+00,8.3638E-02,0.0000E+00,0.0000E+00,0.0000E+00
4,4.8100E+02,5.7100E+02,-5.0979E-02,1.6051E-01,2.0337E+01,-9.3626E+00,8.0168E-02,4.2210E-03,1.1702E-02,2.4413E-02,2.6570E-02,3.7189E-02,0.0000E+00,4.0000E+00,8.6417E-02,0.0000E+00,0.0000E+00,0.0000E+00
5,4.8100E+02,5.7100E+02,4.6130E-03,7.3705E-02,2.0337E+01,-9.3626E+00,8.0168E-02,4.0898E-05,4.5944E-04,-1.0851E-02,2.7078E-02,4.5088E-02,0.0000E+00,4.0000E+00,8.8072E-02,0.0000E+00,0.0000E+00,0.0000E+00
6,4.8100E+02,5.7100E+02,3.1559E-02,3.3394E-02,2.0337E+01,-9.3626E+00,8.0168E-02,-2.7317E-03,2.9318E-03,-1.2176E-02,2.8506E-02,4.3666E-02,0.0000E+00,4.0000E+00,9.2714E-02,0.0000E+00,0.0000E+00,0.0000E+00
7,4.8100E+02,5.7100E+02,2.1119E-02,-4.3081E-02,2.0337E+01,-9.3626E+00,8.0168E-02,-2.7849E-03,-4.3198E-04,5.8591E-03,2.6867E-02,4.0790E-02,0.0000E+00,4.0000E+00,8.7385E-02,0.0000E+00,0.0000E+00,0.0000E+00
8,4.8100E+02,5.7100E+02,1.8537E-02,1.3413E-01,2.0337E+01,-9.3626E+00,8.0168E-02,-2.6334E-03,6.6203E-03,4.7828E-03,2.5377E-02,3.9296E-02,0.0000E+00,4.0000E+00,8.2538E-02,0.0000E+00,0.0000E+00,0.0000E+00
9,4.8100E+02,5.7100E+02,-3.1970E-01,9.4087E-01,2.0337E+01,-9.3626E+00,8.0168E-02,3.7599E-02,4.3872E-02,-1.3644E-02,2.8435E-02,3.8266E-02,0.0000E+00,4.0000E+00,9.2483E-02,0.0000E+00,0.0000E+00,0.0000E+00
10,4.8100E+02,5.7100E+02,-3.1655E-01,8.1412E-01,2.0337E+01,-9.3626E+00,8.0168E-02,3.7909E-02,3.7485E-02,-2.1499E-02,2.4597E-02,3.3636E-02,0.0000E+00,4.0000E+00,8.0002E-02,0.0000E+00,0.0000E+00,0.0000E+00
11,4.8100E+02,5.7100E+02,2.4276E-01,2.6692E+00,2.0337E+01,-9.3626E+00,8.0168E-02,3.5269E-02,9.4738E-03,-9.6586E-01,2.5636E-02,3.6510E-02,0.0000E+00,4.0000E+00,8.3382E-02,0.0000E+00,0.0000E+00,0.0000E+00
