FRAME,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,MODEL_COORDINATES_X,MODEL_COORDINATES_Y,MODEL_COORDINATES_Z,MODEL_DISPLACEMENT_X,MODEL_DISPLACEMENT_Y,MODEL_DISPLACEMENT_Z,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,5.1200E+02,6.9500E+02,1.0163E-03,-6.6290E-02,1.6695E+01,-1.9614E+00,1.3073E-01,-3.1729E-04,-2.7426E-03,4.0394E-03,2.7588E-02,5.8468E-02,0.0000E+00,4.0000E+00,8.7117E-02,0.0000E+00,0.0000E+00,0.0000E+00
1,5.1200E+02,6.9500E+02,1.4378E-01,-3.6321E-01,1.6695E+01,-1.9614E+00,1.3073E-01,-1.7275E-02,-1.3617E-02,1.4947E-02,2.5542E-02,5.3115E-02,0.0000E+00,4.0000E+00,8.0659E-02,0.0000E+00,0.0000E+00,0.0000E+00
2,5.1200E+02,6.9500E+02,-3.1927E-01,6.8123E-01,1.6695E+01,-1.9614E+00,1.3073E-01,3.6886E-02,3.6445E-02,3.5303E-04,2.6329E-02,4.9144E-02,0.0000E+00,4.0000E+00,8.3143E-02,0.0000E+00,0.0000E+00,0.0000E+00
3,5.1200E+02,6.9500E+02,-7.9779E-02,2.4753E-01,1.6695E+01,-1.9614E+00,1.3073E-01,8.4072E-03,1.5658E-02,1.3555E-02,2.8543E-02,6.2942E-02,0.0000E+00,4.0000E+00,9.0134E-02,0.0000E+00,0.0000E+00,0.0000E+00
4,5.1200E+02,6.9500E+02,-3.8830E-02,1.7644E-01,1.6695E+01,-1.9614E+00,1.3073E-01,3.6856E-03,1.2064E-02,1.3447E-02,2.6733E-02,5.9303E-02,0.0000E+00,4.0000E+00,8.4420E-02,0.0000E+00,0.0000E+00,0.0000E+00
5,5.1200E+02,6.9500E+02,-1.2220E-02,9.8814E-02,1.6695E+01,-1.9614E+00,1.3073E-01,4.9881E-04,9.1768E-03,1.6280E-02,2.9632E-02,5.5065E-02,0.0000E+00,4.0000E+00,9.3573E-02,0.0000E+00,0.0000E+00,0.0000E+00
6,5.1200E+02,6.9500E+02,-5.7571E-04,6.0262E-02,1.6695E+01,-1.9614E+00,1.3073E-01,-6.3484E-04,2.4829E-03,9.3419E-03,2.7583E-02,5.6918E-02,0.0000E+00,4.0000E+00,8.7103E-02,0.0000E+00,0.0000E+00,0.0000E+00
7,5.1200E+02,6.9500E+02,2.9015E-02,2.7455E-02,1.6695E+01,-1.9614E+00,1.3073E-01,-3.8397E-03,4.0504E-03,8.7535E-03,2.6624E-02,6.1214E-02,0.0000E+00,4.0000E+00,8.4075E-02,0.0000E+00,0.0000E+00,0.0000E+00
8,5.1200E+02,6.9500E+02,1.1867E-02,7.7837E-02,1.6695E+01,-1.9614E+00,1.3073E-01,-2.0185E-03,5.1306E-03,9.6803E-03,2.5825E-02,5.4692E-02,0.0000E+00,4.0000E+00,8.1550E-02,0.0000E+00,0.0000E+00,0.0000E+00
9,5.1200E+02,6.9500E+02,-3.3789E-01,9.4045E-01,1.6695E+01,-1.9614E+00,1.3073E-01,3.9389E-02,4.5610E-02,-1.0138E-02,2.4572E-02,5.2632E-02,0.0000E+00,4.0000E+00,7.7594E-02,0.0000E+00,0.0000E+00,0.0000E+00
10,5.1200E+02,6.9500E+02,-3.2772E-01,8.3821E-01,1.6695E+01,-1.9614E+00,1.3073E-01,3.8231E-02,4.1029E-02,-9.1461E-03,2.5840E-02,4.8829E-02,0.0000E+00,4.0000E+00,8.1598E-02,0.0000E+00,0.0000E+00,0.0000E+00
11,5.1200E+02,6.9500E+02,6.3177E-02,2.1314E+00,1.6695E+01,-1.9614E+00,1.3073E-01,3.6199E-02,2.0396E-02,-7.3518E-01,2.6910E-02,6.0512E-02,0.0000E+00,4.0000E+00,8.4978E-02,0.0000E+00,0.0000E+00,0.0000E+00
12,5.1200E+02,6.9500E+02,6.4270E-01,3.1230E+00,1.6695E+01,-1.9614E+00,1.3073E-01,5.4333E-03,2.0124E-03,-1.3468E+00,2.5776E-02,5.7807E-02,0.0000E+00,4.0000E+00,8.1396E-02,0.0000E+00,0.0000E+00,0.0000E+00
13,5.1200E+02,6.9500E+02,1.0914E+00,4.0335E+00,1.6695E+01,-1.9614E+00,1.3073E-01,-1.8792E-02,-4.9454E-03,-1.8172E+00,2.3836E-02,6.8473E-02,0.0000E+00,4.0000E+00,7.5271E-02,0.0000E+00,0.0000E+00,0.0000E+00
14,5.1200E+02,6.9500E+02,1.9002E+00,5.2413E+00,1.6695E+01,-1.9614E+00,1.3073E-01,-8.5674E-02,3.5304E-03,-2.2835E+00,2.5548E-02,7.2080E-02,0.0000E+00,4.0000E+00,8.0677E-02,0.0000E+00,0.0000E+00,0.0000E+00
15,5.1200E+02,6.9500E+02,2.3997E+00,6.4019E+00,1.6695E+01,-1.9614E+00,1.3073E-01,-1.1933E-01,2.3627E-02,-2.6956E+00,2.4809E-02,6.6161E-02,0.0000E+00,4.0000E+00,7.8343E-02,0.0000E+00,0.0000E+00,0.0000E+00
16,5.1200E+02,6.9500E+02,2.6207E+00,7.1662E+00,1.6695E+01,-1.9614E+00,1.3073E-01,-1.3672E-01,4.6177E-02,-2.8425E+00,2.3310E-02,7.6374E-02,0.0000E+00,4.0000E+00,7.3609E-02,0.0000E+00,0.0000E+00,0.0000E+00
17,5.1200E+02,6.9500E+02,2.6274E+00,7.2225E+00,1.6695E+01,-1.9614E+00,1.3073E-01,-1.3589E-01,4.6980E-02,-2.8688E+00,2.2338E-02,6.7003E-02,0.0000E+00,4.0000E+00,7.0541E-02,0.0000E+00,0.0000E+00,0.0000E+00
18,5.1200E+02,6.9500E+02,2.6052E+00,7.2086E+00,1.6695E+01,-1.9614E+00,1.3073E-01,-1.3364E-01,4.5400E-02,-2.8642E+00,2.3072E-02,6.9715E-02,0.0000E+00,4.0000E+00,7.2857E-02,0.0000E+00,0.0000E+00,0.0000E+00
19,5.1200E+02,6.9500E+02,2.6291E+00,7.2506E+00,1.6695E+01,-1.9614E+00,1.3073E-01,-1.3629E-01,5.0396E-02,-2.8645E+00,2.4028E-02,6.7216E-02,0.0000E+00,4.0000E+00,7.5877E-02,0.0000E+00,0.0000E+00,0.0000E+00
20,5.1200E+02,6.9500E+02,2.9867E+00,6.4136E+00,1.6695E+01,-1.9614E+00,1.3073E-01,-1.7809E-01,3.0640E-03,-2.8625E+00,2.3290E-02,8.1121E-02,0.0000E+00,4.0000E+00,7.3547E-02,0.0000E+00,0.0000E+00,0.0000E+00
21,5.1200E+02,6.9500E+02,2.9512E+00,6.4811E+00,1.6695E+01,-1.9614E+00,1.3073E-01,-1.7433E-01,1.3871E-02,-2.8508E+00,2.2357E-02,7.5199E-02,0.0000E+00,4.0000E+00,7.0600E-02,0.0000E+00,0.0000E+00,0.0000E+00
22,5.1200E+02,6.9500E+02,3.0015E+00,6.4109E+00,1.6695E+01,-1.9614E+00,1.3073E-01,-1.7848E-01,6.8605E-03,-2.8791E+00,2.4300E-02,8.4811E-02,0.0000E+00,4.0000E+00,7.6736E-02,0.0000E+00,0.0000E+00,0.0000E+00
23,5.1200E+02,6.9500E+02,3.0453E+00,6.3078E+00,1.6695E+01,-1.9614E+00,1.3073E-01,-1.8355E-01,-8.4036E-04,-2.8810E+00,2.3823E-02,7.8524E-02,0.0000E+00,4.0000E+00,7.5231E-02,0.0000E+00,0.0000E+00,0.0000E+00
24,5.1200E+02,6.9500E+02,2.9989E+00,6.3742E+00,1.6695E+01,-1.9614E+00,1.3073E-01,-1.7935E-01,6.4895E-03,-2.8600E+00,2.4414E-02,7.8023E-02,0.0000E+00,4.0000E+00,7.7095E-02,0.0000E+00,0.0000E+00,0.0000E+00
25,5.1200E+02,6.9500E+02,3.0106E+00,6.3485E+00,1.6695E+01,-1.9614E+00,1.3073E-01,-1.8090E-01,8.5008E-04,-2.8606E+00,2.2795E-02,7.5113E-02,0.0000E+00,4.0000E+00,7.1983E-02,0.0000E+00,0.0000E+00,0.0000E+00
26,5.1200E+02,6.9500E+02,3.1584E+00,6.1288E+00,1.6695E+01,-1.9614E+00,1.3073E-01,-1.9769E-01,-1.6052E-02,-2.8714E+00,2.3407E-02,7.9952E-02,0.0000E+00,4.0000E+00,7.3917E-02,0.0000E+00,0.0000E+00,0.0000E+00
