FRAME,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,MODEL_COORDINATES_X,MODEL_COORDINATES_Y,MODEL_COORDINATES_Z,MODEL_DISPLACEMENT_X,MODEL_DISPLACEMENT_Y,MODEL_DISPLACEMENT_Z,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,3.2600E+02,6.0200E+02,2.1324E-02,-4.2863E-02,3.8545E+01,-7.5720E+00,9.1774E-02,-1.0144E-03,-1.5307E-03,-1.3302E-02,2.5368E-02,2.8683E-02,0.0000E+00,4.0000E+00,8.4673E-02,0.0000E+00,0.0000E+00,0.0000E+00
1,3.2600E+02,6.0200E+02,1.2318E-01,-2.8563E-01,3.8545E+01,-7.5720E+00,9.1774E-02,-1.6139E-02,-1.1909E-02,1.8636E-02,2.4890E-02,2.3315E-02,0.0000E+00,4.0000E+00,8.3077E-02,0.0000E+00,0.0000E+00,0.0000E+00
2,3.2600E+02,6.0200E+02,-3.1236E-01,7.9785E-01,3.8545E+01,-7.5720E+00,9.1774E-02,3.7585E-02,4.0873E-02,-1.3855E-02,2.3213E-02,2.6189E-02,0.0000E+00,4.0000E+00,7.7481E-02,0.0000E+00,0.0000E+00,0.0000E+00
3,3.2600E+02,6.0200E+02,-6.1839E-02,1.9119E-01,3.8545E+01,-7.5720E+00,9.1774E-02,7.4434E-03,1.1790E-02,-2.2194E-03,2.3566E-02,2.8427E-02,0.0000E+00,4.0000E+00,7.8659E-02,0.0000E+00,0.0000E+00,0.0000E+00
4,3.2600E+02,6.0200E+02,-3.3042E-02,1.8598E-01,3.8545E+01,-7.5720E+00,9.1774E-02,3.2081E-03,9.4562E-03,4.7185E-03,2.1675E-02,2.8337E-02,0.0000E+00,4.0000E+00,7.2346E-02,0.0000E+00,0.0000E+00,0.0000E+00
5,3.2600E+02,6.0200E+02,-3.3353E-04,7.9485E-02,3.8545E+01,-7.5720E+00,9.1774E-02,4.2881E-04,4.0808E-03,-4.3448E-03,2.4662E-02,2.8534E-02,0.0000E+00,4.0000E+00,8.2317E-02,0.0000E+00,0.0000E+00,0.0000E+00
6,3.2600E+02,6.0200E+02,-1.2172E-02,9.4357E-02,3.8545E+01,-7.5720E+00,9.1774E-02,1.5109E-03,7.8537E-03,-2.5484E-04,2.3314E-02,2.9147E-02,0.0000E+00,4.0000E+00,7.7818E-02,0.0000E+00,0.0000E+00,0.0000E+00
7,3.2600E+02,6.0200E+02,7.3223E-03,1.0720E-01,3.8545E+01,-7.5720E+00,9.1774E-02,-2.7609E-03,7.3610E-03,1.7463E-02,2.4153E-02,2.7080E-02,0.0000E+00,4.0000E+00,8.0618E-02,0.0000E+00,0.0000E+00,0.0000E+00
8,3.2600E+02,6.0200E+02,-1.7744E-02,1.2159E-01,3.8545E+01,-7.5720E+00,9.1774E-02,9.3266E-04,8.9258E-03,1.0853E-02,2.3222E-02,2.7830E-02,0.0000E+00,4.0000E+00,7.7510E-02,0.0000E+00,0.0000E+00,0.0000E+00
9,3.2600E+02,6.0200E+02,-3.3129E-01,9.3071E-01,3.8545E+01,-7.5720E+00,9.1774E-02,3.9896E-02,4.5074E-02,-1.6854E-02,2.0515E-02,2.5090E-02,0.0000E+00,4.0000E+00,6.8475E-02,0.0000E+00,0.0000E+00,0.0000E+00
10,3.2600E+02,6.0200E+02,-3.3561E-01,8.7333E-01,3.8545E+01,-7.5720E+00,9.1774E-02,3.6319E-02,4.7950E-02,2.4147E-02,2.2660E-02,2.6387E-02,0.0000E+00,4.0000E+00,7.5635E-02,0.0000E+00,0.0000E+00,0.0000E+00
11,3.2600E+02,6.0200E+02,2.9022E-01,2.2099E+00,3.8545E+01,-7.5720E+00,9.1774E-02,3.4407E-02,2.2541E-02,-6.9811E-01,2.3895E-02,2.7356E-02,0.0000E+00,4.0000E+00,7.9756E-02,0.0000E+00,0.0000E+00,0.0000E+00
12,3.2600E+02,6.0200E+02,1.0462E+00,3.0032E+00,3.8545E+01,-7.5720E+00,9.1774E-02,2.7676E-03,-7.2215E-03,-1.2737E+00,2.2345E-02,3.2422E-02,0.0000E+00,4.0000E+00,7.4585E-02,0.0000E+00,0.0000E+00,0.0000E+00
13,3.2600E+02,6.0200E+02,1.6116E+00,3.8904E+00,3.8545E+01,-7.5720E+00,9.1774E-02,-1.7259E-02,-2.1712E-02,-1.7451E+00,2.4105E-02,3.0446E-02,0.0000E+00,4.0000E+00,8.0457E-02,0.0000E+00,0.0000E+00,0.0000E+00
14,3.2600E+02,6.0200E+02,2.4323E+00,4.7906E+00,3.8545E+01,-7.5720E+00,9.1774E-02,-7.9211E-02,-1.8731E-02,-2.1015E+00,2.2086E-02,3.3098E-02,0.0000E+00,4.0000E+00,7.3719E-02,0.0000E+00,0.0000E+00,0.0000E+00
15,3.2600E+02,6.0200E+02,2.9899E+00,5.7929E+00,3.8545E+01,-7.5720E+00,9.1774E-02,-1.0778E-01,-8.9758E-03,-2.4797E+00,2.2012E-02,4.3515E-02,0.0000E+00,4.0000E+00,7.3473E-02,0.0000E+00,0.0000E+00,0.0000E+00
16,3.2600E+02,6.0200E+02,3.2616E+00,6.5876E+00,3.8545E+01,-7.5720E+00,9.1774E-02,-1.2292E-01,1.4438E-02,-2.6545E+00,2.0822E-02,3.9986E-02,0.0000E+00,4.0000E+00,6.9499E-02,0.0000E+00,0.0000E+00,0.0000E+00
17,3.2600E+02,6.0200E+02,3.2607E+00,6.5162E+00,3.8545E+01,-7.5720E+00,9.1774E-02,-1.2079E-01,8.4844E-03,-2.6738E+00,2.3055E-02,4.0967E-02,0.0000E+00,4.0000E+00,7.6952E-02,0.0000E+00,0.0000E+00,0.0000E+00
18,3.2600E+02,6.0200E+02,3.2204E+00,6.6073E+00,3.8545E+01,-7.5720E+00,9.1774E-02,-1.1930E-01,1.9496E-02,-2.6411E+00,2.0583E-02,4.0088E-02,0.0000E+00,4.0000E+00,6.8702E-02,0.0000E+00,0.0000E+00,0.0000E+00
19,3.2600E+02,6.0200E+02,3.2444E+00,6.6120E+00,3.8545E+01,-7.5720E+00,9.1774E-02,-1.1893E-01,1.1540E-02,-2.6748E+00,2.0641E-02,4.2585E-02,0.0000E+00,4.0000E+00,6.8897E-02,0.0000E+00,0.0000E+00,0.0000E+00
20,3.2600E+02,6.0200E+02,3.5472E+00,5.7723E+00,3.8545E+01,-7.5720E+00,9.1774E-02,-1.6053E-01,-2.1174E-02,-2.6093E+00,2.3843E-02,4.2332E-02,0.0000E+00,4.0000E+00,7.9583E-02,0.0000E+00,0.0000E+00,0.0000E+00
21,3.2600E+02,6.0200E+02,3.5506E+00,5.8731E+00,3.8545E+01,-7.5720E+00,9.1774E-02,-1.5860E-01,-1.8258E-02,-2.6332E+00,2.0700E-02,3.8572E-02,0.0000E+00,4.0000E+00,6.9091E-02,0.0000E+00,0.0000E+00,0.0000E+00
22,3.2600E+02,6.0200E+02,3.5484E+00,5.7999E+00,3.8545E+01,-7.5720E+00,9.1774E-02,-1.5849E-01,-2.1230E-02,-2.6307E+00,2.1674E-02,3.9881E-02,0.0000E+00,4.0000E+00,7.2343E-02,0.0000E+00,0.0000E+00,0.0000E+00
23,3.2600E+02,6.0200E+02,3.5926E+00,5.7825E+00,3.8545E+01,-7.5720E+00,9.1774E-02,-1.6323E-01,-2.4628E-02,-2.6363E+00,2.1560E-02,3.7522E-02,0.0000E+00,4.0000E+00,7.1965E-02,0.0000E+00,0.0000E+00,0.0000E+00
24,3.2600E+02,6.0200E+02,3.6008E+00,5.7647E+00,3.8545E+01,-7.5720E+00,9.1774E-02,-1.6462E-01,-2.4376E-02,-2.6317E+00,2.2716E-02,3.8022E-02,0.0000E+00,4.0000E+00,7.5822E-02,0.0000E+00,0.0000E+00,0.0000E+00
25,3.2600E+02,6.0200E+02,3.5786E+00,5.7386E+00,3.8545E+01,-7.5720E+00,9.1774E-02,-1.6279E-01,-2.4691E-02,-2.6235E+00,2.3136E-02,4.0750E-02,0.0000E+00,4.0000E+00,7.7224E-02,0.0000E+00,0.0000E+00,0.0000E+00
26,3.2600E+02,6.0200E+02,3.7104E+00,5.5877E+00,3.8545E+01,-7.5720E+00,9.1774E-02,-1.7794E-01,-3.8074E-02,-2.6291E+00,2.2351E-02,4.1957E-02,0.0000E+00,4.0000E+00,7.4603E-02,0.0000E+00,0.0000E+00,0.0000E+00
