FRAME,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,MODEL_COORDINATES_X,MODEL_COORDINATES_Y,MODEL_COORDINATES_Z,MODEL_DISPLACEMENT_X,MODEL_DISPLACEMENT_Y,MODEL_DISPLACEMENT_Z,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,5.1200E+02,8.1900E+02,2.3746E-02,1.6468E-04,1.6688E+01,5.3847E+00,3.7160E-02,-2.2577E-03,-1.8767E-04,-7.6597E-03,2.4936E-02,5.8725E-02,0.0000E+00,4.0000E+00,8.8717E-02,0.0000E+00,0.0000E+00,0.0000E+00
1,5.1200E+02,8.1900E+02,1.3810E-01,-2.1643E-01,1.6688E+01,5.3847E+00,3.7160E-02,-1.5484E-02,-1.1907E-02,-7.3833E-03,2.4767E-02,5.3865E-02,0.0000E+00,4.0000E+00,8.8116E-02,0.0000E+00,0.0000E+00,0.0000E+00
2,5.1200E+02,8.1900E+02,-3.1805E-01,8.1863E-01,1.6688E+01,5.3847E+00,3.7160E-02,3.7094E-02,3.9612E-02,-1.0603E-02,2.3274E-02,4.7608E-02,0.0000E+00,4.0000E+00,8.2805E-02,0.0000E+00,0.0000E+00,0.0000E+00
3,5.1200E+02,8.1900E+02,-8.3289E-02,2.7436E-01,1.6688E+01,5.3847E+00,3.7160E-02,9.6857E-03,1.5104E-02,-1.4418E-03,2.5005E-02,5.0130E-02,0.0000E+00,4.0000E+00,8.8963E-02,0.0000E+00,0.0000E+00,0.0000E+00
4,5.1200E+02,8.1900E+02,-4.1667E-02,2.1453E-01,1.6688E+01,5.3847E+00,3.7160E-02,4.6606E-03,8.9439E-03,-8.1113E-04,2.3974E-02,5.6276E-02,0.0000E+00,4.0000E+00,8.5297E-02,0.0000E+00,0.0000E+00,0.0000E+00
5,5.1200E+02,8.1900E+02,-8.2200E-03,7.4090E-02,1.6688E+01,5.3847E+00,3.7160E-02,9.9012E-04,6.6321E-03,1.3168E-03,2.3453E-02,5.6180E-02,0.0000E+00,4.0000E+00,8.3440E-02,0.0000E+00,0.0000E+00,0.0000E+00
6,5.1200E+02,8.1900E+02,2.7036E-02,1.2926E-01,1.6688E+01,5.3847E+00,3.7160E-02,-2.7831E-03,6.0395E-03,-6.9347E-03,2.1080E-02,5.7860E-02,0.0000E+00,4.0000E+00,7.5000E-02,0.0000E+00,0.0000E+00,0.0000E+00
7,5.1200E+02,8.1900E+02,1.2266E-02,7.0297E-02,1.6688E+01,5.3847E+00,3.7160E-02,-2.8533E-03,4.4172E-03,2.1402E-02,2.6155E-02,6.0945E-02,0.0000E+00,4.0000E+00,9.3055E-02,0.0000E+00,0.0000E+00,0.0000E+00
8,5.1200E+02,8.1900E+02,-3.5093E-02,1.6620E-01,1.6688E+01,5.3847E+00,3.7160E-02,2.8701E-03,1.0460E-02,1.8316E-02,2.4035E-02,5.6935E-02,0.0000E+00,4.0000E+00,8.5514E-02,0.0000E+00,0.0000E+00,0.0000E+00
9,5.1200E+02,8.1900E+02,-3.6030E-01,8.4799E-01,1.6688E+01,5.3847E+00,3.7160E-02,4.0794E-02,4.2735E-02,8.5972E-03,2.7257E-02,5.4624E-02,0.0000E+00,4.0000E+00,9.6975E-02,0.0000E+00,0.0000E+00,0.0000E+00
