FRAME,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,MODEL_COORDINATES_X,MODEL_COORDINATES_Y,MODEL_COORDINATES_Z,MODEL_DISPLACEMENT_X,MODEL_DISPLACEMENT_Y,MODEL_DISPLACEMENT_Z,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,4.5000E+02,6.0200E+02,8.6842E-03,3.7604E-02,2.3964E+01,-7.5270E+00,4.5879E-02,1.6717E-04,-1.5769E-03,-1.7204E-02,2.2711E-02,6.0389E-02,0.0000E+00,4.0000E+00,8.9998E-02,0.0000E+00,0.0000E+00,0.0000E+00
1,4.5000E+02,6.0200E+02,1.5798E-01,-2.0912E-01,2.3964E+01,-7.5270E+00,4.5879E-02,-1.8172E-02,-1.1143E-02,-2.6832E-03,2.2419E-02,4.6091E-02,0.0000E+00,4.0000E+00,8.8839E-02,0.0000E+00,0.0000E+00,0.0000E+00
2,4.5000E+02,6.0200E+02,-3.3224E-01,7.2609E-01,2.3964E+01,-7.5270E+00,4.5879E-02,3.8936E-02,3.7455E-02,-6.1251E-03,2.4251E-02,4.4099E-02,0.0000E+00,4.0000E+00,9.6101E-02,0.0000E+00,0.0000E+00,0.0000E+00
3,4.5000E+02,6.0200E+02,-8.8368E-02,2.6776E-01,2.3964E+01,-7.5270E+00,4.5879E-02,9.8701E-03,1.4354E-02,4.0440E-03,2.3012E-02,5.1517E-02,0.0000E+00,4.0000E+00,9.1191E-02,0.0000E+00,0.0000E+00,0.0000E+00
4,4.5000E+02,6.0200E+02,-5.6253E-02,1.0568E-01,2.3964E+01,-7.5270E+00,4.5879E-02,5.0902E-03,9.7272E-03,2.0380E-02,2.1254E-02,5.1284E-02,0.0000E+00,4.0000E+00,8.4226E-02,0.0000E+00,0.0000E+00,0.0000E+00
5,4.5000E+02,6.0200E+02,1.9032E-02,1.0205E-01,2.3964E+01,-7.5270E+00,4.5879E-02,-1.3761E-03,4.5161E-03,-1.1868E-02,2.2881E-02,5.0469E-02,0.0000E+00,4.0000E+00,9.0670E-02,0.0000E+00,0.0000E+00,0.0000E+00
6,4.5000E+02,6.0200E+02,-1.2343E-02,8.7072E-02,2.3964E+01,-7.5270E+00,4.5879E-02,1.6152E-03,4.0185E-03,-3.1320E-03,2.1226E-02,5.1604E-02,0.0000E+00,4.0000E+00,8.4112E-02,0.0000E+00,0.0000E+00,0.0000E+00
7,4.5000E+02,6.0200E+02,1.3905E-02,6.3814E-02,2.3964E+01,-7.5270E+00,4.5879E-02,-2.1113E-03,4.0448E-03,5.8534E-03,2.2803E-02,5.5606E-02,0.0000E+00,4.0000E+00,9.0362E-02,0.0000E+00,0.0000E+00,0.0000E+00
8,4.5000E+02,6.0200E+02,-1.3741E-02,1.6905E-01,2.3964E+01,-7.5270E+00,4.5879E-02,1.2870E-03,7.7848E-03,1.8921E-03,2.1948E-02,5.4901E-02,0.0000E+00,4.0000E+00,8.6974E-02,0.0000E+00,0.0000E+00,0.0000E+00
9,4.5000E+02,6.0200E+02,-3.4207E-01,8.4753E-01,2.3964E+01,-7.5270E+00,4.5879E-02,4.0210E-02,4.1294E-02,-1.0250E-02,2.2316E-02,4.5162E-02,0.0000E+00,4.0000E+00,8.8431E-02,0.0000E+00,0.0000E+00,0.0000E+00
10,4.5000E+02,6.0200E+02,-3.3937E-01,9.2196E-01,2.3964E+01,-7.5270E+00,4.5879E-02,3.9234E-02,4.4556E-02,-3.1627E-03,2.2091E-02,4.6289E-02,0.0000E+00,4.0000E+00,8.7539E-02,0.0000E+00,0.0000E+00,0.0000E+00
11,4.5000E+02,6.0200E+02,1.8218E-01,2.4430E+00,2.3964E+01,-7.5270E+00,4.5879E-02,3.8683E-02,1.9902E-02,-8.2869E-01,2.1730E-02,4.7226E-02,0.0000E+00,4.0000E+00,8.6112E-02,0.0000E+00,0.0000E+00,0.0000E+00
12,4.5000E+02,6.0200E+02,8.5923E-01,3.7742E+00,2.3964E+01,-7.5270E+00,4.5879E-02,6.0269E-03,1.3234E-02,-1.4665E+00,2.0404E-02,5.9269E-02,0.0000E+00,4.0000E+00,8.0857E-02,0.0000E+00,0.0000E+00,0.0000E+00
13,4.5000E+02,6.0200E+02,1.3413E+00,4.9871E+00,2.3964E+01,-7.5270E+00,4.5879E-02,-1.4136E-02,1.7869E-02,-1.9653E+00,1.9635E-02,5.5980E-02,0.0000E+00,4.0000E+00,7.7807E-02,0.0000E+00,0.0000E+00,0.0000E+00
14,4.5000E+02,6.0200E+02,2.1918E+00,6.0670E+00,2.3964E+01,-7.5270E+00,4.5879E-02,-8.3993E-02,2.8023E-02,-2.3779E+00,2.1108E-02,6.3858E-02,0.0000E+00,4.0000E+00,8.3646E-02,0.0000E+00,0.0000E+00,0.0000E+00
