FRAME,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,MODEL_COORDINATES_X,MODEL_COORDINATES_Y,MODEL_COORDINATES_Z,MODEL_DISPLACEMENT_X,MODEL_DISPLACEMENT_Y,MODEL_DISPLACEMENT_Z,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,2.6400E+02,1.0050E+03,-1.1177E-02,-1.0869E-02,4.5578E+01,1.6376E+01,9.8160E-02,-1.3786E-03,-3.5381E-04,2.3039E-02,2.5102E-02,3.1170E-02,0.0000E+00,4.0000E+00,8.6923E-02,0.0000E+00,0.0000E+00,0.0000E+00
1,2.6400E+02,1.0050E+03,1.4623E-01,-3.1180E-01,4.5578E+01,1.6376E+01,9.8160E-02,-1.8111E-02,-1.4126E-02,1.1263E-02,2.3804E-02,2.9530E-02,0.0000E+00,4.0000E+00,8.2427E-02,0.0000E+00,0.0000E+00,0.0000E+00
2,2.6400E+02,1.0050E+03,-2.9622E-01,7.3168E-01,4.5578E+01,1.6376E+01,9.8160E-02,3.2173E-02,3.5705E-02,1.5381E-02,2.4640E-02,3.1948E-02,0.0000E+00,4.0000E+00,8.5323E-02,0.0000E+00,0.0000E+00,0.0000E+00
3,2.6400E+02,1.0050E+03,-9.0772E-02,2.4180E-01,4.5578E+01,1.6376E+01,9.8160E-02,7.4232E-03,1.4490E-02,2.6071E-02,2.5518E-02,3.3380E-02,0.0000E+00,4.0000E+00,8.8362E-02,0.0000E+00,0.0000E+00,0.0000E+00
4,2.6400E+02,1.0050E+03,-3.0719E-02,9.6128E-02,4.5578E+01,1.6376E+01,9.8160E-02,3.2122E-04,6.8321E-03,2.7697E-02,2.4833E-02,3.3395E-02,0.0000E+00,4.0000E+00,8.5991E-02,0.0000E+00,0.0000E+00,0.0000E+00
5,2.6400E+02,1.0050E+03,-1.1260E-02,6.9603E-02,4.5578E+01,1.6376E+01,9.8160E-02,-1.6494E-03,5.7736E-03,2.5346E-02,2.3946E-02,3.1781E-02,0.0000E+00,4.0000E+00,8.2919E-02,0.0000E+00,0.0000E+00,0.0000E+00
6,2.6400E+02,1.0050E+03,3.1542E-03,8.8867E-02,4.5578E+01,1.6376E+01,9.8160E-02,-3.6765E-03,5.6355E-03,2.7684E-02,2.3970E-02,3.3486E-02,0.0000E+00,4.0000E+00,8.3004E-02,0.0000E+00,0.0000E+00,0.0000E+00
7,2.6400E+02,1.0050E+03,1.4160E-02,1.0911E-01,4.5578E+01,1.6376E+01,9.8160E-02,-4.0546E-03,6.6367E-03,1.9725E-02,2.3515E-02,3.2838E-02,0.0000E+00,4.0000E+00,8.1426E-02,0.0000E+00,0.0000E+00,0.0000E+00
8,2.6400E+02,1.0050E+03,-9.9443E-03,1.3104E-01,4.5578E+01,1.6376E+01,9.8160E-02,-1.7636E-03,7.9253E-03,2.4172E-02,2.3799E-02,3.3768E-02,0.0000E+00,4.0000E+00,8.2409E-02,0.0000E+00,0.0000E+00,0.0000E+00
9,2.6400E+02,1.0050E+03,-3.3394E-01,9.1225E-01,4.5578E+01,1.6376E+01,9.8160E-02,3.4490E-02,4.5433E-02,3.1951E-02,2.4248E-02,3.3788E-02,0.0000E+00,4.0000E+00,8.3965E-02,0.0000E+00,0.0000E+00,0.0000E+00
