FRAME,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,MODEL_COORDINATES_X,MODEL_COORDINATES_Y,MODEL_COORDINATES_Z,MODEL_DISPLACEMENT_X,MODEL_DISPLACEMENT_Y,MODEL_DISPLACEMENT_Z,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,2.3300E+02,5.4000E+02,-3.1960E-03,5.1570E-02,4.8210E+01,-1.1714E+01,1.2158E-01,3.3175E-04,6.8557E-04,9.7026E-04,2.2910E-02,4.3971E-02,0.0000E+00,4.0000E+00,8.3040E-02,0.0000E+00,0.0000E+00,0.0000E+00
1,2.3300E+02,5.4000E+02,6.3903E-04,5.4049E-02,4.8210E+01,-1.1714E+01,1.2158E-01,-1.5135E-03,3.2424E-03,1.2259E-02,2.3161E-02,4.5478E-02,0.0000E+00,4.0000E+00,8.3950E-02,0.0000E+00,0.0000E+00,0.0000E+00
2,2.3300E+02,5.4000E+02,1.3510E-02,9.5843E-02,4.8210E+01,-1.1714E+01,1.2158E-01,-2.3549E-03,4.8704E-03,6.6342E-03,2.1464E-02,4.1964E-02,0.0000E+00,4.0000E+00,7.7800E-02,0.0000E+00,0.0000E+00,0.0000E+00
3,2.3300E+02,5.4000E+02,1.6851E-02,7.9071E-02,4.8210E+01,-1.1714E+01,1.2158E-01,-2.3484E-03,3.6472E-03,3.4012E-03,2.2351E-02,4.5289E-02,0.0000E+00,4.0000E+00,8.1015E-02,0.0000E+00,0.0000E+00,0.0000E+00
4,2.3300E+02,5.4000E+02,4.6073E-02,1.4468E-02,4.8210E+01,-1.1714E+01,1.2158E-01,-4.7297E-03,1.7271E-03,-5.6956E-03,2.5578E-02,4.6235E-02,0.0000E+00,4.0000E+00,9.2710E-02,0.0000E+00,0.0000E+00,0.0000E+00
5,2.3300E+02,5.4000E+02,2.2671E-02,6.7299E-02,4.8210E+01,-1.1714E+01,1.2158E-01,-4.5352E-03,5.2469E-03,1.5834E-02,2.3404E-02,4.3889E-02,0.0000E+00,4.0000E+00,8.4831E-02,0.0000E+00,0.0000E+00,0.0000E+00
6,2.3300E+02,5.4000E+02,8.4815E-03,1.1702E-01,4.8210E+01,-1.1714E+01,1.2158E-01,-9.4394E-04,5.2105E-03,-4.3666E-04,1.9658E-02,4.0164E-02,0.0000E+00,4.0000E+00,7.1253E-02,0.0000E+00,0.0000E+00,0.0000E+00
7,2.3300E+02,5.4000E+02,2.1588E-02,7.8919E-02,4.8210E+01,-1.1714E+01,1.2158E-01,-2.1524E-03,3.4090E-03,-3.0426E-03,2.3005E-02,4.1198E-02,0.0000E+00,4.0000E+00,8.3385E-02,0.0000E+00,0.0000E+00,0.0000E+00
8,2.3300E+02,5.4000E+02,3.6649E-02,1.0428E-01,4.8210E+01,-1.1714E+01,1.2158E-01,-3.9960E-03,4.0429E-03,-1.9419E-03,2.2605E-02,3.9552E-02,0.0000E+00,4.0000E+00,8.1936E-02,0.0000E+00,0.0000E+00,0.0000E+00
9,2.3300E+02,5.4000E+02,3.0870E-02,1.0222E-01,4.8210E+01,-1.1714E+01,1.2158E-01,-2.9757E-03,3.9164E-03,-5.0305E-03,2.0944E-02,3.9177E-02,0.0000E+00,4.0000E+00,7.5914E-02,0.0000E+00,0.0000E+00,0.0000E+00
