FRAME,COORDINATE_X,COORDINATE_Y,DISPLACEMENT_X,DISPLACEMENT_Y,MODEL_COORDINATES_X,MODEL_COORDINATES_Y,MODEL_COORDINATES_Z,MODEL_DISPLACEMENT_X,MODEL_DISPLACEMENT_Y,MODEL_DISPLACEMENT_Z,SIGMA,GAMMA,BETA,STATUS_FLAG,UNCERTAINTY,VSG_STRAIN_XX,VSG_STRAIN_YY,VSG_STRAIN_XY
0,4.2000E+02,7.0000E+02,5.4899E-03,9.9256E-03,2.6591E+01,-2.3378E+00,-1.1655E-01,-1.0365E-03,5.3394E-05,5.6678E-03,1.8430E-02,4.2332E-02,0.0000E+00,4.0000E+00,6.8346E-02,0.0000E+00,0.0000E+00,0.0000E+00
1,4.2000E+02,7.0000E+02,1.2779E-01,7.5697E-03,2.6591E+01,-2.3378E+00,-1.1655E-01,-1.4094E-02,1.4918E-03,-5.9944E-03,1.9720E-02,4.5157E-02,0.0000E+00,4.0000E+00,7.3128E-02,0.0000E+00,0.0000E+00,0.0000E+00
2,4.2000E+02,7.0000E+02,1.2349E-01,-4.2235E-02,2.6591E+01,-2.3378E+00,-1.1655E-01,-1.2530E-02,-3.0859E-04,-2.0512E-02,1.8041E-02,4.0925E-02,0.0000E+00,4.0000E+00,6.6904E-02,0.0000E+00,0.0000E+00,0.0000E+00
3,4.2000E+02,7.0000E+02,1.2589E-01,-1.4876E-02,2.6591E+01,-2.3378E+00,-1.1655E-01,-1.3265E-02,4.8409E-04,-1.4142E-02,1.9362E-02,3.9213E-02,0.0000E+00,4.0000E+00,7.1803E-02,0.0000E+00,0.0000E+00,0.0000E+00
4,4.2000E+02,7.0000E+02,1.3485E-01,-5.6735E-02,2.6591E+01,-2.3378E+00,-1.1655E-01,-1.4382E-02,-2.8461E-04,-1.3424E-02,1.8890E-02,4.3981E-02,0.0000E+00,4.0000E+00,7.0053E-02,0.0000E+00,0.0000E+00,0.0000E+00
5,4.2000E+02,7.0000E+02,1.2051E-01,-3.8116E-03,2.6591E+01,-2.3378E+00,-1.1655E-01,-1.2444E-02,6.5929E-05,-1.6462E-02,1.8258E-02,4.5819E-02,0.0000E+00,4.0000E+00,6.7708E-02,0.0000E+00,0.0000E+00,0.0000E+00
6,4.2000E+02,7.0000E+02,1.1325E-01,-1.3595E-03,2.6591E+01,-2.3378E+00,-1.1655E-01,-1.2564E-02,2.5551E-03,-5.1085E-03,1.8293E-02,3.6923E-02,0.0000E+00,4.0000E+00,6.7836E-02,0.0000E+00,0.0000E+00,0.0000E+00
7,4.2000E+02,7.0000E+02,9.4026E-02,-4.8773E-02,2.6591E+01,-2.3378E+00,-1.1655E-01,-1.1359E-02,2.8427E-03,6.5627E-03,1.8007E-02,4.5278E-02,0.0000E+00,4.0000E+00,6.6776E-02,0.0000E+00,0.0000E+00,0.0000E+00
8,4.2000E+02,7.0000E+02,1.1914E-01,-7.2830E-03,2.6591E+01,-2.3378E+00,-1.1655E-01,-1.2936E-02,1.8001E-03,-8.8113E-03,1.8350E-02,4.0973E-02,0.0000E+00,4.0000E+00,6.8049E-02,0.0000E+00,0.0000E+00,0.0000E+00
9,4.2000E+02,7.0000E+02,1.0619E-01,-9.6287E-03,2.6591E+01,-2.3378E+00,-1.1655E-01,-1.1030E-02,-2.0374E-05,-1.3762E-02,1.7692E-02,3.9422E-02,0.0000E+00,4.0000E+00,6.5609E-02,0.0000E+00,0.0000E+00,0.0000E+00
